,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Mixed,0.9140812500000002,0.05127649417826425,14.181277543916345,4.846756438061387,4.295046936027563,0.0005530714988708496
1,0.1,2,50,200,Mixed,0.9107218750000001,0.03786101856784028,12.928704485217152,3.109341430368981,4.096034571952068,0.0005280518531799316
2,0.1,2,100,200,Mixed,0.910546875,0.025736477512142964,12.321440250696789,2.062623221600276,4.081120134457306,0.0005782568454742432
3,0.1,2,300,200,Mixed,0.90764375,0.01664146165206306,11.753997609871812,1.1038033856054772,3.9730504195128806,0.0008799350261688233
4,0.1,2,500,200,Mixed,0.908153125,0.01499755234165155,11.719075357449638,0.9844434301528758,3.9504390537217207,0.0011545872688293456
5,0.1,10,30,200,Mixed,0.9132656250000001,0.05050543209487297,9526035396226.086,31180292619616.734,33.29007756992296,0.0022296369075775146
6,0.1,10,50,200,Mixed,0.9059125,0.04444600006874131,2571159196302.368,3911212945819.405,30.388094036152502,0.0025999653339385987
7,0.1,10,100,200,Mixed,0.9002781250000002,0.02905836765482863,1232955949111.2368,753826003982.8503,28.751216281890848,0.003020259141921997
8,0.1,10,300,200,Mixed,0.8999093749999999,0.01853799717961821,905100632097.4917,348462615703.84973,27.738480290446407,0.0045066940784454345
9,0.1,10,500,200,Mixed,0.8982750000000002,0.014071202639383492,816748656198.6184,205137620666.02216,27.60707629937501,0.005647701025009155
