,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Mixed,0.938575,0.06328490059418661,22.25346309342677,13.790433057101604,5.156168766079882,0.000371781587600708
1,0.1,2,50,200,Mixed,0.928396875,0.053010595019116494,17.11194590304578,8.195312335024518,4.5615596510740595,0.0004779481887817383
2,0.1,2,100,200,Mixed,0.910128125,0.03931467209348779,12.958011243605995,3.3679413737812505,4.165533280714229,0.0004222095012664795
3,0.1,2,300,200,Mixed,0.9066843750000001,0.023518041887142776,11.879384546813764,1.6177215003123488,3.9617125278038294,0.0003873348236083984
4,0.1,2,500,200,Mixed,0.9089500000000001,0.018345806724476835,11.870302288145362,1.210978008815158,3.98246569516925,0.00042212963104248046
5,0.1,10,30,200,Mixed,0.9349500000000001,0.06541065917853797,2104165772742730.2,2.002214947443272e+16,43.35175533617615,0.00042734146118164065
6,0.1,10,50,200,Mixed,0.92205,0.055190615895409,33126499291928.8,90658242202163.95,35.36179575795819,0.00042197346687316894
7,0.1,10,100,200,Mixed,0.898121875,0.04192994957924425,2192934439792.9517,3119078218665.1274,29.61964094577167,0.0004564797878265381
8,0.1,10,300,200,Mixed,0.8984343749999999,0.025352725072016642,1021382565852.465,533221450670.3996,27.94247821063623,0.000386892557144165
9,0.1,10,500,200,Mixed,0.8969968750000001,0.02097626095081673,877775504145.0693,360948092427.2725,27.73458581282669,0.0005479061603546143
