alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length,redraw_train_test,n_train,n_test
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,9.942179401007843,13.81375467142459,37.569688743856986,True,2400,600
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,11.146535677052839,14.763966471802604,40.67446862065806,True,2400,600
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,5.842222472242946,8.085268752735445,22.01275997771382,True,2400,600
0.1,3,100,6,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,9.942179401007843,13.81375467142459,37.569688743856986,True,2400,600
0.1,3,100,6,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,11.146535677052839,14.763966471802604,40.67446862065806,True,2400,600
0.1,3,100,6,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,5.842222472242946,8.085268752735445,22.01275997771382,True,2400,600
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.942179401007843,13.158511403020984,36.2592022070498,True,2400,600
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,11.146535677052839,13.158511403020984,37.46355848309485,True,2400,600
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.842222472242946,13.158511403020984,32.15924527828494,True,2400,600
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.942179401007843,13.560373759208,37.06292691942381,True,2400,600
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,11.146535677052839,13.413867559401808,37.97427079585641,True,2400,600
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.842222472242946,7.1752836646306335,20.1927898015042,True,2400,600
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.90619198608311,18.700391788066586,47.30697556221651,True,2400,600
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.072521401973079,33.1998635950263,76.47224859202574,True,2400,600
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.7751591037664936,17.241426198291006,40.25801150034841,True,2400,600
0.1,3,100,7,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,9.90619198608311,11.964283124988427,33.83475823605993,True,2400,600
0.1,3,100,7,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.072521401973079,14.004359469022319,38.081240340017665,True,2400,600
0.1,3,100,7,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,5.7751591037664936,7.711563187301067,21.198285478368625,True,2400,600
0.1,3,100,7,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,9.90619198608311,11.964283124988427,33.83475823605993,True,2400,600
0.1,3,100,7,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.072521401973079,14.004359469022319,38.081240340017665,True,2400,600
0.1,3,100,7,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,5.7751591037664936,7.711563187301067,21.198285478368625,True,2400,600
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.90619198608311,10.327115772440644,30.5604235309644,True,2400,600
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.072521401973079,10.327115772440644,30.72675294685437,True,2400,600
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.7751591037664936,10.327115772440644,26.42939064864779,True,2400,600
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.90619198608311,9.939969351721583,29.78613068952626,True,2400,600
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.072521401973079,12.882975869965414,35.838473141903926,True,2400,600
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.7751591037664936,7.976267263105871,21.72769362997825,True,2400,600
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.996952489703427,18.003757220960367,46.00446693162446,True,2400,600
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.614752682145012,29.312130263029584,69.23901320820413,True,2400,600
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.5,0.0,3,6.00751604295336,16.93970803306433,39.886932109081975,True,2400,600
0.1,3,100,8,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,9.996952489703427,13.734827657712742,37.46660780512893,True,2400,600
0.1,3,100,8,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.614752682145012,14.272993428177642,39.16073953850028,True,2400,600
0.1,3,100,8,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,6.00751604295336,6.8887777345846075,19.785071512122567,True,2400,600
0.1,3,100,8,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,9.996952489703427,13.734827657712742,37.46660780512893,True,2400,600
0.1,3,100,8,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.614752682145012,14.272993428177642,39.16073953850028,True,2400,600
0.1,3,100,8,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,6.00751604295336,6.8887777345846075,19.785071512122567,True,2400,600
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.996952489703427,12.9648631073388,35.92667870438106,True,2400,600
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.614752682145012,12.9648631073388,36.54447889682264,True,2400,600
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,6.00751604295336,12.9648631073388,31.937242257630956,True,2400,600
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.996952489703427,12.869763237818322,35.736478965340055,True,2400,600
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.614752682145012,13.948509197357588,38.511771076860185,True,2400,600
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,6.00751604295336,6.6943379953145055,19.396192033582366,True,2400,600
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.497144847912466,18.971005519844798,48.43915588760223,True,2400,600
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.873880667394614,156.7755554901646,324.4249916477242,True,2400,600
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.5,0.0,3,6.246259939708381,67.37129503846008,140.98885001662862,True,2400,600
0.1,3,100,9,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,10.497144847912466,16.003816471564676,42.50477779104182,True,2400,600
0.1,3,100,9,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.873880667394614,16.082433043252337,43.0387467538993,True,2400,600
0.1,3,100,9,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,6.246259939708381,7.5835676318019125,21.41339520331218,True,2400,600
0.1,3,100,9,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,10.497144847912466,16.003816471564676,42.50477779104182,True,2400,600
0.1,3,100,9,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.873880667394614,16.082433043252337,43.0387467538993,True,2400,600
0.1,3,100,9,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,6.246259939708381,7.5835676318019125,21.41339520331218,True,2400,600
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.497144847912466,14.976346373147965,40.44983759420835,True,2400,600
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.873880667394614,14.976346373147965,40.82657341369054,True,2400,600
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,6.246259939708381,14.976346373147965,36.19895268600431,True,2400,600
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.497144847912466,17.325362481807105,45.14786981152668,True,2400,600
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.873880667394614,14.97634637307823,40.826573413551046,True,2400,600
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,6.246259939708381,5.261887827363087,16.770035594434564,True,2400,600
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.046585598734728,23.683735724189322,57.41405704711341,True,2400,600
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.214660981465785,44.45305470116049,99.12077038378675,True,2400,600
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.933191980001338,22.346506664558394,50.62620530911815,True,2400,600
0.1,3,100,10,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,10.046585598734728,11.701391357905166,33.44936831454507,True,2400,600
0.1,3,100,10,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.214660981465785,14.302801674800008,38.82026433106584,True,2400,600
0.1,3,100,10,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,5.933191980001338,7.82274766938724,21.578687318775803,True,2400,600
0.1,3,100,10,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,10.046585598734728,11.701391357905166,33.44936831454507,True,2400,600
0.1,3,100,10,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.214660981465785,14.302801674800008,38.82026433106584,True,2400,600
0.1,3,100,10,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,5.933191980001338,7.82274766938724,21.578687318775803,True,2400,600
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.046585598734728,12.091026252525282,34.2286381037853,True,2400,600
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.214660981465785,12.091026252525282,34.39671348651636,True,2400,600
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.933191980001338,12.091026252525282,30.115244485051875,True,2400,600
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.046585598734728,11.392896384884928,32.83237836850462,True,2400,600
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.214660981465785,14.047931157694816,38.31052329685545,True,2400,600
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.933191980001338,6.8098658579343265,19.55292369586998,True,2400,600
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.638642685503724,18.16651748336352,46.97167765223127,True,2400,600
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.691449350183893,226.7630314027208,464.21751215562534,True,2400,600
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.5,0.0,3,6.122789819440972,60.44239574477306,127.00758130898721,True,2400,600
0.1,3,100,11,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,10.638642685503724,12.872709057548235,36.38406080060019,True,2400,600
0.1,3,100,11,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.691449350183893,15.422140764503808,41.53573087919152,True,2400,600
0.1,3,100,11,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,6.122789819440972,8.277723368877005,22.67823655719497,True,2400,600
0.1,3,100,11,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,10.638642685503724,12.872709057548235,36.38406080060019,True,2400,600
0.1,3,100,11,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.691449350183893,15.422140764503808,41.53573087919152,True,2400,600
0.1,3,100,11,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,6.122789819440972,8.277723368877005,22.67823655719497,True,2400,600
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.638642685503724,12.472660329354964,35.58396334421365,True,2400,600
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.691449350183893,12.472660329354964,35.63677000889381,True,2400,600
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,6.122789819440972,12.472660329354964,31.068110478150913,True,2400,600
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.638642685503724,12.472660329324569,35.58396334415285,True,2400,600
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.691449350183893,13.71598991295135,38.1234291760866,True,2400,600
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,6.122789819440972,7.547664314210849,21.21811844786268,True,2400,600
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.822322807835473,15.216118002574351,40.25455881298461,True,2400,600
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.973467265592634,25.13546828033372,61.244403826260104,True,2400,600
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.803253133395011,12.444647109489999,30.692547352374948,True,2400,600
0.1,3,100,12,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,1,9.822322807835473,12.38165995597015,34.58564271977577,True,2400,600
0.1,3,100,12,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,2,10.973467265592634,13.947490794313666,38.86844885421994,True,2400,600
0.1,3,100,12,TSCP_R,Gaussian,cqr,shifted,0.5,100.0,3,5.803253133395011,7.249004866182929,20.301262865760883,True,2400,600
0.1,3,100,12,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,1,9.822322807835473,12.38165995597015,34.58564271977577,True,2400,600
0.1,3,100,12,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,2,10.973467265592634,13.947490794313666,38.86844885421994,True,2400,600
0.1,3,100,12,TSCP_GWC,Gaussian,cqr,shifted,0.5,100.0,3,5.803253133395011,7.249004866182929,20.301262865760883,True,2400,600
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.822322807835473,11.71343838882069,33.24919958547681,True,2400,600
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.973467265592634,11.71343838882069,34.400344043234014,True,2400,600
