alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,152,Point_CHR,Gaussian,absolute_residual,10,3.371107189577529,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,1,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,2,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,3,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,4,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,5,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,6,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,7,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,8,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,9,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,10,21.286954545270863,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,1,22.140281498041173,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,2,24.22812492986688,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,3,20.142882152922656,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,4,21.286954545193023,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,5,14.804665291377091,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,6,11.414777354937177,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,7,9.885840036719264,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,8,8.298067232442126,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,9,5.603107415814833,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,10,2.2213917715049867,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,1,24.82769404153636,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,2,21.17632037750098,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,3,21.626607302312575,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,4,18.009946343372256,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,5,14.869253154251844,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,6,14.176837875072074,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,7,9.89997472510289,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,8,8.372054359823638,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,9,5.104039241384942,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,10,2.703951548163517,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,1,24.24245604027984,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,2,21.857872139381577,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,3,23.04789922633194,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,4,18.146398242729443,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,5,13.400095336025782,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,6,12.695438463809335,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,7,9.200830310890492,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,8,8.591048181105574,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,9,4.6309551296910625,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,10,3.618350099136493,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,1,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,2,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,3,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,4,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,5,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,6,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,7,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,8,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,9,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,10,18.008014221982855,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,1,23.66710309142873,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,2,18.551552673787363,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,3,20.36269889129167,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,4,17.829399415831897,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,5,16.17067860622535,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,6,12.550295383952815,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,7,8.633514814555266,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,8,7.638786096131291,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,9,4.92555658145507,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,10,2.5516252668084114,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,1,24.66937529912954,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,2,22.38135117491426,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,3,19.53787094404494,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,4,17.606753341820884,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,5,15.122482739568017,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,6,12.51731108959671,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,7,10.569624466507818,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,8,7.621126736625662,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,9,5.130086108600818,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,10,2.2616347473685035,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,1,29.04588272685851,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,2,20.224054358257465,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,3,21.108204483664707,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,4,20.361099276408325,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,5,13.973071872485136,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,6,13.928930370091527,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,7,12.043648576886667,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,8,8.762442207000822,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,9,6.433823344639439,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,10,2.4158277505001453,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,1,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,2,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,3,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,4,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,5,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,6,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,7,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,8,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,9,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,10,20.034199119501032,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,1,26.02372046177662,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,2,21.644080061531554,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,3,20.142981480444,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,4,14.809175621238921,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,5,15.315045322481163,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,6,11.272715851102843,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,7,8.968659191823642,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,8,6.4819855296859386,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,9,4.761450995496592,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,10,2.0650634060942146,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,1,28.07180501443763,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,2,24.193634302390805,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,3,20.436616877281416,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,4,17.638221268654206,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,5,16.333155347565203,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,6,12.674310762973041,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,7,11.323395577003996,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,8,7.853812942130316,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,9,5.152569532490536,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,10,3.05369645221586,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,1,30.52595153721684,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,2,26.886224182255507,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,3,20.371599892659198,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,4,17.63108577659567,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,5,17.13935804627999,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,6,11.946502631513464,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,7,13.792932138775928,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,8,7.308375801440198,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,9,4.796059958300793,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,10,3.339342557727365,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,1,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,2,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,3,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,4,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,5,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,6,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,7,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,8,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,9,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,10,18.645834322777183,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,1,28.98667303164622,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,2,20.157309773942426,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,3,17.487572463229796,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,4,17.63108577659567,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,5,13.280694871836594,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,6,12.499350631329051,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,7,9.819824870842547,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,8,6.323544632504305,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,9,5.0464115929540565,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,10,3.049406664728167,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,1,24.492489458850805,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,2,22.2750465742851,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,3,22.075687839169728,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,4,17.771740462671964,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,5,13.560301828298325,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,6,14.755263496665439,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,7,10.161008025556729,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,8,6.894890571088141,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,9,5.385655658286754,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,10,2.722859476798927,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,1,30.34341034191204,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,2,23.541897417483526,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,3,24.335062764710983,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,4,20.56112598466095,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,5,12.144928975346696,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,6,15.036904144052578,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,7,9.501752345643233,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,8,7.253879584814078,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,9,5.442074902567685,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,10,2.7972356287469795,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,1,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,2,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,3,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,4,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,5,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,6,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,7,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,8,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,9,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,10,19.665438726045977,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,1,23.841872236589708,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,2,19.665438725995873,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,3,19.27785567134945,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,4,15.174439628406947,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,5,13.382955667414722,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,6,12.687769923885067,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,7,8.946067262365332,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,8,5.8074109350456435,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,9,5.572851214935241,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,10,2.250045610611913,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,1,29.49986641252291,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,2,25.28587540516826,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,3,23.987167807192286,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,4,20.27686819949031,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,5,16.71106040014052,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,6,14.297800049723117,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,7,10.853097739983282,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,8,8.457539628194485,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,9,6.374752937310096,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,10,3.1437191842194263,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,1,26.895480043225227,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,2,21.51248035153823,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,3,20.227465222649585,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,4,17.83379347524625,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,5,15.263862445880715,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,6,13.961451474801178,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,7,10.476107743018748,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,8,7.444896723369451,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,9,7.300368046624815,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,10,2.9569915906160613,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,1,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,2,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,3,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,4,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,5,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,6,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,7,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,8,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,9,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,10,20.72178952280003,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,1,29.596917791059983,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,2,20.721789522731726,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,3,23.985695041461188,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,4,16.100003458629956,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,5,13.195017635836045,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,6,13.961451474801178,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,7,9.575035893609005,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,8,6.949302147023223,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,9,5.731897923692439,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,10,3.5399903956275374,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,1,24.162090948627622,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,2,23.128380225622074,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,3,21.084050723284825,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,4,18.702663617035185,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,5,14.257541336488766,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,6,12.550510396027232,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,7,10.861733808461738,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,8,7.738595755331758,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,9,5.743885504272786,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,10,2.453058122508871,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,1,21.194948928794425,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,2,20.680040512226302,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,3,20.462507166033113,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,4,18.914563142354293,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,5,13.35849130861321,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,6,10.912299912526706,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,7,10.66256807609184,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,8,8.51324910192723,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,9,6.201904269656104,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,10,2.2326396495982554,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,1,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,2,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,3,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,4,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,5,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,6,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,7,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,8,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,9,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,10,20.470656249431947,0.0,10.0,True,7200,800
0.1,10,100,158,Empirical_copula,Gaussian,absolute_residual,1,22.671546600808966,0.0,10.0,True,7200,800
0.1,10,100,158,Empirical_copula,Gaussian,absolute_residual,2,20.548682293383493,0.0,10.0,True,7200,800
