alpha,n_dim,n_cal,trial,method,noise_type,score_type,redraw_train_test,n_train,n_test,test_coverage,coverage_volume,runtime,n_shapes,grid_size,template_calibration_size
0.1,2,50,94,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8466666666666667,8.159701404143371,0.11476439994294196,2,20,25
0.1,2,50,95,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.91,11.206279195983855,0.11280249990522861,1,20,25
0.1,2,50,96,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9366666666666666,13.308475619917456,0.0993290999904275,2,20,25
0.1,2,50,97,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8566666666666667,9.10367775049063,0.13470569998025894,4,20,25
0.1,2,50,98,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8616666666666667,8.618158676236876,0.09617829998023808,1,20,25
0.1,2,50,99,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,8.058592877635109,0.09982040000613779,2,20,25
0.1,2,100,0,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.94,11.000258954356276,0.10569939995184541,2,20,50
0.1,2,100,1,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8866666666666667,9.700670233386875,0.12873440003022552,2,20,50
0.1,2,100,2,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9466666666666667,11.425532201031267,0.10818730003666133,1,20,50
0.1,2,100,3,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8933333333333333,11.253115928901481,0.09264819999225438,2,20,50
0.1,2,100,4,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9366666666666666,10.1603657053218,0.09710819995962083,1,20,50
0.1,2,100,5,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.82,7.461613834966176,0.08982610004022717,2,20,50
0.1,2,100,6,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.965,12.980440648738615,0.09293439995963126,2,20,50
0.1,2,100,7,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9516666666666667,13.44679414746161,0.08670660003554076,1,20,50
0.1,2,100,8,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,8.69615613416913,0.0989302999805659,1,20,50
0.1,2,100,9,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9066666666666666,9.498423700426237,0.0872608000645414,1,20,50
0.1,2,100,10,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8583333333333333,8.549808711531501,0.09152550005819649,1,20,50
0.1,2,100,11,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.925,8.656397642723244,0.09854619996622205,1,20,50
0.1,2,100,12,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8566666666666667,8.899267401496747,0.11475629999767989,2,20,50
0.1,2,100,13,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9283333333333333,11.147067343887722,0.10406899999361485,1,20,50
0.1,2,100,14,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,7.772457269634694,0.10081510001327842,1,20,50
0.1,2,100,15,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9483333333333334,10.918476596002051,0.10459420003462583,2,20,50
0.1,2,100,16,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8916666666666667,8.5523981653302,0.10625599999912083,2,20,50
0.1,2,100,17,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8433333333333334,6.751959938683338,0.10298560000956059,1,20,50
0.1,2,100,18,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.85,6.677139133892109,0.10832180001307279,1,20,50
0.1,2,100,19,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.905,8.059755442392506,0.09132640005555004,2,20,50
0.1,2,100,20,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9166666666666666,9.943422873562113,0.09873550001066178,2,20,50
0.1,2,100,21,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.945,12.183775180742117,0.11728990008123219,2,20,50
0.1,2,100,22,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.885,7.663746087127224,0.08606589992996305,1,20,50
0.1,2,100,23,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,9.978196786833594,0.09485170000698417,2,20,50
0.1,2,100,24,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9633333333333334,11.440236908362305,0.08997770003043115,2,20,50
0.1,2,100,25,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9266666666666666,11.326285588526552,0.09794530004728585,2,20,50
0.1,2,100,26,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.7366666666666667,5.029875304032476,0.1047155000269413,3,20,50
0.1,2,100,27,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9233333333333333,10.832422396393135,0.09000440000090748,2,20,50
0.1,2,100,28,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8216666666666667,6.8164099622512,0.09568739996757358,2,20,50
0.1,2,100,29,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9083333333333333,7.812505643048238,0.07993939996231347,1,20,50
0.1,2,100,30,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9216666666666666,10.1218726022824,0.09270859998650849,2,20,50
0.1,2,100,31,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9016666666666666,16.559740276711175,0.0998387000290677,2,20,50
0.1,2,100,32,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8766666666666667,11.594974255647479,0.10895000002346933,2,20,50
0.1,2,100,33,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.96,11.086447637133713,0.07682269997894764,1,20,50
0.1,2,100,34,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9566666666666667,11.74908320610099,0.10084510000888258,2,20,50
0.1,2,100,35,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9116666666666666,11.131745167594874,0.09592660004273057,2,20,50
0.1,2,100,36,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8816666666666667,7.365329706355851,0.09783430001698434,1,20,50
0.1,2,100,37,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9066666666666666,10.413572714448707,0.11627509992104024,3,20,50
0.1,2,100,38,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,10.423859648267111,0.07950599992182106,1,20,50
0.1,2,100,39,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.875,8.07862600021165,0.10388929990585893,2,20,50
0.1,2,100,40,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.94,14.046976084828081,0.0964629000518471,2,20,50
0.1,2,100,41,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.845,8.598186585173645,0.09493840008508414,1,20,50
0.1,2,100,42,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9466666666666667,14.519046891882866,0.11726800003089011,1,20,50
0.1,2,100,43,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9333333333333333,14.343456304128669,0.09909539995715022,1,20,50
0.1,2,100,44,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,10.390367804452074,0.1001838999800384,1,20,50
0.1,2,100,45,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9433333333333334,11.647461047862365,0.09508900006767362,1,20,50
0.1,2,100,46,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9366666666666666,10.176181966765553,0.10689510009251535,2,20,50
0.1,2,100,47,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8533333333333334,11.621294926455551,0.09008069999981672,2,20,50
0.1,2,100,48,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.86,9.722800834454862,0.10711189999710768,2,20,50
0.1,2,100,49,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8783333333333333,12.504621594097335,0.11544890003278852,2,20,50
0.1,2,100,50,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.92,10.970428569948728,0.1027774999383837,3,20,50
0.1,2,100,51,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8716666666666667,9.148994180022736,0.11133869993500412,2,20,50
0.1,2,100,52,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8316666666666667,8.67191015477109,0.11222039989661425,2,20,50
0.1,2,100,53,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.92,8.81597514330523,0.11488269991241395,2,20,50
0.1,2,100,54,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9533333333333334,10.810387423793753,0.09130870003718883,1,20,50
0.1,2,100,55,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.935,10.972195632561153,0.09375809994526207,2,20,50
0.1,2,100,56,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.88,7.31646910680274,0.09831510006915778,1,20,50
0.1,2,100,57,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8583333333333333,7.280892823120102,0.07656760001555085,1,20,50
0.1,2,100,58,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.91,9.487856872792616,0.09541509998962283,2,20,50
0.1,2,100,59,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.965,11.993369075433934,0.09914649999700487,2,20,50
0.1,2,100,60,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.905,8.311260574065464,0.1031305999495089,3,20,50
0.1,2,100,61,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8333333333333334,9.299484050185185,0.09020520001649857,2,20,50
0.1,2,100,62,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9116666666666666,8.359970866360673,0.08690039999783039,2,20,50
0.1,2,100,63,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.885,7.483935178843306,0.10732289997395128,1,20,50
0.1,2,100,64,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9466666666666667,9.5679594500759,0.08569690003059804,1,20,50
0.1,2,100,65,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8616666666666667,7.164498506629859,0.10818550002295524,2,20,50
0.1,2,100,66,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8916666666666667,8.07688907960248,0.08432090003043413,1,20,50
0.1,2,100,67,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8266666666666667,9.156121953390233,0.09813369996845722,2,20,50
0.1,2,100,68,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8216666666666667,9.084454142313923,0.10115060000680387,2,20,50
0.1,2,100,69,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9516666666666667,14.945429040258144,0.10922850004862994,3,20,50
0.1,2,100,70,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9516666666666667,12.326602269064526,0.10091329994611442,2,20,50
0.1,2,100,71,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9483333333333334,10.416153631145448,0.09363450005184859,1,20,50
0.1,2,100,72,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9366666666666666,9.83435206783621,0.08106790005695075,1,20,50
0.1,2,100,73,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,10.332301800195573,0.14651280001271516,2,20,50
0.1,2,100,74,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.89,8.464771068312995,0.09496580006089061,2,20,50
0.1,2,100,75,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9216666666666666,10.854850740983775,0.10472850000951439,2,20,50
0.1,2,100,76,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9516666666666667,11.962367521508215,0.09222590003628284,2,20,50
0.1,2,100,77,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9583333333333334,13.769877480551788,0.10391720000188798,2,20,50
0.1,2,100,78,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.945,11.829325479745938,0.08058489998802543,2,20,50
0.1,2,100,79,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.91,8.223475773139988,0.08987629995681345,1,20,50
0.1,2,100,80,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.955,10.049341896140715,0.08654090005438775,2,20,50
0.1,2,100,81,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.935,12.180980330630174,0.09545499994419515,2,20,50
0.1,2,100,82,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,10.389797660016841,0.08559649996459484,1,20,50
0.1,2,100,83,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.95,12.535832270066932,0.08871299994643778,1,20,50
0.1,2,100,84,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9233333333333333,11.102458108934986,0.1123916000360623,1,20,50
0.1,2,100,85,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.94,12.545846802269022,0.09613810002338141,2,20,50
0.1,2,100,86,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.93,8.27724921559106,0.1179196999873966,3,20,50
0.1,2,100,87,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9016666666666666,8.568102511263962,0.1027372000971809,2,20,50
0.1,2,100,88,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9483333333333334,14.179160289008127,0.11266450001858175,3,20,50
0.1,2,100,89,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9266666666666666,9.485101228297925,0.07698310003615916,1,20,50
0.1,2,100,90,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.805,6.289792130141798,0.08738110004924238,2,20,50
0.1,2,100,91,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8833333333333333,11.51115711048096,0.11987369996495545,3,20,50
0.1,2,100,92,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8533333333333334,10.611122782090987,0.09788290003780276,2,20,50
0.1,2,100,93,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9066666666666666,7.75453085748915,0.09507039992604405,1,20,50
0.1,2,100,94,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.89,9.433333200067906,0.11093590001109987,2,20,50
0.1,2,100,95,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,10.23180755806029,0.1113358000293374,3,20,50
0.1,2,100,96,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9766666666666667,12.319158581630422,0.08927929995115846,2,20,50
0.1,2,100,97,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9066666666666666,9.788284105871519,0.08035730000119656,2,20,50
0.1,2,100,98,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.78,6.416193871979175,0.08929909998551011,2,20,50
0.1,2,100,99,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8533333333333334,7.636913653753088,0.09042190003674477,1,20,50
0.1,2,200,0,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9416666666666667,11.178625984245839,0.08046229998581111,1,20,100
0.1,2,200,1,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8883333333333333,8.301889104537732,0.08794949995353818,1,20,100
0.1,2,200,2,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.82,8.412145238342356,0.10406150005292147,2,20,100
0.1,2,200,3,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.915,9.355482751552527,0.10288719995878637,2,20,100
0.1,2,200,4,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8983333333333333,8.639955143845015,0.08570449997205287,1,20,100
0.1,2,200,5,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.955,13.257451332604923,0.12175679998472333,2,20,100
0.1,2,200,6,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.905,9.09773372291669,0.07579989999067038,2,20,100
0.1,2,200,7,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9183333333333333,8.494813818267975,0.0829288000240922,1,20,100
0.1,2,200,8,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,9.440286037659167,0.07327170006465167,1,20,100
0.1,2,200,9,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8766666666666667,8.22202222505897,0.0931787999579683,2,20,100
0.1,2,200,10,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.905,8.975340527660599,0.08767849998548627,2,20,100
0.1,2,200,11,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.835,8.554972248320345,0.08353810000699013,2,20,100
0.1,2,200,12,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8666666666666667,8.310057170605102,0.08592750004027039,2,20,100
0.1,2,200,13,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.86,8.383458743832737,0.07988400000613183,2,20,100
0.1,2,200,14,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9266666666666666,11.456192627622261,0.09389180003199726,2,20,100
0.1,2,200,15,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9566666666666667,10.422663008155757,0.08721679996233433,2,20,100
0.1,2,200,16,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8783333333333333,9.784224955905023,0.07976259989663959,2,20,100
0.1,2,200,17,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.94,10.269474050164758,0.11377110006287694,2,20,100
0.1,2,200,18,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.86,9.631633293302691,0.0843574000755325,2,20,100
0.1,2,200,19,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9216666666666666,8.53679133420578,0.08771919994615018,1,20,100
0.1,2,200,20,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.925,11.296800357212312,0.08230839995667338,2,20,100
0.1,2,200,21,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8816666666666667,8.545717478007731,0.08884930005297065,2,20,100
0.1,2,200,22,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8983333333333333,10.079994979134879,0.09525919996667653,2,20,100
0.1,2,200,23,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,7.975564090015293,0.08735309995245188,1,20,100
0.1,2,200,24,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9566666666666667,12.018849689180175,0.08567239996045828,2,20,100
0.1,2,200,25,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9166666666666666,10.114907195851913,0.09694580000359565,2,20,100
0.1,2,200,26,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9233333333333333,12.680960377617705,0.0723048000363633,2,20,100
0.1,2,200,27,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.935,9.623040353660047,0.09475190006196499,2,20,100
0.1,2,200,28,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8616666666666667,7.282225508807711,0.11828610009979457,1,20,100
0.1,2,200,29,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8933333333333333,10.40072375678411,0.09303420002106577,2,20,100
0.1,2,200,30,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,10.788166585947316,0.09899860003497452,2,20,100
0.1,2,200,31,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8683333333333333,9.022170514644937,0.08705810003448278,2,20,100
0.1,2,200,32,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,7.956425479775267,0.0693741999566555,1,20,100
0.1,2,200,33,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8833333333333333,8.25068428221971,0.10995499999262393,2,20,100
0.1,2,200,34,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,11.749130810603479,0.09077400004025549,2,20,100
0.1,2,200,35,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8533333333333334,9.051073522346137,0.09403759997803718,2,20,100
0.1,2,200,36,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8983333333333333,11.221839239100653,0.089846899965778,2,20,100
0.1,2,200,37,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9333333333333333,19.433833697925508,0.09018929989542812,2,20,100
0.1,2,200,38,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.93,9.98789096219875,0.0829397999914363,2,20,100
0.1,2,200,39,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.975,14.164138340764403,0.11206600000150502,2,20,100
0.1,2,200,40,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,7.994028961807753,0.085720399976708,1,20,100
0.1,2,200,41,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.885,8.17416195430622,0.083730100071989,1,20,100
0.1,2,200,42,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9333333333333333,10.267567337868622,0.06555050006136298,1,20,100
0.1,2,200,43,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,10.26903840809421,0.09373379999306053,2,20,100
0.1,2,200,44,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9466666666666667,12.3629005089288,0.08345590007957071,2,20,100
0.1,2,200,45,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.89,9.556058193104843,0.09409840009175241,3,20,100
0.1,2,200,46,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8966666666666666,7.611554034942401,0.08876409998629242,1,20,100
0.1,2,200,47,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.925,9.997084262606633,0.08029790001455694,2,20,100
0.1,2,200,48,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.925,8.492011990988072,0.09252359997481108,2,20,100
0.1,2,200,49,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.945,10.483957120223135,0.09667550004087389,2,20,100
0.1,2,200,50,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8916666666666667,9.667079493986275,0.0994762999471277,2,20,100
0.1,2,200,51,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8866666666666667,10.783357214926395,0.09280070010572672,2,20,100
0.1,2,200,52,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9133333333333333,11.78424395815199,0.08802050002850592,2,20,100
0.1,2,200,53,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9266666666666666,10.55048014036622,0.08412869996391237,2,20,100
0.1,2,200,54,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9533333333333334,12.683538984579148,0.0941854000557214,2,20,100
0.1,2,200,55,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.875,9.788292390442153,0.08026900002732873,2,20,100
0.1,2,200,56,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.875,8.317418005491522,0.09256639995146543,2,20,100
0.1,2,200,57,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8916666666666667,11.474396935299037,0.07961559994146228,2,20,100
0.1,2,200,58,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,10.368734424290146,0.08642309997230768,2,20,100
0.1,2,200,59,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.93,9.821023214029276,0.09862019994761795,2,20,100
0.1,2,200,60,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,11.880462594509893,0.08743149996735156,2,20,100
0.1,2,200,61,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.94,10.938531814057633,0.08447849994990975,2,20,100
0.1,2,200,62,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8633333333333333,7.366707041341149,0.09491890005301684,2,20,100
0.1,2,200,63,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.915,9.176847373794438,0.0944399000145495,2,20,100
0.1,2,200,64,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9016666666666666,10.727469227881791,0.0937502000015229,2,20,100
0.1,2,200,65,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,9.143234321003462,0.09881250001490116,2,20,100
0.1,2,200,66,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8483333333333334,10.48769591069038,0.09317709994502366,2,20,100
0.1,2,200,67,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.895,11.579314400372887,0.10477660002652556,2,20,100
0.1,2,200,68,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9183333333333333,9.327039380532083,0.0851128000067547,2,20,100
0.1,2,200,69,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,9.07754124396598,0.09600320004392415,2,20,100
0.1,2,200,70,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9116666666666666,11.88220220636218,0.09697359998244792,2,20,100
0.1,2,200,71,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8433333333333334,9.64444689564127,0.08834869996644557,2,20,100
0.1,2,200,72,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8466666666666667,6.41504655154434,0.08889079990331084,2,20,100
0.1,2,200,73,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9266666666666666,9.178374598430935,0.1147108000004664,2,20,100
0.1,2,200,74,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8916666666666667,10.261509965351802,0.09445380000397563,2,20,100
0.1,2,200,75,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9283333333333333,9.995079390536867,0.06834040000103414,1,20,100
0.1,2,200,76,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.935,10.057872348278242,0.09510429995134473,2,20,100
0.1,2,200,77,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.91,7.857510398928905,0.10716550005599856,2,20,100
0.1,2,200,78,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8866666666666667,10.006947014037829,0.0890155000379309,2,20,100
0.1,2,200,79,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.895,10.667447537257406,0.08989800000563264,2,20,100
0.1,2,200,80,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9383333333333334,10.099745497373123,0.09288960008416325,2,20,100
0.1,2,200,81,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.855,9.521269727604295,0.10583770007360727,3,20,100
0.1,2,200,82,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.905,8.407424420569578,0.09056420007254928,1,20,100
0.1,2,200,83,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9033333333333333,9.559662299654082,0.10825980000663549,2,20,100
0.1,2,200,84,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9433333333333334,10.38014898508182,0.12274580006487668,2,20,100
0.1,2,200,85,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8866666666666667,8.363145643606082,0.10314569994807243,3,20,100
0.1,2,200,86,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9016666666666666,10.26837957449196,0.09130860003642738,2,20,100
0.1,2,200,87,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9083333333333333,8.492014283442698,0.09158649994060397,1,20,100
0.1,2,200,88,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8433333333333334,8.127965159936952,0.10811499995179474,3,20,100
0.1,2,200,89,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8633333333333333,10.205963929085945,0.09123350004665554,2,20,100
0.1,2,200,90,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9,9.039795682886679,0.09297760005574673,2,20,100
0.1,2,200,91,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9283333333333333,11.275630890627674,0.08828829997219145,2,20,100
0.1,2,200,92,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.8933333333333333,9.349991239218792,0.10324960004072636,3,20,100
0.1,2,200,93,ShapeTemplate,Gaussian,absolute_residual,True,2400,600,0.9316666666666666,9.60702227341369,0.08889989997260273,2,20,100
