,Methods,cal_size,test_size,test_coverage_avg,test_coverage_1std,coverage_vol,coverage_vol_1std,coverage_vol_log,coverage_vol_log_1std,runtime_avg
0,Scaled (Shortcut),"(38, 2)","(154, 2)",0.9221103896103895,0.04814392045839425,7.029925273162166,4.714927327247245,0.7941836237855208,0.19553251765896765,0.0010255491733551026
1,Scaled (Data Splitting),"(38, 2)","(154, 2)",0.8978571428571428,0.07028689568508287,8.319183186700702,15.840163429603042,0.7555024580923227,0.3030403904526317,0.0006245744228363038
2,Standardized (Shortcut),"(38, 2)","(154, 2)",0.9224675324675324,0.04760903982373489,6.945855207078807,4.424554647174612,0.7902739557640587,0.19533617149595123,0.0007359528541564941
3,Standardized (Data Splitting),"(38, 2)","(154, 2)",0.8977922077922078,0.07064331371453389,8.143164736918377,15.736633420791135,0.7452439035946915,0.3054830793091351,0.0004135584831237793
4,Point CHR,"(38, 2)","(154, 2)",0.8991233766233766,0.0691721996935488,8.80992543113085,24.23268266404409,0.7497737921250426,0.30446214480906436,0.0003829371929168701
5,Empirical copula,"(38, 2)","(154, 2)",0.8864935064935066,0.06120238169292959,5.405213774012532,4.491861642564185,0.6653137984965218,0.21640344630778063,0.0005479443073272705
6,Unscaled,"(38, 2)","(154, 2)",0.9166233766233767,0.04878634702288082,15.787016575925799,6.795290871701851,1.1587517869667698,0.18878040657087852,3.504753112792969e-05
7,Bonferroni,"(38, 2)","(154, 2)",0.9499350649350649,0.03814538095458815,9.799448411297771,5.643880851940624,0.9422137017282972,0.1967892413816456,3.512859344482422e-05
