alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test
0.1,10,10,64,Unscaled,Gaussian,absolute_residual,6,21.943805298627804,True,7200,800
0.1,10,10,64,Unscaled,Gaussian,absolute_residual,7,21.943805298627804,True,7200,800
0.1,10,10,64,Unscaled,Gaussian,absolute_residual,8,21.943805298627804,True,7200,800
0.1,10,10,64,Unscaled,Gaussian,absolute_residual,9,21.943805298627804,True,7200,800
0.1,10,10,64,Unscaled,Gaussian,absolute_residual,10,21.943805298627804,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,1,21.943805298530243,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,2,10.347303448726564,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,3,11.945418753291118,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,4,11.479318045897552,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,5,9.611097128937919,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,6,9.243780193729021,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,7,8.314592938372051,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,8,6.519102621472416,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,9,4.234334142207041,True,7200,800
0.1,10,10,64,Empirical_copula,Gaussian,absolute_residual,10,1.774200545013036,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,1,15.025142564712226,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,2,28.221669748320608,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,3,25.86523413340749,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,4,29.279241813678073,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,5,27.054469514554427,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,6,12.6837890264026,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,7,9.65688341197897,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,8,9.232879127335782,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,9,6.640679564126485,True,7200,800
0.1,10,10,65,TSCP_R,Gaussian,absolute_residual,10,3.7592243589066303,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,65,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,1,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,2,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,3,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,4,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,5,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,6,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,7,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,8,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,9,17.353949232038648,True,7200,800
0.1,10,10,65,Unscaled,Gaussian,absolute_residual,10,17.353949232038648,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,1,10.139021383236377,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,2,17.353949231961252,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,3,12.561495065692196,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,4,15.027772647039765,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,5,14.779101001414443,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,6,7.500166853076447,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,7,5.173984353445249,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,8,5.863191908403172,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,9,3.432448100321434,True,7200,800
0.1,10,10,65,Empirical_copula,Gaussian,absolute_residual,10,1.7851293384700728,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,1,28.202134590797396,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,2,14.204841304317295,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,3,27.521381754728445,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,4,26.56356748282201,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,5,21.43023483701235,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,6,13.38734744658559,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,7,21.18912420788756,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,8,9.36116164715851,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,9,5.361493475685226,True,7200,800
0.1,10,10,66,TSCP_R,Gaussian,absolute_residual,10,3.8291698324056047,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,66,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,1,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,2,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,3,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,4,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,5,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,6,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,7,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,8,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,9,15.144779518497579,True,7200,800
0.1,10,10,66,Unscaled,Gaussian,absolute_residual,10,15.144779518497579,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,1,13.288897538339999,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,2,6.6802110851320515,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,3,12.81626596644445,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,4,15.144779518427843,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,5,12.119702449843771,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,6,7.583146103896774,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,7,9.239678416451868,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,8,3.833419350846417,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,9,2.659848963664901,True,7200,800
0.1,10,10,66,Empirical_copula,Gaussian,absolute_residual,10,1.8177214416855172,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,1,22.317829032068886,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,2,32.74958842539912,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,3,20.801833720012077,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,4,18.423846783723548,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,5,27.49174809214934,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,6,13.485962260116477,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,7,11.219492192083958,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,8,8.254764463438832,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,9,4.032700868974116,True,7200,800
0.1,10,10,67,TSCP_R,Gaussian,absolute_residual,10,3.4375804257393803,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,67,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,1,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,2,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,3,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,4,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,5,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,6,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,7,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,8,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,9,19.12237682170399,True,7200,800
0.1,10,10,67,Unscaled,Gaussian,absolute_residual,10,19.12237682170399,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,1,15.24703122108673,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,2,19.12237682169118,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,3,12.5462331903846,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,4,11.97548136256735,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,5,17.123364294430814,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,6,8.660702351265048,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,7,7.4021209511724955,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,8,4.342398010281498,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,9,2.255149917813668,True,7200,800
0.1,10,10,67,Empirical_copula,Gaussian,absolute_residual,10,2.270420262216838,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,1,34.0807714199228,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,2,38.47255887342002,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,3,30.87036850928985,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,4,36.06422422908113,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,5,34.3134796319882,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,6,20.11677036563675,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,7,13.48516815174202,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,8,12.951668468168199,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,9,8.341231698477275,True,7200,800
0.1,10,10,68,TSCP_R,Gaussian,absolute_residual,10,4.96881058023059,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,68,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,1,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,2,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,3,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,4,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,5,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,6,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,7,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,8,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,9,16.26167966936391,True,7200,800
0.1,10,10,68,Unscaled,Gaussian,absolute_residual,10,16.26167966936391,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,1,14.907125068047133,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,2,16.261679669294175,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,3,14.707939902163254,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,4,15.77276874855593,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,5,15.386823312857011,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,6,8.134859175431234,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,7,6.459013035180541,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,8,5.700532841574301,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,9,4.213540746148368,True,7200,800
0.1,10,10,68,Empirical_copula,Gaussian,absolute_residual,10,2.227459947753774,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,1,44.2495325676656,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,2,37.10069347436723,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,3,27.63603680869967,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,4,26.4433572188512,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,5,24.08094626117153,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,6,14.15774802332101,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,7,17.543595270997272,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,8,8.745101230787071,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,9,6.810992044205768,True,7200,800
0.1,10,10,69,TSCP_R,Gaussian,absolute_residual,10,3.67109430939154,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,69,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,1,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,2,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,3,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,4,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,5,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,6,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,7,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,8,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,9,28.332774662039,True,7200,800
0.1,10,10,69,Unscaled,Gaussian,absolute_residual,10,28.332774662039,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,1,28.332774661962887,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,2,21.764772268946935,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,3,16.460678701916716,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,4,16.068230726426947,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,5,13.320421294959853,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,6,7.576396552339574,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,7,9.401427130588406,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,8,5.474829904576291,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,9,4.142266002965233,True,7200,800
0.1,10,10,69,Empirical_copula,Gaussian,absolute_residual,10,2.1476776854380084,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,1,47.35882379156866,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,2,32.7317562350988,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,3,28.025105384921865,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,4,35.61690210499062,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,5,19.177012727201582,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,6,15.535253510732808,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,7,22.47165937722494,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,8,13.510835667458169,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,9,9.50724130048183,True,7200,800
0.1,10,10,70,TSCP_R,Gaussian,absolute_residual,10,4.659987667785077,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,70,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,1,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,2,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,3,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,4,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,5,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,6,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,7,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,8,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,9,22.287208673153796,True,7200,800
0.1,10,10,70,Unscaled,Gaussian,absolute_residual,10,22.287208673153796,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,1,22.287208673067937,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,2,16.941723929231177,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,3,12.29328450545411,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,4,19.673354686297827,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,5,10.123269671926415,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,6,6.555492132589815,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,7,12.244243454515683,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,8,7.085225233363666,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,9,4.851993133238221,True,7200,800
0.1,10,10,70,Empirical_copula,Gaussian,absolute_residual,10,2.514643855031281,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,1,34.33525565093254,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,2,48.68960651224465,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,3,34.10433207865861,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,4,26.010214898652595,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,5,17.56732326065837,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,6,21.515061473786176,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,7,15.237779783858905,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,8,16.283885675660528,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,9,6.657934974925608,True,7200,800
0.1,10,10,71,TSCP_R,Gaussian,absolute_residual,10,3.409217876608234,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,1,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,2,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,3,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,4,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,5,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,6,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,7,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,8,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,9,inf,True,7200,800
0.1,10,10,71,Point_CHR,Gaussian,absolute_residual,10,inf,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,1,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,2,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,3,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,4,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,5,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,6,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,7,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,8,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,9,18.755349347687222,True,7200,800
0.1,10,10,71,Unscaled,Gaussian,absolute_residual,10,18.755349347687222,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,1,13.529965053992303,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,2,18.75534934761111,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,3,16.167793816594234,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,4,11.295009851553301,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,5,7.561437085531782,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,6,10.569418695471235,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,7,6.48071682411106,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,8,8.586064068720603,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,9,3.0945359238895467,True,7200,800
0.1,10,10,71,Empirical_copula,Gaussian,absolute_residual,10,1.5735748230847264,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,1,52.35290488087199,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,2,38.15641195079595,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,3,34.2106456301762,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,4,35.91859170273183,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,5,31.964768120812035,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,6,22.5796328197104,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,7,28.43943804228692,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,8,15.384377203559762,True,7200,800
0.1,10,10,72,TSCP_R,Gaussian,absolute_residual,9,6.424580542101328,True,7200,800
