alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,5,12.163711951258284,0.0,equicorrelated,True,7200,800
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,6,13.676913698004956,0.0,equicorrelated,True,7200,800
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,7,10.552204079894771,0.0,equicorrelated,True,7200,800
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,8,6.697919324175652,0.0,equicorrelated,True,7200,800
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,9,4.030256164194643,0.0,equicorrelated,True,7200,800
0.1,10,30,68,TSCP_R,Gaussian,absolute_residual,10,2.2743988064594536,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,1,49.97738488846367,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,2,28.383543246851954,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,3,19.07810048444905,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,4,33.646530950153284,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,5,18.477888555985192,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,6,21.208463665926296,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,7,15.528915490580651,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,8,7.391157718483548,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,9,5.124276341005038,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Point_CHR,Gaussian,absolute_residual,10,4.570697215004191,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,1,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,2,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,3,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,4,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,5,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,6,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,7,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,8,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,9,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Unscaled,Gaussian,absolute_residual,10,21.790022998806272,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,1,24.260364398454495,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,2,15.259299756180638,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,3,19.07810048444905,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,4,16.332929452317504,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,5,9.861400734109337,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,6,10.29515766011043,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,7,8.176328662422836,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,8,5.994226891334545,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,9,3.1275089850370925,0.0,equicorrelated,True,7200,800
0.1,10,30,68,Empirical_copula,Gaussian,absolute_residual,10,2.218739140482697,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,1,29.219062624487943,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,2,27.657968228921604,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,3,29.798400221194065,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,4,23.378732257115324,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,5,16.25741900493098,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,6,13.088916827124368,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,7,15.217320515259157,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,8,9.642629175153864,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,9,6.628900712591653,0.0,equicorrelated,True,7200,800
0.1,10,30,69,TSCP_R,Gaussian,absolute_residual,10,2.624089917921431,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,1,58.1804826540379,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,2,69.79676523954296,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,3,41.72641728369908,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,4,37.376665509143045,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,5,37.91926826269891,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,6,33.669353178414994,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,7,36.20057143966716,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,8,19.081580299330533,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,9,5.711581126859947,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Point_CHR,Gaussian,absolute_residual,10,4.812758948375352,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,1,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,2,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,3,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,4,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,5,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,6,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,7,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,8,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,9,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Unscaled,Gaussian,absolute_residual,10,22.755850693485446,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,1,23.854174343325916,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,2,22.755850693441104,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,3,31.721694594616412,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,4,16.20028532808782,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,5,12.362825182930589,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,6,10.977224678582616,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,7,11.802478178911494,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,8,7.668597089790811,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,9,5.711581126859947,0.0,equicorrelated,True,7200,800
0.1,10,30,69,Empirical_copula,Gaussian,absolute_residual,10,1.9602368806973853,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,1,32.13533267955092,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,2,23.452023788266622,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,3,28.849960572322644,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,4,17.157466694856552,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,5,18.146905345457768,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,6,15.072801481103316,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,7,10.498410244896927,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,8,9.098407464077745,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,9,5.340313189012541,0.0,equicorrelated,True,7200,800
0.1,10,30,70,TSCP_R,Gaussian,absolute_residual,10,3.1161677147254716,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,1,29.88112099530089,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,2,33.639345902926266,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,3,47.684944462337526,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,4,25.213595952013478,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,5,15.395448099354116,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,6,22.33528268392095,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,7,10.508161603485007,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,8,16.374792175046935,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,9,7.11064310297036,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Point_CHR,Gaussian,absolute_residual,10,4.422869829274211,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,1,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,2,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,3,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,4,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,5,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,6,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,7,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,8,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,9,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Unscaled,Gaussian,absolute_residual,10,23.25545973853858,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,1,25.42367025475701,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,2,16.968699368011656,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,3,23.255459738455816,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,4,13.96114720517064,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,5,15.395448099354116,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,6,10.892688941122678,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,7,9.789469484984544,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,8,7.985818678118646,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,9,4.760974099078474,0.0,equicorrelated,True,7200,800
0.1,10,30,70,Empirical_copula,Gaussian,absolute_residual,10,2.5940286889964703,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,1,35.40433017291135,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,2,27.824396554723894,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,3,28.021751550393613,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,4,19.214592002497962,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,5,13.224601039062172,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,6,15.467505894653947,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,7,14.145756826440559,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,8,7.591697474733293,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,9,5.274717434295557,0.0,equicorrelated,True,7200,800
0.1,10,30,71,TSCP_R,Gaussian,absolute_residual,10,3.5126185985275495,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,1,38.481245000965515,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,2,27.384665680706604,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,3,39.391144784689075,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,4,16.456446160563907,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,5,19.053944544943683,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,6,15.145306505711421,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,7,10.897883615332535,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,8,6.998777799415041,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,9,6.993611633360517,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Point_CHR,Gaussian,absolute_residual,10,2.5187781361700585,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,1,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,2,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,3,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,4,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,5,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,6,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,7,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,8,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,9,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Unscaled,Gaussian,absolute_residual,10,19.999240402432292,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,1,25.991738046501318,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,2,18.4966743369681,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,3,26.606319950660538,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,4,12.537207894050225,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,5,12.869779430273447,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,6,10.229732414337075,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,7,10.11358029605199,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,8,4.727248279090254,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,9,4.72375884846527,0.0,equicorrelated,True,7200,800
0.1,10,30,71,Empirical_copula,Gaussian,absolute_residual,10,2.5187781361700585,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,1,25.052328610181135,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,2,18.57114589336502,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,3,19.387237280315688,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,4,16.58066612552191,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,5,12.43469698366713,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,6,12.944866037556874,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,7,11.193305343492202,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,8,8.750498552715053,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,9,4.907495188386087,0.0,equicorrelated,True,7200,800
0.1,10,30,72,TSCP_R,Gaussian,absolute_residual,10,2.2239058662573488,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,1,27.281793383659423,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,2,28.43226872870834,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,3,20.506082938559192,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,4,18.42586164445012,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,5,15.01117556359678,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,6,11.70912949861876,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,7,13.741267183476811,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,8,11.022574472468845,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,9,5.67582671413483,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Point_CHR,Gaussian,absolute_residual,10,2.75004300177227,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,1,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,2,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,3,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,4,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,5,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,6,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,7,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,8,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,9,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Unscaled,Gaussian,absolute_residual,10,19.176592964720818,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,1,22.18966334333829,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,2,19.17659296464221,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,3,20.506082938559192,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,4,14.642519297696058,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,5,10.124524583337973,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,6,10.82532845576151,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,7,9.312433557981631,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,8,7.434349544803052,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,9,3.88265844761386,0.0,equicorrelated,True,7200,800
0.1,10,30,72,Empirical_copula,Gaussian,absolute_residual,10,1.8548099619993093,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,1,27.448287159114933,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,2,27.583167591354172,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,3,19.469131845794504,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,4,19.889958459417524,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,5,18.213146101066627,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,6,12.899209844885611,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,7,10.068252341079798,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,8,7.229289871742014,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,9,5.395153096786046,0.0,equicorrelated,True,7200,800
0.1,10,30,73,TSCP_R,Gaussian,absolute_residual,10,2.983530000660961,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,1,34.6060819830755,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,2,38.45961200655714,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,3,24.27806311335219,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,4,29.467144153533603,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,5,19.670692750638842,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,6,13.171713896409724,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,7,10.936366396766896,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,8,11.897523881961021,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,9,7.159193384983505,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Point_CHR,Gaussian,absolute_residual,10,2.9147887252039437,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,1,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,2,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,3,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,4,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,5,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,6,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,7,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,8,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,9,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Unscaled,Gaussian,absolute_residual,10,19.832071737166054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,1,21.10113540090161,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,2,23.450833897157068,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,3,15.80515684747676,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,4,17.967656638093054,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,5,17.51567962498624,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,6,13.171713896409724,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,7,7.425177215965437,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,8,7.254541629170838,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,9,4.36533407773978,0.0,equicorrelated,True,7200,800
0.1,10,30,73,Empirical_copula,Gaussian,absolute_residual,10,2.36556560145576,0.0,equicorrelated,True,7200,800
0.1,10,30,74,TSCP_R,Gaussian,absolute_residual,1,22.726251835628695,0.0,equicorrelated,True,7200,800
0.1,10,30,74,TSCP_R,Gaussian,absolute_residual,2,22.692952797388138,0.0,equicorrelated,True,7200,800
0.1,10,30,74,TSCP_R,Gaussian,absolute_residual,3,21.196894852552457,0.0,equicorrelated,True,7200,800
0.1,10,30,74,TSCP_R,Gaussian,absolute_residual,4,17.842253236761227,0.0,equicorrelated,True,7200,800
