alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length,redraw_train_test,n_train,n_test
0.1,3,30,15,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.7523660184037775,6.2911263876449866,18.334618793693753,True,2400,600
0.1,3,30,16,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.250731111172616,19.000724894167472,48.252180899507856,True,2400,600
0.1,3,30,16,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.794657172675562,38.42457759174207,87.6438123561597,True,2400,600
0.1,3,30,16,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.985263142463854,18.032136243766043,42.04953562999587,True,2400,600
0.1,3,30,16,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.250731111172616,15.147259637745616,40.54525038666387,True,2400,600
0.1,3,30,16,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.794657172675562,11.185855619043584,33.16636841076276,True,2400,600
0.1,3,30,16,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.985263142463854,11.357153696330721,28.699570535125257,True,2400,600
0.1,3,30,16,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.250731111172616,11.934391449759321,34.11951401069119,True,2400,600
0.1,3,30,16,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.794657172675562,11.934391449759321,34.663440072194284,True,2400,600
0.1,3,30,16,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.985263142463854,11.934391449759321,29.854046041982475,True,2400,600
0.1,3,30,16,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.250731111172616,12.607415634303525,35.465562379779655,True,2400,600
0.1,3,30,16,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.794657172675562,8.602198285248539,27.999053743172627,True,2400,600
0.1,3,30,16,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.985263142463854,5.761124784945363,17.507512712354565,True,2400,600
0.1,3,30,17,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.382857071514213,16.966072039033648,44.315001149581676,True,2400,600
0.1,3,30,17,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.62973601422461,39.465015845739664,89.55976770570389,True,2400,600
0.1,3,30,17,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.90121161529829,18.83934843819832,43.57990849169491,True,2400,600
0.1,3,30,17,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.382857071514213,13.860337077471927,38.103531226458045,True,2400,600
0.1,3,30,17,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.62973601422461,19.248909454921932,49.12755492406849,True,2400,600
0.1,3,30,17,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.90121161529829,6.84205201579376,19.585315646885817,True,2400,600
0.1,3,30,17,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.382857071514213,13.75941482035622,37.90168671222664,True,2400,600
0.1,3,30,17,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.62973601422461,13.75941482035622,38.14856565493706,True,2400,600
0.1,3,30,17,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.90121161529829,13.75941482035622,33.420041256010734,True,2400,600
0.1,3,30,17,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.382857071514213,9.850188074303595,30.0832332201214,True,2400,600
0.1,3,30,17,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.62973601422461,14.364437014405759,39.35861004303613,True,2400,600
0.1,3,30,17,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.90121161529829,5.4689343266055275,16.839080268509342,True,2400,600
0.1,3,30,18,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.678141184005527,20.22355009500826,50.125241374022075,True,2400,600
0.1,3,30,18,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.342995430000526,45.34738088838895,101.03775720677841,True,2400,600
0.1,3,30,18,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.728629323128421,21.270454843253912,48.26953900963621,True,2400,600
0.1,3,30,18,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.678141184005527,11.639621486685808,32.95738415737718,True,2400,600
0.1,3,30,18,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.342995430000526,11.631665381877351,33.60632619375522,True,2400,600
0.1,3,30,18,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.728629323128421,5.190952609937451,16.11053454300331,True,2400,600
0.1,3,30,18,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.678141184005527,9.19244569266934,28.06303256934421,True,2400,600
0.1,3,30,18,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.342995430000526,9.19244569266934,28.7278868153392,True,2400,600
0.1,3,30,18,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.728629323128421,9.19244569266934,24.113520708467085,True,2400,600
0.1,3,30,18,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.678141184005527,9.192445692625451,28.063032569256443,True,2400,600
0.1,3,30,18,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.342995430000526,8.809420622566977,27.961836675134496,True,2400,600
0.1,3,30,18,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.728629323128421,4.561854202407186,14.852337727942786,True,2400,600
0.1,3,30,19,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.034513398998483,10.080012708771454,30.194538816541577,True,2400,600
0.1,3,30,19,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.746354188622774,18.428255055130474,47.60286429888379,True,2400,600
0.1,3,30,19,CQHR,Gaussian,cqr,native,0.5,0.0,3,6.508578301370094,11.724553473573733,29.957685248517517,True,2400,600
0.1,3,30,19,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.034513398998483,10.076137275912691,30.18678795082384,True,2400,600
0.1,3,30,19,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.746354188622774,12.640164100219991,36.02668238906272,True,2400,600
0.1,3,30,19,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,6.508578301370094,8.197387090147258,22.903352481664616,True,2400,600
0.1,3,30,19,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.034513398998483,9.343910407233324,28.72233421346513,True,2400,600
0.1,3,30,19,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.746354188622774,9.343910407233324,29.434175003089432,True,2400,600
0.1,3,30,19,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,6.508578301370094,9.343910407233324,25.19639911583673,True,2400,600
0.1,3,30,19,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.034513398998483,7.884027737407232,25.802568873812927,True,2400,600
0.1,3,30,19,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.746354188622774,9.343910407188982,29.434175003000735,True,2400,600
0.1,3,30,19,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,6.508578301370094,8.05623534878334,22.621048998936793,True,2400,600
0.1,3,30,20,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.781453416209319,18.72974608929676,47.240945594802454,True,2400,600
0.1,3,30,20,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.881402792809158,62.951728969166965,136.78486073114297,True,2400,600
0.1,3,30,20,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.802246210560585,25.560486602443063,56.92321941544668,True,2400,600
0.1,3,30,20,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.781453416209319,16.373760989656866,42.52897539552311,True,2400,600
0.1,3,30,20,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.881402792809158,19.122849244474388,49.127101281757994,True,2400,600
0.1,3,30,20,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.802246210560585,11.30078112429037,28.40380845914132,True,2400,600
0.1,3,30,20,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.781453416209319,11.155613556740462,32.092680529690256,True,2400,600
0.1,3,30,20,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.881402792809158,11.155613556740462,33.19262990629008,True,2400,600
0.1,3,30,20,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.802246210560585,11.155613556740462,28.11347332404151,True,2400,600
0.1,3,30,20,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.781453416209319,10.207264414991592,30.19598224619256,True,2400,600
0.1,3,30,20,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.881402792809158,9.159426256752685,29.20025530631451,True,2400,600
0.1,3,30,20,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.802246210560585,10.002697897216052,25.8076420049927,True,2400,600
0.1,3,30,21,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.277650190795235,20.622542108534503,51.52273440786398,True,2400,600
0.1,3,30,21,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.746033291944007,60.40874318938299,131.56351967071012,True,2400,600
0.1,3,30,21,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.821202939550277,41.775733553653204,89.37267004685667,True,2400,600
0.1,3,30,21,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.277650190795235,11.243581850638797,32.764813892072816,True,2400,600
0.1,3,30,21,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.746033291944007,11.402544284083872,33.55112186011177,True,2400,600
0.1,3,30,21,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.821202939550277,6.244946649494658,18.311096238539598,True,2400,600
0.1,3,30,21,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.277650190795235,9.946493027374313,30.170636245543864,True,2400,600
0.1,3,30,21,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.746033291944007,9.946493027374313,30.639019346692645,True,2400,600
0.1,3,30,21,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.821202939550277,9.946493027374313,25.714188994298855,True,2400,600
0.1,3,30,21,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.277650190795235,9.946493027296917,30.17063624538906,True,2400,600
0.1,3,30,21,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.746033291944007,9.650887668369645,30.04780862868333,True,2400,600
0.1,3,30,21,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.821202939550277,4.407569221304108,14.636341382158486,True,2400,600
0.1,3,30,22,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.746289909408421,20.525543088019425,50.79737608544786,True,2400,600
0.1,3,30,22,CQHR,Gaussian,cqr,native,0.5,0.0,2,9.882277680693283,29.864101709147757,69.61048109898888,True,2400,600
0.1,3,30,22,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.540638565412058,17.020368225526237,39.58137501646452,True,2400,600
0.1,3,30,22,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.746289909408421,7.893607792575566,25.53350549455954,True,2400,600
0.1,3,30,22,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,9.882277680693283,13.224835792851593,36.33194926639649,True,2400,600
0.1,3,30,22,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.540638565412058,5.1524020591518385,15.845442683715746,True,2400,600
0.1,3,30,22,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.746289909408421,8.879326314679844,27.504942538768095,True,2400,600
0.1,3,30,22,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,9.882277680693283,8.879326314679844,27.640930310052955,True,2400,600
0.1,3,30,22,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.540638565412058,8.879326314679844,23.29929119477175,True,2400,600
0.1,3,30,22,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.746289909408421,7.769536697980801,25.28536330537003,True,2400,600
0.1,3,30,22,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,9.882277680693283,10.30908487886959,30.500447438432428,True,2400,600
0.1,3,30,22,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.540638565412058,3.847050722348472,13.234740010109013,True,2400,600
0.1,3,30,23,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.030919990147106,13.479327065302597,36.98957412075212,True,2400,600
0.1,3,30,23,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.835009722340926,38.46465599944793,87.76432172123681,True,2400,600
0.1,3,30,23,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.983275704433424,24.573142956868413,55.1295616181703,True,2400,600
0.1,3,30,23,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.030919990147106,15.517785171573301,41.066490333293686,True,2400,600
0.1,3,30,23,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.835009722340926,15.013962971483592,40.86293566530811,True,2400,600
0.1,3,30,23,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.983275704433424,8.450063996507751,22.88340369744892,True,2400,600
0.1,3,30,23,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.030919990147106,11.499614196903842,33.03014838395477,True,2400,600
0.1,3,30,23,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.835009722340926,11.499614196903842,33.83423811614858,True,2400,600
0.1,3,30,23,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.983275704433424,11.499614196903842,28.982504098241098,True,2400,600
0.1,3,30,23,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.030919990147106,11.135286931565254,32.30149385327763,True,2400,600
0.1,3,30,23,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.835009722340926,11.593589691166656,34.022189104674226,True,2400,600
0.1,3,30,23,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.983275704433424,8.309605360851622,22.60248642613668,True,2400,600
0.1,3,30,24,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.634111300604427,16.7228854525985,43.079882205801724,True,2400,600
0.1,3,30,24,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.886418459470597,38.75803847610873,88.4024954116882,True,2400,600
0.1,3,30,24,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.694626820386276,19.840409760311374,45.37544634100906,True,2400,600
0.1,3,30,24,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.634111300604427,12.603159334328337,34.840429969261116,True,2400,600
0.1,3,30,24,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.886418459470597,20.55163679458309,51.989692048636826,True,2400,600
0.1,3,30,24,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.694626820386276,6.974346148523233,19.643319117432732,True,2400,600
0.1,3,30,24,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.634111300604427,13.173980295352148,35.982071891308756,True,2400,600
0.1,3,30,24,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.886418459470597,13.173980295352148,37.23437905017488,True,2400,600
0.1,3,30,24,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.694626820386276,13.173980295352148,32.042587411090516,True,2400,600
0.1,3,30,24,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.634111300604427,6.465961582928767,22.56603446646195,True,2400,600
0.1,3,30,24,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.886418459470597,14.039159622976964,38.96473770542453,True,2400,600
0.1,3,30,24,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.694626820386276,5.089015372720077,15.872657565826437,True,2400,600
0.1,3,30,25,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.939985410269196,17.12035531320835,44.1806960366855,True,2400,600
0.1,3,30,25,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.926819722272434,36.20739041951559,83.3416005613036,True,2400,600
0.1,3,30,25,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.794940307737267,18.55263925359529,42.90021881492783,True,2400,600
0.1,3,30,25,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.939985410269196,12.497087232532236,34.93415987533368,True,2400,600
0.1,3,30,25,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.926819722272434,10.915923452039689,32.75866662635187,True,2400,600
0.1,3,30,25,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.794940307737267,8.839744702481234,23.474429712699738,True,2400,600
0.1,3,30,25,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.939985410269196,9.719946237063638,29.37987788439648,True,2400,600
0.1,3,30,25,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.926819722272434,9.719946237063638,30.366712196399742,True,2400,600
0.1,3,30,25,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.794940307737267,9.719946237063638,25.234832781864537,True,2400,600
0.1,3,30,25,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.939985410269196,9.329490107253328,28.598965624775847,True,2400,600
0.1,3,30,25,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.926819722272434,10.756900672785886,32.440621067844205,True,2400,600
0.1,3,30,25,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.794940307737267,7.2019951575850385,20.198930622907326,True,2400,600
0.1,3,30,26,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.588305506854589,17.472011279816662,44.53232806648772,True,2400,600
0.1,3,30,26,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.84523352102914,32.03097047807655,74.90717447718234,True,2400,600
0.1,3,30,26,CQHR,Gaussian,cqr,native,0.5,0.0,3,6.118660972305321,18.916253831179795,43.9511686346649,True,2400,600
0.1,3,30,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.588305506854589,16.25373447819009,42.09577446323476,True,2400,600
0.1,3,30,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.84523352102914,13.178066590523564,37.20136670207624,True,2400,600
0.1,3,30,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,6.118660972305321,7.1497022964293215,20.418065565163978,True,2400,600
0.1,3,30,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.588305506854589,14.042407249893376,37.67312000664133,True,2400,600
0.1,3,30,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.84523352102914,14.042407249893376,38.930048020815896,True,2400,600
0.1,3,30,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,6.118660972305321,14.042407249893376,34.203475472092094,True,2400,600
0.1,3,30,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.588305506854589,14.04240724982364,37.67312000650189,True,2400,600
0.1,3,30,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.84523352102914,8.974474691493654,28.794182904016445,True,2400,600
0.1,3,30,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,6.118660972305321,5.736615047173392,17.591891066652092,True,2400,600
0.1,3,30,27,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.408196578688505,20.69588076358924,51.79995810586709,True,2400,600
0.1,3,30,27,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.581494351446194,32.599071289727256,75.77963693090074,True,2400,600
0.1,3,30,27,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.8877286052281725,18.797428155955018,43.48258491713826,True,2400,600
0.1,3,30,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.408196578688505,16.38989877374673,43.187994126181906,True,2400,600
0.1,3,30,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.581494351446194,19.12781827327973,48.83713089800562,True,2400,600
0.1,3,30,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.8877286052281725,7.183801120147409,20.25533084552299,True,2400,600
0.1,3,30,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.408196578688505,15.393719875579121,41.195636329846714,True,2400,600
0.1,3,30,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.581494351446194,15.393719875579121,41.368934102604435,True,2400,600
0.1,3,30,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.8877286052281725,15.393719875579121,36.675168356386436,True,2400,600
0.1,3,30,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.408196578688505,15.393719875500516,41.19563632968955,True,2400,600
0.1,3,30,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.581494351446194,13.056071431910112,36.69363721526642,True,2400,600
0.1,3,30,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.8877286052281725,5.669902846941369,17.227534299110925,True,2400,600
0.1,3,30,28,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.166610728781915,23.246202645248157,56.65901601927803,True,2400,600
0.1,3,30,28,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.753869651825662,55.26391283908984,121.2816953300054,True,2400,600
0.1,3,30,28,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.811238034424119,24.042039346689428,53.89531672780296,True,2400,600
0.1,3,30,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.166610728781915,18.790499564355336,47.74760985749256,True,2400,600
0.1,3,30,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.753869651825662,11.208937863155487,33.171745378136634,True,2400,600
0.1,3,30,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.811238034424119,7.952180943247313,21.715599920918716,True,2400,600
0.1,3,30,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.166610728781915,11.890971960757101,33.94855465029617,True,2400,600
0.1,3,30,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.753869651825662,11.890971960757101,34.535813573339844,True,2400,600
0.1,3,30,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.811238034424119,11.890971960757101,29.593181955938302,True,2400,600
0.1,3,30,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.166610728781915,12.360726740046953,34.88806420887583,True,2400,600
0.1,3,30,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.753869651825662,9.529267522190114,29.812404696205903,True,2400,600
0.1,3,30,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.811238034424119,6.502046402793468,18.815330840011075,True,2400,600
0.1,3,30,29,CQHR,Gaussian,cqr,native,0.5,0.0,1,9.88686839645414,13.522696983588729,36.93226236363202,True,2400,600
0.1,3,30,29,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.629414096596356,27.451324099144962,65.53206229488633,True,2400,600
0.1,3,30,29,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.862996498118173,14.207917418200232,34.2788313345187,True,2400,600
0.1,3,30,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,9.88686839645414,19.61558620478821,49.118040806030564,True,2400,600
0.1,3,30,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.629414096596356,18.16677929413412,46.96297268486461,True,2400,600
0.1,3,30,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.862996498118173,8.061971809571848,21.986940117261852,True,2400,600
0.1,3,30,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,9.88686839645414,13.439953737147787,36.76677587074973,True,2400,600
0.1,3,30,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.629414096596356,13.439953737147787,37.50932157089196,True,2400,600
0.1,3,30,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.862996498118173,13.439953737147787,32.74290397241376,True,2400,600
0.1,3,30,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,9.88686839645414,13.439953737110708,36.76677587067555,True,2400,600
0.1,3,30,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.629414096596356,10.288380707272765,31.206175511141883,True,2400,600
0.1,3,30,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.862996498118173,7.938177606201988,21.739351710522143,True,2400,600
0.1,3,50,0,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.722188057327815,17.582045833601978,45.8862797245314,True,2400,600
0.1,3,50,0,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.553651280109499,31.959656005395125,74.47296329089991,True,2400,600
0.1,3,50,0,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.895505689527056,16.91954639040551,39.73459847033809,True,2400,600
0.1,3,50,0,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.722188057327815,13.026508929203587,36.775205915735,True,2400,600
0.1,3,50,0,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.553651280109499,12.83279915211531,36.219249584340126,True,2400,600
0.1,3,50,0,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.895505689527056,10.682938479090875,27.261382647708825,True,2400,600
0.1,3,50,0,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.722188057327815,12.120997046953468,34.964182151234716,True,2400,600
0.1,3,50,0,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.553651280109499,12.120997046953468,34.79564537401645,True,2400,600
0.1,3,50,0,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.895505689527056,12.120997046953468,30.13749978343396,True,2400,600
0.1,3,50,0,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.722188057327815,12.35720124933416,35.43659055599612,True,2400,600
0.1,3,50,0,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.553651280109499,10.116399162538478,30.786449605186476,True,2400,600
0.1,3,50,0,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.895505689527056,8.48124098687866,22.85798766328439,True,2400,600
0.1,3,50,1,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.1013471721751,22.78037857286485,55.66210431790531,True,2400,600
0.1,3,50,1,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.358970287075365,42.02906400818033,94.41709830343602,True,2400,600
0.1,3,50,1,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.926008029836357,19.136719481073268,44.199446991982896,True,2400,600
0.1,3,50,1,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.1013471721751,14.510867248931621,39.123081670038346,True,2400,600
0.1,3,50,1,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,10.358970287075365,12.377623091865473,35.114216470806284,True,2400,600
0.1,3,50,1,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,5.926008029836357,10.644049439801956,27.21410690944025,True,2400,600
0.1,3,50,1,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,10.1013471721751,13.600433879661853,37.302214931498824,True,2400,600
0.1,3,50,1,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,10.358970287075365,13.600433879661853,37.55983804639906,True,2400,600
0.1,3,50,1,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,5.926008029836357,13.600433879661853,33.12687578916006,True,2400,600
0.1,3,50,1,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,10.1013471721751,14.409211560419333,38.91977029301375,True,2400,600
0.1,3,50,1,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,10.358970287075365,13.29150943901918,36.941989165113746,True,2400,600
0.1,3,50,1,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,5.926008029836357,8.529822614301857,22.985653258440074,True,2400,600
0.1,3,50,2,CQHR,Gaussian,cqr,native,0.5,0.0,1,10.058895731624643,17.492414645369166,45.043725022362935,True,2400,600
0.1,3,50,2,CQHR,Gaussian,cqr,native,0.5,0.0,2,10.508580993856295,34.11143818360057,78.7314573610573,True,2400,600
0.1,3,50,2,CQHR,Gaussian,cqr,native,0.5,0.0,3,5.640198374088888,16.697277600729706,39.03475357554829,True,2400,600
0.1,3,50,2,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,10.058895731624643,10.365736442985671,30.79036861759597,True,2400,600
