alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length
0.1,3,30,64,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.639853831823218,36.06337192264125,76.76659767710545
0.1,3,30,64,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.485685911665592,53.901514183417184,112.28871427849978
0.1,3,30,64,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.5846502036913033,38.84885727534602,81.28236475438335
0.1,3,30,64,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.639853831823218,7.975595524675521,20.591044881174245
0.1,3,30,64,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.485685911665592,8.31826157125923,21.122209054184
0.1,3,30,64,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.5846502036913033,6.5181006237043375,16.620851451099988
0.1,3,30,64,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.639853831823218,6.675436499474779,17.990726830772797
0.1,3,30,64,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.485685911665592,6.675436499474779,17.83655891061513
0.1,3,30,64,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.5846502036913033,6.675436499474779,16.935523202640866
0.1,3,30,64,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.639853831823218,6.128168861661244,16.896191555145716
0.1,3,30,64,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.485685911665592,5.900889278333739,16.287464468333063
0.1,3,30,64,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.5846502036913033,5.557411943985038,14.699474091661378
0.1,3,30,65,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.5759675666720225,34.52785771543893,73.63168299755053
0.1,3,30,65,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.414910333350158,40.927256887017435,86.26942410738508
0.1,3,30,65,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.4356778121950113,30.28886648257172,64.01341077733835
0.1,3,30,65,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.5759675666720225,5.5313456125315215,15.638658791735057
0.1,3,30,65,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.414910333350158,5.035062217123455,14.485034767597071
0.1,3,30,65,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.4356778121950113,2.4462432542031154,8.328164320601244
0.1,3,30,65,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.5759675666720225,2.979790653959058,10.535548874590152
0.1,3,30,65,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.414910333350158,2.979790653959058,10.374491641268275
0.1,3,30,65,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.4356778121950113,2.979790653959058,9.395259120113126
0.1,3,30,65,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.5759675666720225,2.9054178770764714,10.386803320824956
0.1,3,30,65,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.414910333350158,2.9797906539526764,10.374491641255508
0.1,3,30,65,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.4356778121950113,2.158354824780999,7.752387461756995
0.1,3,30,66,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.788979969312654,10.1081255413755,25.005231052063518
0.1,3,30,66,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.400012546275153,12.708333853502848,29.816680253280822
0.1,3,30,66,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.631334842590274,9.736879612166556,23.105094066923378
0.1,3,30,66,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.788979969312654,7.918291797853307,20.625563565019256
0.1,3,30,66,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.400012546275153,4.598677145766324,13.597366837807813
0.1,3,30,66,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.631334842590274,3.4284209973112976,10.48817683721286
0.1,3,30,66,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.788979969312654,4.322844570290609,13.434669109893884
0.1,3,30,66,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.400012546275153,4.322844570290609,13.045701686856377
0.1,3,30,66,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.631334842590274,4.322844570290609,12.277023983171501
0.1,3,30,66,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.788979969312654,7.820263558186571,20.429507085685795
0.1,3,30,66,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.400012546275153,3.1804279657302725,10.760868477735713
0.1,3,30,66,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.631334842590274,2.646627154015621,8.924589150621522
0.1,3,30,67,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.751233141991869,82.43590193351883,169.62303700902976
0.1,3,30,67,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.611726805391106,109.85396239491502,224.31965159522142
0.1,3,30,67,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.54661245647298,78.58394322007345,160.71449889661992
0.1,3,30,67,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.751233141991869,3.9737121940150786,12.698657530022029
0.1,3,30,67,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.611726805391106,10.567696539476408,25.747119884343945
0.1,3,30,67,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.54661245647298,4.888949338675192,13.324511133823373
0.1,3,30,67,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.751233141991869,4.662989399924733,14.077211941841334
0.1,3,30,67,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.611726805391106,4.662989399924733,13.937705605240577
0.1,3,30,67,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.54661245647298,4.662989399924733,12.872591256322444
0.1,3,30,67,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.751233141991869,3.3222338433472824,11.395700828686437
0.1,3,30,67,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.611726805391106,4.66298939988928,13.937705605169674
0.1,3,30,67,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.54661245647298,3.1428419976520274,9.832296451777045
0.1,3,30,68,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.8845449342778515,6.844383606593027,18.573312147463735
0.1,3,30,68,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.474203461651269,8.185719032881105,20.84564152741349
0.1,3,30,68,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.5381449149181967,6.017864110938283,15.57387313679477
0.1,3,30,68,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.8845449342778515,5.484274892684441,15.853094719646718
0.1,3,30,68,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.474203461651269,7.629518879217483,19.73324122008623
0.1,3,30,68,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.5381449149181967,4.823319076202105,13.184783067322403
0.1,3,30,68,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.8845449342778515,6.2375771344341215,17.359699203146096
0.1,3,30,68,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.474203461651269,6.2375771344341215,16.949357730519516
0.1,3,30,68,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.5381449149181967,6.2375771344341215,16.013299183786444
0.1,3,30,68,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.8845449342778515,5.197645964646306,15.279836863570475
0.1,3,30,68,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.474203461651269,6.5504809127608965,17.575165287173068
0.1,3,30,68,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.5381449149181967,4.670147543159516,12.878440001237234
0.1,3,30,69,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.653875693752177,9.888226840352877,24.43032937445785
0.1,3,30,69,CQHR,Gaussian,cqr,native,0.5,0.0,2,4.457337586514147,19.8682367613924,44.19381110929891
0.1,3,30,69,CQHR,Gaussian,cqr,native,0.5,0.0,3,3.5289771901496034,12.813410388520953,29.15579796719149
0.1,3,30,69,TSCP_R,Gaussian,cqr,capped,0.5,0.0,1,4.653875693752177,9.287126648174096,23.228128990100384
0.1,3,30,69,TSCP_R,Gaussian,cqr,capped,0.5,0.0,2,4.457337586514147,8.690098299568877,21.83753418565189
0.1,3,30,69,TSCP_R,Gaussian,cqr,capped,0.5,0.0,3,3.5289771901496034,6.0872216437129385,15.703420477575497
0.1,3,30,69,Unscaled,Gaussian,cqr,raw,0.5,0.0,1,4.653875693752177,8.564730235941859,21.783336165635916
0.1,3,30,69,Unscaled,Gaussian,cqr,raw,0.5,0.0,2,4.457337586514147,8.564730235941859,21.586798058397868
0.1,3,30,69,Unscaled,Gaussian,cqr,raw,0.5,0.0,3,3.5289771901496034,8.564730235941859,20.658437662033325
0.1,3,30,69,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,1,4.653875693752177,6.993032189488336,18.639940072728844
0.1,3,30,69,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,2,4.457337586514147,8.564730235929048,21.586798058372235
0.1,3,30,69,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,3,3.5289771901496034,3.645582360355416,10.82014191086044
0.1,3,30,70,CQHR,Gaussian,cqr,native,0.5,0.0,1,4.707563353409199,7.241409689143999,19.19038273169723
