alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,100,96,TSCP_R,Gaussian,cqr,capped,0.9,0.0,0.7866666666666666,1174.7879145634338,13.177024341462909,,0.0010006427764892578
0.1,3,100,96,Unscaled,Gaussian,cqr,raw,0.9,0.0,0.775,1593.4739511275316,11.774009674332882,,0.0
0.1,3,100,96,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,0.7833333333333333,1152.550306152647,13.35112554072601,,0.0009982585906982422
0.1,3,100,97,CQHR,Gaussian,cqr,native,0.9,0.0,0.8616666666666667,3424589.3317494947,116.15103111111328,22.995826659839512,0.0
0.1,3,100,97,TSCP_R,Gaussian,cqr,capped,0.9,0.0,0.905,3374.033193265437,18.235777669470824,,0.0009980201721191406
0.1,3,100,97,Unscaled,Gaussian,cqr,raw,0.9,0.0,0.8916666666666667,3441.514425842904,15.256199425363818,,0.0
0.1,3,100,97,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,0.885,2909.6834620538802,18.18968474564594,,0.000993967056274414
0.1,3,100,98,CQHR,Gaussian,cqr,native,0.9,0.0,0.9133333333333333,633084198.0552961,457.60962223618407,22.787812647018644,0.0
0.1,3,100,98,TSCP_R,Gaussian,cqr,capped,0.9,0.0,0.92,2887.9133371116195,16.453593193480803,,0.0010006427764892578
0.1,3,100,98,Unscaled,Gaussian,cqr,raw,0.9,0.0,0.9133333333333333,3101.0442653892533,14.680065939863349,,0.0
0.1,3,100,98,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,0.8866666666666667,1892.4052650937108,16.557298758186676,,0.000997781753540039
0.1,3,100,99,CQHR,Gaussian,cqr,native,0.9,0.0,0.8816666666666667,16517656.983572042,162.90876067334577,20.21664025550512,0.0
0.1,3,100,99,TSCP_R,Gaussian,cqr,capped,0.9,0.0,0.8716666666666667,1843.1832913861572,14.264520870112186,,0.001004934310913086
0.1,3,100,99,Unscaled,Gaussian,cqr,raw,0.9,0.0,0.8666666666666667,2225.37851015912,13.167037474907987,,0.0
0.1,3,100,99,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,0.8566666666666667,1833.5340499655038,13.577342684843263,,0.0009951591491699219
0.1,3,100,0,CQHR,Gaussian,cqr,native,0.7,0.0,0.9166666666666666,217182949.9371024,295.3660342553839,21.552246929628446,0.0
0.1,3,100,0,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.85,1909.4103884276685,15.422903147440287,,0.001005411148071289
0.1,3,100,0,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.86,2021.6845151463012,12.928854662819019,,0.0
0.1,3,100,0,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.83,1508.9439673280435,12.928854662731261,,0.0009899139404296875
0.1,3,100,1,CQHR,Gaussian,cqr,native,0.7,0.0,0.9116666666666666,10499261.374642543,136.53896719058275,18.18938619337243,0.0
0.1,3,100,1,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9416666666666667,3471.181899918708,17.839074932664133,,0.0009996891021728516
0.1,3,100,1,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9083333333333333,3543.0478329053553,15.380636500635285,,0.0
0.1,3,100,1,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.91,2465.6753138907866,17.307920180490527,,0.0
0.1,3,100,2,CQHR,Gaussian,cqr,native,0.7,0.0,0.9266666666666666,186411147.5069092,191.31556092534422,30.710131800588417,0.0
0.1,3,100,2,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9516666666666667,3410.2316291891575,17.932292309150526,,0.0010128021240234375
0.1,3,100,2,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9066666666666666,2782.546751285484,14.341978128596532,,0.0
0.1,3,100,2,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.94,2844.2434199501527,16.520025488646446,,0.000995635986328125
0.1,3,100,3,CQHR,Gaussian,cqr,native,0.7,0.0,0.9266666666666666,36555808.85506203,167.4649252249528,21.809280895614954,0.0
0.1,3,100,3,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8833333333333333,2303.355600783037,16.27164389607751,,0.0009996891021728516
0.1,3,100,3,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.89,3115.5653690056342,14.84374673103025,,0.0
0.1,3,100,3,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8783333333333333,2354.6377989085963,15.16391617982119,,0.0009930133819580078
0.1,3,100,4,CQHR,Gaussian,cqr,native,0.7,0.0,0.8966666666666666,2985703.314458904,87.81873292037777,18.52154549281158,0.0
0.1,3,100,4,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9016666666666666,2913.6001084415125,16.246793824078797,,0.0010008811950683594
0.1,3,100,4,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.92,3706.8241444179603,15.74538890873732,,0.0
0.1,3,100,4,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8316666666666667,1864.253974584279,15.759915201998032,,0.0010097026824951172
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.7,0.0,0.905,9799190.564685535,109.67996944218406,15.668547607123967,0.0
0.1,3,100,5,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9083333333333333,2065.954625961968,14.935162764665574,,0.0009243488311767578
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8816666666666667,2158.3877332805205,13.115003578460263,,0.0
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8883333333333333,1717.4032973765095,14.228162648557522,,0.0009992122650146484
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.7,0.0,0.8866666666666667,616817.4770599171,69.64903429015645,15.568815409138367,0.0
0.1,3,100,6,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9,1944.2300892574349,15.617683729103677,,0.0010008811950683594
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9,2512.4290736822486,13.819064057896789,,0.0
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,2041.2975131741637,15.939447184927051,,0.00099945068359375
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.7,0.0,0.875,8543786.970806295,86.15487621012736,14.235321873818704,0.0
0.1,3,100,7,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8466666666666667,1726.4385440310798,16.01681319444837,,0.0010135173797607422
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9016666666666666,2816.813453880723,14.392265866176434,,0.0
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8316666666666667,1478.2184164753874,15.799687763596609,,0.0009925365447998047
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.7,0.0,0.8766666666666667,7060827.823309959,133.8367035562682,15.295794141594763,0.0
0.1,3,100,8,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9516666666666667,4368.581792548407,19.412144978507456,,0.0010075569152832031
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9283333333333333,4111.574268961321,16.243682322261666,,0.0
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8916666666666667,2526.9146048026496,18.417809703254523,,0.0009992122650146484
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.7,0.0,0.8866666666666667,1030061.5002343702,76.36434157352568,13.462756985905331,0.0
0.1,3,100,9,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9016666666666666,2816.4097278932386,18.19682788067816,,0.0009996891021728516
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8866666666666667,3290.4948324237416,14.95118978921094,,0.0
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8733333333333333,2572.14551337905,15.8268987175372,,0.0009927749633789062
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.7,0.0,0.8366666666666667,764758.2916797267,57.77469744240402,13.708000726749829,0.0009999275207519531
0.1,3,100,10,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.87,2611.441034828864,15.200596851426859,,0.0010063648223876953
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,3189.630533801066,14.959208978186368,,0.0
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8516666666666667,2645.9494205057076,16.490716285176465,,0.0009999275207519531
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.7,0.0,0.89,6630098.437452928,77.84373010917662,15.55889249855211,0.0
0.1,3,100,11,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8816666666666667,2023.9811354041262,15.2354514889749,,0.0009999275207519531
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.86,2106.0825204173407,13.052459683367374,,0.0
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8633333333333333,1832.596668884588,15.602528626044565,,0.0009992122650146484
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.7,0.0,0.9066666666666666,9172047.938090827,132.77604441319215,19.972307886607833,0.0
0.1,3,100,12,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8983333333333333,2246.1043476379295,17.331440068836518,,0.0010068416595458984
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,2260.722617911565,13.409867949596253,,0.0
0.1,3,100,12,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.885,2289.5757305656266,19.369490907195075,,0.0
0.1,3,100,13,CQHR,Gaussian,cqr,native,0.7,0.0,0.9016666666666666,2226294.414497367,74.38329833860014,14.839047950700603,0.0
0.1,3,100,13,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8566666666666667,1993.89218947457,14.596638631173276,,0.0009996891021728516
0.1,3,100,13,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8416666666666667,2026.0918884849345,12.802925894692464,,0.0
0.1,3,100,13,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8466666666666667,1807.7604599134306,13.772602552965669,,0.001007080078125
0.1,3,100,14,CQHR,Gaussian,cqr,native,0.7,0.0,0.8766666666666667,283273442.49204034,189.35811633053262,15.808757573238132,0.0
0.1,3,100,14,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.905,2668.399887065862,17.747043421857754,,0.000997781753540039
0.1,3,100,14,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,2999.929771737187,14.572138221927291,,0.0
0.1,3,100,14,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,2580.5087270526205,17.700613904870604,,0.0010068416595458984
0.1,3,100,15,CQHR,Gaussian,cqr,native,0.7,0.0,0.9083333333333333,2289791.6982663856,94.78127859662546,15.540264558928598,0.0
0.1,3,100,15,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.925,2933.3147152871925,17.121967675608207,,0.0009996891021728516
0.1,3,100,15,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.905,2813.3954428866095,14.28015182311342,,0.0
0.1,3,100,15,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.905,2647.6255614056035,16.967855178075823,,0.0009927749633789062
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.7,0.0,0.9316666666666666,59577933.954269126,214.98425902738538,24.507406923182618,0.0
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9233333333333333,3536.0918898073364,17.638683319568194,,0.001003265380859375
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9166666666666666,3918.33225316522,15.98960917134665,,0.0
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.92,3980.731716009816,16.25517538393519,,0.0009996891021728516
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.7,0.0,0.91,2399413.081251378,90.82905802613116,16.393055898463764,0.0
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.88,2537.5926149078546,16.424569256149788,,0.0009999275207519531
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8966666666666666,3219.5993685057992,14.98735985657414,,0.0
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8016666666666666,1648.7111161098073,16.385838318458404,,0.0019927024841308594
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.7,0.0,0.8883333333333333,5900591.2478518095,102.360167104651,19.98195630823304,0.0
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.86,1753.5388501145876,15.679571422268278,,0.0009961128234863281
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.875,2361.7757840982104,13.503153913575062,,0.0
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8366666666666667,1592.442271231565,14.834862806898876,,0.0009200572967529297
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.7,0.0,0.8416666666666667,1456925.3759775318,78.93302553401439,14.233119723690303,0.0
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8383333333333334,1716.3279298047296,14.129388366934675,,0.0010020732879638672
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.86,2416.6697356091167,13.696807158482242,,0.0
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8033333333333333,1424.7083625865612,13.821628812373083,,0.0009996891021728516
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.7,0.0,0.8833333333333333,33565229.37501842,155.88644499401494,21.102352243593213,0.0
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8633333333333333,1983.7039917993623,15.070085085759041,,0.0010023117065429688
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8683333333333333,2545.7009120561024,13.961023296274558,,0.0
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8416666666666667,1714.408072536751,16.204251703884687,,0.0009996891021728516
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.7,0.0,0.9466666666666667,6170251.112883093,123.18645813628513,23.978023215167187,0.0
0.1,3,100,21,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8733333333333333,2142.8945127030656,15.910653748415607,,0.002000093460083008
0.1,3,100,21,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8633333333333333,2637.428069397469,13.97906602701328,,0.0
0.1,3,100,21,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.86,1937.0894780048502,15.259230887718598,,0.0010132789611816406
0.1,3,100,22,CQHR,Gaussian,cqr,native,0.7,0.0,0.9283333333333333,37262112.435932115,139.82548844104141,22.778267122400393,0.0
0.1,3,100,22,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.94,3536.2376705390225,20.06655136120818,,0.0009996891021728516
0.1,3,100,22,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9433333333333334,4610.421892060435,16.843300303653415,,0.0
0.1,3,100,22,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9233333333333333,2950.3220190023485,19.346769732031667,,0.000993490219116211
0.1,3,100,23,CQHR,Gaussian,cqr,native,0.7,0.0,0.94,1532400.0339687061,88.69967345741497,20.246159507612887,0.0
0.1,3,100,23,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9583333333333334,4592.482827240325,19.13224998233822,,0.0010006427764892578
0.1,3,100,23,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.935,4207.702878018583,16.289214425392725,,0.0
0.1,3,100,23,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9533333333333334,4171.071140768778,19.080893891939084,,0.0010001659393310547
0.1,3,100,24,CQHR,Gaussian,cqr,native,0.7,0.0,0.875,519323.50953273434,68.86766944522559,14.671271026900218,0.0
0.1,3,100,24,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.925,2660.992315364147,16.708418085444144,,0.000997781753540039
0.1,3,100,24,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.915,3383.3929484717933,15.257157853737015,,0.0
0.1,3,100,24,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8783333333333333,1995.2508147380745,15.895331987110627,,0.002012014389038086
0.1,3,100,25,CQHR,Gaussian,cqr,native,0.7,0.0,0.9033333333333333,5122059.685367652,118.79492741621141,20.194285480844602,0.0
0.1,3,100,25,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.87,2119.9340470846896,16.031665096306813,,0.0010008811950683594
0.1,3,100,25,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8666666666666667,2506.9359070888177,13.748728856927789,,0.0
0.1,3,100,25,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8433333333333334,1760.5557212994395,14.016539411822226,,0.0010008811950683594
0.1,3,100,26,CQHR,Gaussian,cqr,native,0.7,0.0,0.935,19354655.569423147,114.69461913639634,20.94713999544725,0.0
0.1,3,100,26,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8916666666666667,2340.218583236926,15.369011357671843,,0.0019948482513427734
0.1,3,100,26,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.865,2437.4532477690327,13.655798509652856,,0.0
0.1,3,100,26,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8883333333333333,2235.421705559947,15.068504739619705,,0.0010004043579101562
0.1,3,100,27,CQHR,Gaussian,cqr,native,0.7,0.0,0.8683333333333333,5395374.595729538,106.0203794611452,13.822648682862637,0.0
0.1,3,100,27,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8366666666666667,1556.8010531409177,13.211481561608588,,0.0009944438934326172
0.1,3,100,27,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8616666666666667,2094.6842596128854,13.00021557351435,,0.0010159015655517578
0.1,3,100,27,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8416666666666667,1574.3295132238873,13.59631519485617,,0.0009846687316894531
0.1,3,100,28,CQHR,Gaussian,cqr,native,0.7,0.0,0.9316666666666666,8193863.341732302,121.24415044972024,21.724490650876483,0.0
0.1,3,100,28,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8983333333333333,2396.177260343472,18.233355097644697,,0.0010008811950683594
0.1,3,100,28,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8866666666666667,3195.7193653341787,14.903104102112271,,0.0
0.1,3,100,28,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8616666666666667,2024.0941051269408,15.14972003049819,,0.0010001659393310547
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.7,0.0,0.91,8214757787.635436,1028.043464270614,28.920474499985087,0.0
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9283333333333333,3287.681663354015,16.922520953439612,,0.0009999275207519531
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.92,3637.9291495272128,15.596997326364535,,0.0
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.88,2127.061732479989,15.412217648765068,,0.0009930133819580078
0.1,3,100,30,CQHR,Gaussian,cqr,native,0.7,0.0,0.94,1253189575.9861536,363.5898240897446,34.69694292352922,0.0
0.1,3,100,30,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.915,2811.18065467653,16.607483871439474,,0.0009968280792236328
0.1,3,100,30,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9166666666666666,3044.2379831029343,14.73014119146637,,0.0
0.1,3,100,30,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9066666666666666,2949.2816224141397,17.0110394348118,,0.0009989738464355469
0.1,3,100,31,CQHR,Gaussian,cqr,native,0.7,0.0,0.9216666666666666,3102678.5285580307,107.73134043467918,21.615678177716575,0.0010001659393310547
0.1,3,100,31,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.89,2451.484449622038,15.33617447017911,,0.0010006427764892578
0.1,3,100,31,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.885,2877.506486796346,14.411090395931563,,0.0
0.1,3,100,31,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8716666666666667,2111.976999225781,14.597371418227686,,0.0010006427764892578
0.1,3,100,32,CQHR,Gaussian,cqr,native,0.7,0.0,0.915,244820816.25359553,303.1706781519936,21.907190894796923,0.0
0.1,3,100,32,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9016666666666666,2847.6984198611112,16.492711734679286,,0.0009996891021728516
0.1,3,100,32,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8983333333333333,3311.971001362762,15.081652965059092,,0.0
0.1,3,100,32,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.885,2336.599684706375,16.441675155051996,,0.0009946823120117188
0.1,3,100,33,CQHR,Gaussian,cqr,native,0.7,0.0,0.9083333333333333,14049487.443488764,104.99087938028845,18.170946296850563,0.0
0.1,3,100,33,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9233333333333333,3046.9849747570083,16.61749836730308,,0.0009970664978027344
0.1,3,100,33,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9266666666666666,3837.957330051873,16.014410570950357,,0.0
0.1,3,100,33,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9216666666666666,2973.8290388780465,15.694829859955732,,0.0
0.1,3,100,34,CQHR,Gaussian,cqr,native,0.7,0.0,0.88,321296.72006679984,64.6044557313178,19.413490285645533,0.0
0.1,3,100,34,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9333333333333333,3020.6120521549456,16.53886076548626,,0.0010018348693847656
0.1,3,100,34,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9316666666666666,3556.4596359012858,15.648323612533389,,0.0
0.1,3,100,34,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9116666666666666,2187.10855572055,15.600993812175611,,0.0009992122650146484
0.1,3,100,35,CQHR,Gaussian,cqr,native,0.7,0.0,0.915,857305216.8509488,389.2087750584305,17.738029422624017,0.0
0.1,3,100,35,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9166666666666666,2422.546470612617,15.207376425691852,,0.0009944438934326172
0.1,3,100,35,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.895,2681.640906793771,14.062582499046421,,0.0
0.1,3,100,35,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.895,2191.3346289489937,14.366510926632088,,0.0009989738464355469
0.1,3,100,36,CQHR,Gaussian,cqr,native,0.7,0.0,0.9016666666666666,6068967.213033208,163.24451452274005,17.554442060700616,0.0
0.1,3,100,36,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9133333333333333,2505.2190319317474,15.735111821417425,,0.0011491775512695312
0.1,3,100,36,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9,2854.745182805322,14.437131780884183,,0.0
0.1,3,100,36,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8866666666666667,2117.5645534741343,14.437131780747587,,0.0009992122650146484
0.1,3,100,37,CQHR,Gaussian,cqr,native,0.7,0.0,0.955,33843008.56033827,171.80056104449136,33.58492303305931,0.0
0.1,3,100,37,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8683333333333333,1809.5868858815184,14.12743102488371,,0.001004934310913086
0.1,3,100,37,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8966666666666666,2587.6720470028076,14.008029636939018,,0.0
0.1,3,100,37,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8716666666666667,1808.9113286315269,15.056175795386673,,0.0009987354278564453
0.1,3,100,38,CQHR,Gaussian,cqr,native,0.7,0.0,0.94,120092092.5293009,233.73772730920138,27.424046760013045,0.0
0.1,3,100,38,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.925,3130.789359881271,16.888401763062124,,0.0010013580322265625
0.1,3,100,38,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9066666666666666,3099.457016542928,14.791748418697301,,0.0
0.1,3,100,38,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.895,2654.1191558526525,16.61486193637298,,0.0010004043579101562
0.1,3,100,39,CQHR,Gaussian,cqr,native,0.7,0.0,0.8916666666666667,785457.9860484496,89.31300099669623,15.741490670420546,0.0
0.1,3,100,39,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9066666666666666,2660.278447433879,16.945927785771957,,0.0010013580322265625
0.1,3,100,39,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9,3023.3277794412916,14.737380905490669,,0.0
0.1,3,100,39,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9033333333333333,2899.916172980676,15.78011138304891,,0.0010004043579101562
0.1,3,100,40,CQHR,Gaussian,cqr,native,0.7,0.0,0.8516666666666667,561136088386.6887,7711.838148538835,12.414440046788476,0.0009996891021728516
0.1,3,100,40,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8733333333333333,1947.9429437702886,16.166292565933695,,0.0009999275207519531
0.1,3,100,40,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8966666666666666,2856.938651589509,14.49182352695576,,0.0
0.1,3,100,40,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8783333333333333,1797.4541210921218,15.187461896302072,,0.0009999275207519531
0.1,3,100,41,CQHR,Gaussian,cqr,native,0.7,0.0,0.945,15973920.177738933,162.5790167688266,28.46505650848809,0.0
0.1,3,100,41,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.885,2013.0749008820874,15.651509462719023,,0.0010001659393310547
0.1,3,100,41,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.9216666666666666,3221.788397213388,14.992602643835005,,0.0
0.1,3,100,41,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8683333333333333,1795.4542831578572,15.095153676083461,,0.00099945068359375
0.1,3,100,42,CQHR,Gaussian,cqr,native,0.7,0.0,0.8866666666666667,455085232.25498813,466.98181629917485,18.409460236653267,0.0
0.1,3,100,42,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8716666666666667,2184.2160069427164,16.761079436521754,,0.0009999275207519531
0.1,3,100,42,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.895,3524.51674330233,15.491709059939835,,0.0
0.1,3,100,42,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.8566666666666667,2137.0876538584157,15.605408303097287,,0.0010004043579101562
0.1,3,100,43,CQHR,Gaussian,cqr,native,0.7,0.0,0.875,22907389.114827644,128.70251909297397,14.615789601901932,0.0
0.1,3,100,43,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.9266666666666666,3090.607012090492,18.66429218315565,,0.0009949207305908203
0.1,3,100,43,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.925,3867.493627794726,15.849688880258258,,0.0
0.1,3,100,43,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.9166666666666666,2745.3890026352346,17.403822307951643,,0.0009999275207519531
0.1,3,100,44,CQHR,Gaussian,cqr,native,0.7,0.0,0.8633333333333333,1599131.4289291478,75.9589829417434,14.37326247792883,0.0
0.1,3,100,44,TSCP_R,Gaussian,cqr,capped,0.7,0.0,0.8583333333333333,1657.5712107534896,14.204910572300323,,0.0009996891021728516
0.1,3,100,44,Unscaled,Gaussian,cqr,raw,0.7,0.0,0.8916666666666667,2460.4102385890383,13.62651394050018,,0.0
0.1,3,100,44,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,0.87,1576.8664302589714,14.54030451013347,,0.0010144710540771484
0.1,3,100,45,CQHR,Gaussian,cqr,native,0.7,0.0,0.9166666666666666,23868303.61507509,137.95502928064104,20.310780209043966,0.0
