alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,30,37,CQHR,Gaussian,cqr,native,0.5,0.0,0.975,2785813.7986062607,111.49337780356487,43.161388006962895,0.0
0.1,3,30,37,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9266666666666666,3418.533755820813,19.803198957935823,,0.0010106563568115234
0.1,3,30,37,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9616666666666667,5174.678869687201,17.666325293266635,,0.0
0.1,3,30,37,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8683333333333333,2392.572240962755,19.52881457801773,,0.0009968280792236328
0.1,3,30,38,CQHR,Gaussian,cqr,native,0.5,0.0,0.8083333333333333,55164.2553666923,26.801375170633943,6.972292702729508,0.0
0.1,3,30,38,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.83,1628.2621088377293,13.69558096669182,,0.00099945068359375
0.1,3,30,38,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.805,1676.767297048058,12.150534205028723,,0.0
0.1,3,30,38,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.69,1092.1045255767954,12.240900409607729,,0.0
0.1,3,30,39,CQHR,Gaussian,cqr,native,0.5,0.0,0.9683333333333334,1564311.8991667435,112.1998394715091,39.34013267056264,0.0
0.1,3,30,39,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8883333333333333,2608.785400629565,16.649171828611497,,0.0010020732879638672
0.1,3,30,39,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.845,2400.7098491351553,13.617264168911662,,0.0
0.1,3,30,39,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.815,1776.268960929905,15.328444197813209,,0.0010006427764892578
0.1,3,30,40,CQHR,Gaussian,cqr,native,0.5,0.0,0.9383333333333334,1439214.7172699783,52.17395667336503,15.090945357498642,0.0
0.1,3,30,40,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8816666666666667,2220.6417809717977,16.436158990830847,,0.0010099411010742188
0.1,3,30,40,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8316666666666667,1936.4845119788058,12.792125541590801,,0.0
0.1,3,30,40,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7616666666666667,1209.8803713936957,12.474919064530006,,0.0
0.1,3,30,41,CQHR,Gaussian,cqr,native,0.5,0.0,0.7833333333333333,17762.762178684086,20.12839072489167,6.468144756289082,0.0
0.1,3,30,41,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.885,3416.636777739085,20.069314923736123,,0.000993967056274414
0.1,3,30,41,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.885,3073.3445031686374,14.8871506330931,,0.0
0.1,3,30,41,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8,1743.5338321519232,14.796236878633454,,0.0010097026824951172
0.1,3,30,42,CQHR,Gaussian,cqr,native,0.5,0.0,0.8966666666666666,6528948.511676986,60.45769702253748,11.472511774147875,0.0
0.1,3,30,42,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.905,2779.6729864675185,15.659481346372267,,0.0009975433349609375
0.1,3,30,42,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8883333333333333,2612.0197339218994,14.006861094754314,,0.0
0.1,3,30,42,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.855,2644.502443832322,15.28644630546499,,0.0
0.1,3,30,43,CQHR,Gaussian,cqr,native,0.5,0.0,0.9466666666666667,4517443.685521531,71.6060523940248,19.0950218578389,0.0
0.1,3,30,43,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8616666666666667,1906.2465608284192,16.349595442845352,,0.0009999275207519531
0.1,3,30,43,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8833333333333333,2536.042120822691,14.080645605738916,,0.0
0.1,3,30,43,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8,1445.9489571551683,14.080645605627994,,0.0009930133819580078
0.1,3,30,44,CQHR,Gaussian,cqr,native,0.5,0.0,0.9333333333333333,102490753.00144196,124.06907395244149,14.103579668744997,0.0
0.1,3,30,44,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9433333333333334,5539.748258882033,18.747872234206046,,0.0010001659393310547
0.1,3,30,44,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9316666666666666,4673.994608142918,17.021057642034304,,0.0
0.1,3,30,44,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8733333333333333,2571.94896322517,17.02105764199534,,0.0009996891021728516
0.1,3,30,45,CQHR,Gaussian,cqr,native,0.5,0.0,0.815,1768064.7142550875,43.72774277395931,8.152609445242252,0.0
0.1,3,30,45,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9066666666666666,3829.312932746557,16.484094210974522,,0.0010013580322265625
0.1,3,30,45,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,4081.5496026601672,16.280166491681463,,0.0
0.1,3,30,45,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7316666666666667,1443.5813510390976,13.147606238849605,,0.0009987354278564453
0.1,3,30,46,CQHR,Gaussian,cqr,native,0.5,0.0,0.915,95800.39363416,43.409676274572014,17.002540559579383,0.0
0.1,3,30,46,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8833333333333333,2575.1903398729914,17.818135045558915,,0.002012014389038086
0.1,3,30,46,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9433333333333334,4048.190598648466,16.336471671853246,,0.0
0.1,3,30,46,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8366666666666667,1956.4134916305775,15.986123503105837,,0.0
0.1,3,30,47,CQHR,Gaussian,cqr,native,0.5,0.0,0.7666666666666667,17430.599635007668,22.499292924532266,6.339399063229596,0.0
0.1,3,30,47,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.935,3599.3635145187363,22.004286382004704,,0.0009961128234863281
0.1,3,30,47,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,3823.958437907511,15.9216564028634,,0.0
0.1,3,30,47,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8716666666666667,2329.1684287838007,17.33664673347529,,0.0009992122650146484
0.1,3,30,48,CQHR,Gaussian,cqr,native,0.5,0.0,0.925,62606.03092333086,38.78435853886798,15.268987522088707,0.0
