alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length
0.1,3,100,62,CQHR,Gaussian,cqr,native,0.5,1000.0,2,4.239523695550637,14.925621644124442,34.09076698379951
0.1,3,100,62,CQHR,Gaussian,cqr,native,0.5,1000.0,3,3.2449244593196136,10.305590529422135,23.85610551816385
0.1,3,100,62,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,1,4.403040573122467,5.804166909532569,16.01137439218762
0.1,3,100,62,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,2,4.239523695550637,5.3720549261503265,14.983633547851301
0.1,3,100,62,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,3,3.2449244593196136,4.099753439031588,11.444431337382785
0.1,3,100,62,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,1,4.403040573122467,5.804166909532569,16.01137439218762
0.1,3,100,62,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,2,4.239523695550637,5.3720549261503265,14.983633547851301
0.1,3,100,62,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,3,3.2449244593196136,4.099753439031588,11.444431337382785
0.1,3,100,62,Unscaled,Gaussian,cqr,raw,0.5,1000.0,1,4.403040573122467,5.071006663548411,14.545053900219306
0.1,3,100,62,Unscaled,Gaussian,cqr,raw,0.5,1000.0,2,4.239523695550637,5.071006663548411,14.381537022647475
0.1,3,100,62,Unscaled,Gaussian,cqr,raw,0.5,1000.0,3,3.2449244593196136,5.071006663548411,13.386937786416421
0.1,3,100,62,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,1,4.403040573122467,5.310046490677104,15.023133554476681
0.1,3,100,62,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,2,4.239523695550637,5.743416995345729,15.726357686242096
0.1,3,100,62,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,3,3.2449244593196136,3.9616802536629603,11.168284966645516
0.1,3,100,63,CQHR,Gaussian,cqr,native,0.5,1000.0,1,4.871611596915931,16.421988244158655,37.715588085233264
0.1,3,100,63,CQHR,Gaussian,cqr,native,0.5,1000.0,2,4.525751772424276,22.886333492036606,50.29841875649747
0.1,3,100,63,CQHR,Gaussian,cqr,native,0.5,1000.0,3,3.6284284556756394,18.70046583931707,41.02936013430976
0.1,3,100,63,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,1,4.871611596915931,5.108568860430864,15.08874931777765
0.1,3,100,63,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,2,4.525751772424276,5.254762097856201,15.035275968136679
0.1,3,100,63,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,3,3.6284284556756394,3.0534781467090397,9.73538474909372
0.1,3,100,63,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,1,4.871611596915931,5.108568860430864,15.08874931777765
0.1,3,100,63,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,2,4.525751772424276,5.254762097856201,15.035275968136679
0.1,3,100,63,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,3,3.6284284556756394,3.0534781467090397,9.73538474909372
0.1,3,100,63,Unscaled,Gaussian,cqr,raw,0.5,1000.0,1,4.871611596915931,4.659031574536921,14.189674745989754
0.1,3,100,63,Unscaled,Gaussian,cqr,raw,0.5,1000.0,2,4.525751772424276,4.659031574536921,13.843814921498128
0.1,3,100,63,Unscaled,Gaussian,cqr,raw,0.5,1000.0,3,3.6284284556756394,4.659031574536921,12.946491604749497
0.1,3,100,63,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,1,4.871611596915931,4.675318502265273,14.222248601446472
0.1,3,100,63,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,2,4.525751772424276,5.356008062844751,15.23776789811378
0.1,3,100,63,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,3,3.6284284556756394,2.9809857607167185,9.590399977109078
