alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test
0.1,10,20,67,TSCP_R,Gaussian,absolute_residual,0.99,1691208607407.9307,41.45008557912276,0.002001047134399414,True,7200,800
0.1,10,20,67,Point_CHR,Gaussian,absolute_residual,0.94875,1364485446404.1958,45.40991812908092,0.0009999275207519531,True,7200,800
0.1,10,20,67,Unscaled,Gaussian,absolute_residual,0.9675,48009044885110.29,23.341690520486463,0.0,True,7200,800
0.1,10,20,67,Empirical_copula,Gaussian,absolute_residual,0.6825,15360366387.958471,24.334904740478155,0.0,True,7200,800
0.1,10,20,68,TSCP_R,Gaussian,absolute_residual,0.91125,136247426270.54013,32.3143517111454,0.00299835205078125,True,7200,800
0.1,10,20,68,Point_CHR,Gaussian,absolute_residual,0.965,2341583450116.08,51.881701793292336,0.0,True,7200,800
0.1,10,20,68,Unscaled,Gaussian,absolute_residual,0.97375,64088009036825.9,24.025790068591085,0.0,True,7200,800
0.1,10,20,68,Empirical_copula,Gaussian,absolute_residual,0.66625,10420396011.60755,26.532200077202535,0.0010004043579101562,True,7200,800
0.1,10,20,69,TSCP_R,Gaussian,absolute_residual,0.955,215248636934.11996,30.531880458117087,0.003000020980834961,True,7200,800
0.1,10,20,69,Point_CHR,Gaussian,absolute_residual,0.9175,3190860874176.186,47.42454207344112,0.0,True,7200,800
0.1,10,20,69,Unscaled,Gaussian,absolute_residual,0.95375,26707118167823.438,22.012162123103195,0.0,True,7200,800
0.1,10,20,69,Empirical_copula,Gaussian,absolute_residual,0.73375,11141435842.042671,22.14572734820289,0.0009999275207519531,True,7200,800
0.1,10,20,70,TSCP_R,Gaussian,absolute_residual,0.88,107642028314.7502,25.83782838320722,0.002000093460083008,True,7200,800
0.1,10,20,70,Point_CHR,Gaussian,absolute_residual,0.98375,4392111041083.0337,36.20410088156467,0.0,True,7200,800
0.1,10,20,70,Unscaled,Gaussian,absolute_residual,0.7825,1308162591333.1223,16.280441292954933,0.0,True,7200,800
0.1,10,20,70,Empirical_copula,Gaussian,absolute_residual,0.53,3821430367.309854,18.957053232361883,0.0,True,7200,800
0.1,10,20,71,TSCP_R,Gaussian,absolute_residual,0.925,518326583271.53314,37.856255995045856,0.0030112266540527344,True,7200,800
0.1,10,20,71,Point_CHR,Gaussian,absolute_residual,0.9775,3653903686266.153,53.87307784736319,0.000997781753540039,True,7200,800
0.1,10,20,71,Unscaled,Gaussian,absolute_residual,0.99125,242762201492244.3,27.448467799945945,0.0,True,7200,800
0.1,10,20,71,Empirical_copula,Gaussian,absolute_residual,0.545,9498730464.611105,28.743568479061558,0.0,True,7200,800
0.1,10,20,72,TSCP_R,Gaussian,absolute_residual,0.91125,64390545909.58794,29.246238813812674,0.0020072460174560547,True,7200,800
0.1,10,20,72,Point_CHR,Gaussian,absolute_residual,0.9525,245673306540.2913,29.87784000570852,0.0009918212890625,True,7200,800
0.1,10,20,72,Unscaled,Gaussian,absolute_residual,0.88125,5900108792711.736,18.927183906120607,0.0,True,7200,800
0.1,10,20,72,Empirical_copula,Gaussian,absolute_residual,0.6125,5005808739.975764,25.582002070019442,0.0,True,7200,800
0.1,10,20,73,TSCP_R,Gaussian,absolute_residual,0.965,264055482734.54462,34.91235452278614,0.0019981861114501953,True,7200,800
0.1,10,20,73,Point_CHR,Gaussian,absolute_residual,0.91875,510517061218.71814,44.41747388670934,0.0011110305786132812,True,7200,800
0.1,10,20,73,Unscaled,Gaussian,absolute_residual,0.97875,60073694991845.76,23.87088027219147,0.0,True,7200,800
0.1,10,20,73,Empirical_copula,Gaussian,absolute_residual,0.72125,9576658250.063843,26.83724584264756,0.0008902549743652344,True,7200,800
0.1,10,20,74,TSCP_R,Gaussian,absolute_residual,0.9225,107936146428.15685,26.87492196608634,0.0019996166229248047,True,7200,800
0.1,10,20,74,Point_CHR,Gaussian,absolute_residual,0.90375,234193136468.80725,33.21854195174861,0.0009996891021728516,True,7200,800
0.1,10,20,74,Unscaled,Gaussian,absolute_residual,0.81625,2925398309065.174,17.64487152741427,0.0,True,7200,800
0.1,10,20,74,Empirical_copula,Gaussian,absolute_residual,0.64875,5762100466.764645,20.38678221929674,0.0,True,7200,800
0.1,10,20,75,TSCP_R,Gaussian,absolute_residual,0.92375,121553835643.5042,31.400254540383266,0.002010345458984375,True,7200,800
0.1,10,20,75,Point_CHR,Gaussian,absolute_residual,0.93125,126676073903.863,33.040215542677785,0.000993490219116211,True,7200,800
0.1,10,20,75,Unscaled,Gaussian,absolute_residual,0.9775,49554421868161.805,23.41575909592086,0.0,True,7200,800
0.1,10,20,75,Empirical_copula,Gaussian,absolute_residual,0.71875,13396453333.414059,25.122535075651985,0.0,True,7200,800
0.1,10,20,76,TSCP_R,Gaussian,absolute_residual,0.9725,769920283848.6542,44.6423571923784,0.0019981861114501953,True,7200,800
0.1,10,20,76,Point_CHR,Gaussian,absolute_residual,0.99875,9881123292263.21,65.44144470709173,0.0,True,7200,800
0.1,10,20,76,Unscaled,Gaussian,absolute_residual,0.9925,398461153741042.0,28.842878387274823,0.0,True,7200,800
0.1,10,20,76,Empirical_copula,Gaussian,absolute_residual,0.74875,22610051407.898563,31.19421860674393,0.0,True,7200,800
0.1,10,20,77,TSCP_R,Gaussian,absolute_residual,0.86875,45366388037.24531,27.805772358332618,0.0030007362365722656,True,7200,800
0.1,10,20,77,Point_CHR,Gaussian,absolute_residual,0.9725,769206833705.0487,41.247913408910165,0.0010004043579101562,True,7200,800
0.1,10,20,77,Unscaled,Gaussian,absolute_residual,0.945,21816096078596.453,21.571368792571747,0.0,True,7200,800
0.1,10,20,77,Empirical_copula,Gaussian,absolute_residual,0.6625,6495046490.910056,23.259654334557894,0.0,True,7200,800
0.1,10,20,78,TSCP_R,Gaussian,absolute_residual,0.9475,184597752075.47348,30.119073376514113,0.0019979476928710938,True,7200,800
0.1,10,20,78,Point_CHR,Gaussian,absolute_residual,0.95125,387590950721.5395,33.419207577645224,0.0,True,7200,800
0.1,10,20,78,Unscaled,Gaussian,absolute_residual,0.9425,24022302667041.54,21.78017994168107,0.0,True,7200,800
0.1,10,20,78,Empirical_copula,Gaussian,absolute_residual,0.75875,15351668035.247576,22.483084653570458,0.0010006427764892578,True,7200,800
0.1,10,20,79,TSCP_R,Gaussian,absolute_residual,0.92875,154980393586.28745,27.140764564911244,0.0019855499267578125,True,7200,800
0.1,10,20,79,Point_CHR,Gaussian,absolute_residual,0.9925,20008514697872.0,46.983708996869844,0.0009992122650146484,True,7200,800
0.1,10,20,79,Unscaled,Gaussian,absolute_residual,0.85875,3849178085487.1616,18.135803452338966,0.0,True,7200,800
0.1,10,20,79,Empirical_copula,Gaussian,absolute_residual,0.66375,8600960197.466375,25.929475551074713,0.0,True,7200,800
0.1,10,20,80,TSCP_R,Gaussian,absolute_residual,0.94,245841720879.91595,33.61904964521604,0.0039975643157958984,True,7200,800
0.1,10,20,80,Point_CHR,Gaussian,absolute_residual,0.94875,3172631175705.9277,42.679289235484475,0.0010068416595458984,True,7200,800
0.1,10,20,80,Unscaled,Gaussian,absolute_residual,0.915,12803381468084.047,20.451843863855597,0.0,True,7200,800
0.1,10,20,80,Empirical_copula,Gaussian,absolute_residual,0.62875,8170240872.389545,21.407384774506507,0.0,True,7200,800
0.1,10,20,81,TSCP_R,Gaussian,absolute_residual,0.9775,346991831141.8404,32.77760769064169,0.0019979476928710938,True,7200,800
0.1,10,20,81,Point_CHR,Gaussian,absolute_residual,0.99625,3528292592709.5625,43.992847716765375,0.0,True,7200,800
0.1,10,20,81,Unscaled,Gaussian,absolute_residual,0.93875,11001120518596.15,20.143906281962206,0.0,True,7200,800
0.1,10,20,81,Empirical_copula,Gaussian,absolute_residual,0.77875,15104136406.409803,22.718707438713274,0.001001596450805664,True,7200,800
0.1,10,20,82,TSCP_R,Gaussian,absolute_residual,0.94875,217521848518.4624,30.65333165370908,0.0020008087158203125,True,7200,800
0.1,10,20,82,Point_CHR,Gaussian,absolute_residual,0.8925,186714062109.59915,27.896938603223617,0.0,True,7200,800
0.1,10,20,82,Unscaled,Gaussian,absolute_residual,0.94,23231988305836.9,21.707441436890242,0.0,True,7200,800
0.1,10,20,82,Empirical_copula,Gaussian,absolute_residual,0.65875,7257986924.029567,21.905430571646924,0.0010008811950683594,True,7200,800
0.1,10,20,83,TSCP_R,Gaussian,absolute_residual,0.8675,99423867390.20274,28.794084361242287,0.003000497817993164,True,7200,800
0.1,10,20,83,Point_CHR,Gaussian,absolute_residual,0.7975,97431064971.01584,26.552165065021576,0.0,True,7200,800
0.1,10,20,83,Unscaled,Gaussian,absolute_residual,0.74,1291938449468.7146,16.260136323155226,0.0,True,7200,800
0.1,10,20,83,Empirical_copula,Gaussian,absolute_residual,0.395,2270627755.4830685,17.554574182899128,0.0,True,7200,800
0.1,10,20,84,TSCP_R,Gaussian,absolute_residual,0.995,1972501688054.0132,41.461022546886774,0.002000570297241211,True,7200,800
0.1,10,20,84,Point_CHR,Gaussian,absolute_residual,0.95875,729951337034.7051,37.73592486395241,0.0,True,7200,800
0.1,10,20,84,Unscaled,Gaussian,absolute_residual,0.95,19910245275278.566,21.375075678109564,0.0,True,7200,800
0.1,10,20,84,Empirical_copula,Gaussian,absolute_residual,0.765,19559792737.092003,29.273832895773076,0.0010006427764892578,True,7200,800
0.1,10,20,85,TSCP_R,Gaussian,absolute_residual,0.78875,29115471476.09845,24.565373113458797,0.0029997825622558594,True,7200,800
0.1,10,20,85,Point_CHR,Gaussian,absolute_residual,0.74625,61368656980.315956,25.478542342917322,0.0,True,7200,800
0.1,10,20,85,Unscaled,Gaussian,absolute_residual,0.7125,671558661226.5912,15.230297808068912,0.0,True,7200,800
0.1,10,20,85,Empirical_copula,Gaussian,absolute_residual,0.49125,1695201494.6726966,15.69705116961714,0.0009999275207519531,True,7200,800
0.1,10,20,86,TSCP_R,Gaussian,absolute_residual,0.9075,178605980261.0762,26.70676218185583,0.001999378204345703,True,7200,800
0.1,10,20,86,Point_CHR,Gaussian,absolute_residual,0.84625,161803658902.0976,26.89067993689889,0.0,True,7200,800
0.1,10,20,86,Unscaled,Gaussian,absolute_residual,0.9125,9795009643902.246,19.911339930621008,0.0009999275207519531,True,7200,800
0.1,10,20,86,Empirical_copula,Gaussian,absolute_residual,0.70375,20212875475.097202,20.667137475411003,0.0,True,7200,800
0.1,10,20,87,TSCP_R,Gaussian,absolute_residual,0.995,1261657383893.9177,36.624669905120726,0.003002166748046875,True,7200,800
0.1,10,20,87,Point_CHR,Gaussian,absolute_residual,0.99375,2291767595135.3853,52.30479767558829,0.0,True,7200,800
0.1,10,20,87,Unscaled,Gaussian,absolute_residual,0.98625,225542518970549.1,27.247260423259714,0.0009968280792236328,True,7200,800
0.1,10,20,87,Empirical_copula,Gaussian,absolute_residual,0.7925,21186019075.459866,27.600304808277848,0.0,True,7200,800
0.1,10,20,88,TSCP_R,Gaussian,absolute_residual,0.98875,1200949963856.1638,37.236005727783635,0.0019986629486083984,True,7200,800
0.1,10,20,88,Point_CHR,Gaussian,absolute_residual,0.9725,844516755691.246,39.04109803162787,0.001007080078125,True,7200,800
0.1,10,20,88,Unscaled,Gaussian,absolute_residual,0.8675,6377982930263.304,19.075166404275805,0.0,True,7200,800
0.1,10,20,88,Empirical_copula,Gaussian,absolute_residual,0.725,23267357361.955467,23.564107105708775,0.0,True,7200,800
0.1,10,20,89,TSCP_R,Gaussian,absolute_residual,0.98875,903846989650.4513,38.14726093126404,0.0029993057250976562,True,7200,800
0.1,10,20,89,Point_CHR,Gaussian,absolute_residual,0.99625,3962758488654.5527,34.16813784563654,0.0,True,7200,800
0.1,10,20,89,Unscaled,Gaussian,absolute_residual,0.9025,11665439494200.943,20.262363889926043,0.0,True,7200,800
0.1,10,20,89,Empirical_copula,Gaussian,absolute_residual,0.6925,14161755140.289167,30.141298840161248,0.0010023117065429688,True,7200,800
0.1,10,20,90,TSCP_R,Gaussian,absolute_residual,0.985,2076951065045.0706,43.23433505844942,0.0019986629486083984,True,7200,800
0.1,10,20,90,Point_CHR,Gaussian,absolute_residual,0.99875,21587141775955.246,53.59952903193786,0.0010006427764892578,True,7200,800
0.1,10,20,90,Unscaled,Gaussian,absolute_residual,0.9575,42798909393791.16,23.07508291519805,0.0,True,7200,800
0.1,10,20,90,Empirical_copula,Gaussian,absolute_residual,0.74625,20403246621.399574,25.508102324015965,0.001009225845336914,True,7200,800
0.1,10,20,91,TSCP_R,Gaussian,absolute_residual,0.99875,3982887434717.8477,40.09232176489086,0.0030083656311035156,True,7200,800
0.1,10,20,91,Point_CHR,Gaussian,absolute_residual,0.97375,40726736835453.055,52.023409964165204,0.0,True,7200,800
0.1,10,20,91,Unscaled,Gaussian,absolute_residual,0.9375,20121692545446.617,21.397668297183568,0.0009999275207519531,True,7200,800
0.1,10,20,91,Empirical_copula,Gaussian,absolute_residual,0.79375,29657371530.574524,24.237626891500785,0.0,True,7200,800
0.1,10,20,92,TSCP_R,Gaussian,absolute_residual,0.86375,65899658562.17902,28.946487220981194,0.0019969940185546875,True,7200,800
0.1,10,20,92,Point_CHR,Gaussian,absolute_residual,0.74375,19976559353.63254,25.604850606847652,0.0010008811950683594,True,7200,800
0.1,10,20,92,Unscaled,Gaussian,absolute_residual,0.95125,15299550830330.174,20.819383642461265,0.0,True,7200,800
0.1,10,20,92,Empirical_copula,Gaussian,absolute_residual,0.62125,5317924407.352057,21.59290755926813,0.0,True,7200,800
0.1,10,20,93,TSCP_R,Gaussian,absolute_residual,0.9325,174197714664.50342,27.345542163093423,0.002999544143676758,True,7200,800
0.1,10,20,93,Point_CHR,Gaussian,absolute_residual,0.78,33279858479.026577,30.165340522326716,0.0,True,7200,800
0.1,10,20,93,Unscaled,Gaussian,absolute_residual,0.80625,2867120677071.3374,17.609401567110307,0.0,True,7200,800
0.1,10,20,93,Empirical_copula,Gaussian,absolute_residual,0.59375,5100613406.123831,20.810354853948496,0.001001119613647461,True,7200,800
0.1,10,20,94,TSCP_R,Gaussian,absolute_residual,0.84,30293553629.332005,24.68348072513914,0.0020008087158203125,True,7200,800
0.1,10,20,94,Point_CHR,Gaussian,absolute_residual,0.5875,4887934044.305724,21.338777187742533,0.0,True,7200,800
0.1,10,20,94,Unscaled,Gaussian,absolute_residual,0.815,2414005594474.7964,17.309073704771134,0.0,True,7200,800
0.1,10,20,94,Empirical_copula,Gaussian,absolute_residual,0.5025,2338342147.2627063,19.660285986635394,0.001001596450805664,True,7200,800
0.1,10,20,95,TSCP_R,Gaussian,absolute_residual,0.825,43507556590.80571,28.46539188526958,0.0030040740966796875,True,7200,800
0.1,10,20,95,Point_CHR,Gaussian,absolute_residual,0.82,36620718649.84248,30.15948052616033,0.001001119613647461,True,7200,800
0.1,10,20,95,Unscaled,Gaussian,absolute_residual,0.93875,25271822823890.81,21.89090200323277,0.0,True,7200,800
0.1,10,20,95,Empirical_copula,Gaussian,absolute_residual,0.52625,4362489813.0153265,21.92930804604821,0.0,True,7200,800
0.1,10,20,96,TSCP_R,Gaussian,absolute_residual,0.825,43748608213.565285,25.876815858907108,0.0029985904693603516,True,7200,800
0.1,10,20,96,Point_CHR,Gaussian,absolute_residual,0.9475,1279581986794.8225,38.39757270870427,0.0,True,7200,800
0.1,10,20,96,Unscaled,Gaussian,absolute_residual,0.88625,6060921851960.812,18.978149717483188,0.0,True,7200,800
0.1,10,20,96,Empirical_copula,Gaussian,absolute_residual,0.60625,4905043854.166407,19.71109105588669,0.0010025501251220703,True,7200,800
0.1,10,20,97,TSCP_R,Gaussian,absolute_residual,0.94625,204431427976.18195,35.63759398879983,0.0039975643157958984,True,7200,800
0.1,10,20,97,Point_CHR,Gaussian,absolute_residual,0.91375,262900259261.5892,41.539201762199724,0.0,True,7200,800
0.1,10,20,97,Unscaled,Gaussian,absolute_residual,0.9825,190575288821899.47,26.792094025112263,0.0,True,7200,800
0.1,10,20,97,Empirical_copula,Gaussian,absolute_residual,0.615,9149757599.521996,26.975870192977045,0.0009982585906982422,True,7200,800
0.1,10,20,98,TSCP_R,Gaussian,absolute_residual,0.91875,68826373124.93011,27.412883385961024,0.003998994827270508,True,7200,800
0.1,10,20,98,Point_CHR,Gaussian,absolute_residual,0.9075,168646062829.04776,36.536786631341535,0.001001119613647461,True,7200,800
0.1,10,20,98,Unscaled,Gaussian,absolute_residual,0.9225,9850910092573.676,19.922674320908087,0.0,True,7200,800
0.1,10,20,98,Empirical_copula,Gaussian,absolute_residual,0.57875,3689302079.0734572,20.816703577301617,0.0009996891021728516,True,7200,800
0.1,10,20,99,TSCP_R,Gaussian,absolute_residual,0.9725,430767781728.20416,27.225716208561067,0.003999948501586914,True,7200,800
0.1,10,20,99,Point_CHR,Gaussian,absolute_residual,0.94125,310588026498.0959,26.549164439666555,0.0010027885437011719,True,7200,800
0.1,10,20,99,Unscaled,Gaussian,absolute_residual,0.7275,733323747970.0022,15.364894228879185,0.0,True,7200,800
0.1,10,20,99,Empirical_copula,Gaussian,absolute_residual,0.49625,3253591761.9222713,17.17288801541362,0.0009968280792236328,True,7200,800
0.1,10,20,100,TSCP_R,Gaussian,absolute_residual,0.91125,88402608031.96274,24.350573289464563,0.0039975643157958984,True,7200,800
0.1,10,20,100,Point_CHR,Gaussian,absolute_residual,0.9625,1035933203685.0204,39.42760806156463,0.0,True,7200,800
0.1,10,20,100,Unscaled,Gaussian,absolute_residual,0.69625,621979641744.4365,15.113937326679812,0.0,True,7200,800
0.1,10,20,100,Empirical_copula,Gaussian,absolute_residual,0.5675,4305117323.867509,19.794589398645307,0.0010001659393310547,True,7200,800
0.1,10,20,101,TSCP_R,Gaussian,absolute_residual,0.8925,49855253572.861664,26.003299695504644,0.00500035285949707,True,7200,800
0.1,10,20,101,Point_CHR,Gaussian,absolute_residual,0.81625,19952614955.18353,22.42159193926106,0.0010023117065429688,True,7200,800
0.1,10,20,101,Unscaled,Gaussian,absolute_residual,0.87875,4492388613314.677,18.4182232061201,0.0,True,7200,800
0.1,10,20,101,Empirical_copula,Gaussian,absolute_residual,0.6075,4037335058.0151086,18.434120625845456,0.0009980201721191406,True,7200,800
0.1,10,20,102,TSCP_R,Gaussian,absolute_residual,0.9875,8117660410819.073,50.34505777200257,0.0039980411529541016,True,7200,800
0.1,10,20,102,Point_CHR,Gaussian,absolute_residual,0.99875,21108335606661.094,76.54303787927361,0.0,True,7200,800
0.1,10,20,102,Unscaled,Gaussian,absolute_residual,0.9375,15462621273885.55,20.84146828778549,0.0,True,7200,800
0.1,10,20,102,Empirical_copula,Gaussian,absolute_residual,0.71875,31424097603.432835,30.130309850423682,0.0009987354278564453,True,7200,800
0.1,10,20,103,TSCP_R,Gaussian,absolute_residual,0.99875,4005917884388.2,42.87521890556657,0.003999948501586914,True,7200,800
0.1,10,20,103,Point_CHR,Gaussian,absolute_residual,0.975,1791518128885.0833,45.068451976990644,0.0009992122650146484,True,7200,800
0.1,10,20,103,Unscaled,Gaussian,absolute_residual,0.95125,29448651327263.4,22.22831491844697,0.0,True,7200,800
0.1,10,20,103,Empirical_copula,Gaussian,absolute_residual,0.80375,33168026821.889507,25.371312692480522,0.0009992122650146484,True,7200,800
0.1,10,20,104,TSCP_R,Gaussian,absolute_residual,0.895,80998463970.10559,34.24255332906312,0.002999544143676758,True,7200,800
0.1,10,20,104,Point_CHR,Gaussian,absolute_residual,0.91,329054235690.47943,32.54704053301008,0.0,True,7200,800
0.1,10,20,104,Unscaled,Gaussian,absolute_residual,0.9725,78195557799095.31,24.508583315953185,0.0,True,7200,800
0.1,10,20,104,Empirical_copula,Gaussian,absolute_residual,0.72875,9607644446.949064,25.774746125299224,0.0010008811950683594,True,7200,800
0.1,10,20,105,TSCP_R,Gaussian,absolute_residual,0.955,277427947333.3802,28.523812520931344,0.003000974655151367,True,7200,800
0.1,10,20,105,Point_CHR,Gaussian,absolute_residual,0.92625,382432011228.5898,34.28366689255026,0.0009980201721191406,True,7200,800
0.1,10,20,105,Unscaled,Gaussian,absolute_residual,0.8175,1738143151528.5737,16.749758671650874,0.0,True,7200,800
0.1,10,20,105,Empirical_copula,Gaussian,absolute_residual,0.6225,6235821324.207967,20.213082329833888,0.0009996891021728516,True,7200,800
0.1,10,20,106,TSCP_R,Gaussian,absolute_residual,0.80375,26516114170.936787,25.06053907253924,0.003999471664428711,True,7200,800
0.1,10,20,106,Point_CHR,Gaussian,absolute_residual,0.84875,47312564171.863144,29.08088351244376,0.001001119613647461,True,7200,800
0.1,10,20,106,Unscaled,Gaussian,absolute_residual,0.8475,3114409467038.2705,17.755690699003747,0.0,True,7200,800
0.1,10,20,106,Empirical_copula,Gaussian,absolute_residual,0.53625,3518383687.0092535,22.404796885219046,0.0010006427764892578,True,7200,800
0.1,10,20,107,TSCP_R,Gaussian,absolute_residual,0.93375,281190596338.452,35.66055091906809,0.0039997100830078125,True,7200,800
0.1,10,20,107,Point_CHR,Gaussian,absolute_residual,0.87,149051019121.71698,38.49674246676583,0.0,True,7200,800
0.1,10,20,107,Unscaled,Gaussian,absolute_residual,0.94625,34849238056602.066,22.60577125488304,0.0,True,7200,800
0.1,10,20,107,Empirical_copula,Gaussian,absolute_residual,0.68875,9047058588.740036,30.60825401320796,0.0,True,7200,800
0.1,10,20,108,TSCP_R,Gaussian,absolute_residual,0.97,244735814902.37448,30.35088060220221,0.0030007362365722656,True,7200,800
0.1,10,20,108,Point_CHR,Gaussian,absolute_residual,0.91625,225853919076.05597,31.48767240303549,0.0010006427764892578,True,7200,800
0.1,10,20,108,Unscaled,Gaussian,absolute_residual,0.91125,7922066872498.0,19.493231946283128,0.0,True,7200,800
0.1,10,20,108,Empirical_copula,Gaussian,absolute_residual,0.73625,10975659584.309517,20.169338932595156,0.0,True,7200,800
0.1,10,20,109,TSCP_R,Gaussian,absolute_residual,0.89375,91806364937.69847,24.521830976112454,0.003997802734375,True,7200,800
0.1,10,20,109,Point_CHR,Gaussian,absolute_residual,0.97625,6601691002419.037,42.057666591622706,0.0,True,7200,800
0.1,10,20,109,Unscaled,Gaussian,absolute_residual,0.84,3734242615975.6235,18.08090869491704,0.0009989738464355469,True,7200,800
0.1,10,20,109,Empirical_copula,Gaussian,absolute_residual,0.5575,4868922900.336003,18.16616412348511,0.0,True,7200,800
0.1,10,20,110,TSCP_R,Gaussian,absolute_residual,0.9525,378691147131.07446,28.40422331753888,0.004000186920166016,True,7200,800
0.1,10,20,110,Point_CHR,Gaussian,absolute_residual,0.9575,498789380829.253,31.463007565260714,0.0,True,7200,800
0.1,10,20,110,Unscaled,Gaussian,absolute_residual,0.85875,3912621298494.391,18.165475960829237,0.0010008811950683594,True,7200,800
0.1,10,20,110,Empirical_copula,Gaussian,absolute_residual,0.59625,7479462787.99342,19.174458159376616,0.0,True,7200,800
0.1,10,20,111,TSCP_R,Gaussian,absolute_residual,0.9725,1184764659134.3643,37.597902350196335,0.003000974655151367,True,7200,800
0.1,10,20,111,Point_CHR,Gaussian,absolute_residual,0.95875,7499237624386.957,47.52322048095995,0.0,True,7200,800
0.1,10,20,111,Unscaled,Gaussian,absolute_residual,0.925,16359827566636.838,20.95935300115913,0.0010006427764892578,True,7200,800
0.1,10,20,111,Empirical_copula,Gaussian,absolute_residual,0.73,17024973418.453152,21.590661724425285,0.0,True,7200,800
0.1,10,20,112,TSCP_R,Gaussian,absolute_residual,0.95375,323173747386.75885,33.92779712428361,0.0029993057250976562,True,7200,800
0.1,10,20,112,Point_CHR,Gaussian,absolute_residual,0.8375,59922835906.666824,30.864216844591063,0.0009992122650146484,True,7200,800
0.1,10,20,112,Unscaled,Gaussian,absolute_residual,0.95375,37333140501381.34,22.76194934277842,0.0,True,7200,800
0.1,10,20,112,Empirical_copula,Gaussian,absolute_residual,0.67375,9991917903.727144,24.999733975775428,0.0,True,7200,800
0.1,10,20,113,TSCP_R,Gaussian,absolute_residual,0.98625,1631777125057.826,35.4984692003526,0.002999544143676758,True,7200,800
0.1,10,20,113,Point_CHR,Gaussian,absolute_residual,0.89375,885600124032.6183,42.38808488193435,0.0010006427764892578,True,7200,800
0.1,10,20,113,Unscaled,Gaussian,absolute_residual,0.965,28724236501454.586,22.173020033353804,0.0,True,7200,800
0.1,10,20,113,Empirical_copula,Gaussian,absolute_residual,0.56875,7875971777.307266,24.433334502524165,0.0010006427764892578,True,7200,800
0.1,10,20,114,TSCP_R,Gaussian,absolute_residual,1.0,3181392384886.517,40.62062174403782,0.005001544952392578,True,7200,800
0.1,10,20,114,Point_CHR,Gaussian,absolute_residual,0.97125,1331836407754.7651,39.82649041891775,0.0009980201721191406,True,7200,800
0.1,10,20,114,Unscaled,Gaussian,absolute_residual,0.93125,13852108440494.848,20.61349291173226,0.0,True,7200,800
0.1,10,20,114,Empirical_copula,Gaussian,absolute_residual,0.73125,13695762256.528898,24.905062185909664,0.0009989738464355469,True,7200,800
0.1,10,20,115,TSCP_R,Gaussian,absolute_residual,0.83625,30703374717.85742,26.5392268081579,0.004000186920166016,True,7200,800
0.1,10,20,115,Point_CHR,Gaussian,absolute_residual,0.8575,44002158267.88113,26.810915521325676,0.0,True,7200,800
0.1,10,20,115,Unscaled,Gaussian,absolute_residual,0.90875,7232292839197.702,19.316462720769163,0.0010008811950683594,True,7200,800
0.1,10,20,115,Empirical_copula,Gaussian,absolute_residual,0.6075,3514912225.278279,21.28162121141876,0.0,True,7200,800
0.1,10,20,116,TSCP_R,Gaussian,absolute_residual,0.98625,3143603997295.705,41.83076726552821,0.005998373031616211,True,7200,800
0.1,10,20,116,Point_CHR,Gaussian,absolute_residual,0.98125,80013997415278.02,64.34370818293286,0.0010128021240234375,True,7200,800
0.1,10,20,116,Unscaled,Gaussian,absolute_residual,0.97,69336216419971.92,24.215643475017366,0.0,True,7200,800
0.1,10,20,116,Empirical_copula,Gaussian,absolute_residual,0.75875,22980406171.167057,25.56531742642252,0.0009872913360595703,True,7200,800
0.1,10,20,117,TSCP_R,Gaussian,absolute_residual,0.99375,3124953954198.665,45.18897318562633,0.0019996166229248047,True,7200,800
0.1,10,20,117,Point_CHR,Gaussian,absolute_residual,0.98625,56973637955751.62,62.76317804395529,0.0010001659393310547,True,7200,800
0.1,10,20,117,Unscaled,Gaussian,absolute_residual,0.96625,54672252721620.43,23.64703514850382,0.0,True,7200,800
0.1,10,20,117,Empirical_copula,Gaussian,absolute_residual,0.7525,14788376826.996431,24.56570719805857,0.0010187625885009766,True,7200,800
0.1,10,20,118,TSCP_R,Gaussian,absolute_residual,0.86,28942364407.898357,22.597354178809493,0.0029985904693603516,True,7200,800
0.1,10,20,118,Point_CHR,Gaussian,absolute_residual,0.885,116672710572.32802,31.553768097267756,0.0,True,7200,800
0.1,10,20,118,Unscaled,Gaussian,absolute_residual,0.76,808728277653.7717,15.516017575701367,0.0,True,7200,800
0.1,10,20,118,Empirical_copula,Gaussian,absolute_residual,0.46125,1426387081.1059835,17.88028146116708,0.0010027885437011719,True,7200,800
0.1,10,20,119,TSCP_R,Gaussian,absolute_residual,0.99625,1327285017916.79,31.834036190042553,0.0030012130737304688,True,7200,800
0.1,10,20,119,Point_CHR,Gaussian,absolute_residual,0.97625,2835978541573.801,38.56767904855813,0.0,True,7200,800
0.1,10,20,119,Unscaled,Gaussian,absolute_residual,0.94,17141887868478.945,21.057454210468794,0.0,True,7200,800
0.1,10,20,119,Empirical_copula,Gaussian,absolute_residual,0.83375,24026916777.745747,22.24321718446296,0.0010013580322265625,True,7200,800
0.1,10,20,120,TSCP_R,Gaussian,absolute_residual,0.8375,27682837756.75976,23.730764164229058,0.0019989013671875,True,7200,800
0.1,10,20,120,Point_CHR,Gaussian,absolute_residual,0.64875,8395537441.285448,28.81207803923649,0.0009996891021728516,True,7200,800
