alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime,redraw_train_test,n_train,n_test
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.5,0.0,0.8983333333333333,282088.4950319594,61.4014932428817,17.591356084126982,0.0010025501251220703,True,2400,600
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9366666666666666,36378.82020187936,40.763026430937614,,0.0009982585906982422,True,2400,600
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,39856.946194691336,35.664802085901094,,0.0,True,2400,600
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9216666666666666,32288.25099858687,36.91002371995299,,0.0010001659393310547,True,2400,600
0.1,3,200,0,CQHR,Gaussian,cqr,native,0.5,0.0,0.9166666666666666,2308458.2513790373,82.09862518290748,20.527529627761556,0.0,True,2400,600
0.1,3,200,0,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9416666666666667,32627.843601502,39.96521159588058,,0.0019998550415039062,True,2400,600
0.1,3,200,0,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9316666666666666,43147.03345588639,36.60147071192927,,0.0,True,2400,600
0.1,3,200,0,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9283333333333333,30045.982332961703,38.90203029621873,,0.0019979476928710938,True,2400,600
0.1,3,200,1,CQHR,Gaussian,cqr,native,0.5,0.0,0.8833333333333333,1170828.3381266368,99.92166669267239,17.995359667226868,0.0,True,2400,600
0.1,3,200,1,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.905,23959.231320078175,35.716939552676905,,0.0009982585906982422,True,2400,600
0.1,3,200,1,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9133333333333333,32503.94051978962,33.48270146635289,,0.0,True,2400,600
0.1,3,200,1,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9033333333333333,23345.645467418206,35.95546197438271,,0.001999378204345703,True,2400,600
0.1,3,200,2,CQHR,Gaussian,cqr,native,0.5,0.0,0.89,18244668.600349825,146.45325764833453,18.926141560882453,0.0,True,2400,600
0.1,3,200,2,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.915,34576.24714913471,39.95519799586976,,0.0019931793212890625,True,2400,600
0.1,3,200,2,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.915,39760.74057019466,35.506450967576725,,0.0,True,2400,600
0.1,3,200,2,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9,31762.265900193765,38.19226058598602,,0.0020072460174560547,True,2400,600
0.1,3,200,3,CQHR,Gaussian,cqr,native,0.5,0.0,0.8733333333333333,886366.0564809508,73.52912434820614,16.92908975689036,0.0,True,2400,600
0.1,3,200,3,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8966666666666666,22938.39271576106,37.329095147061736,,0.0009982585906982422,True,2400,600
0.1,3,200,3,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9183333333333333,33840.94583711072,33.71864478308134,,0.0,True,2400,600
0.1,3,200,3,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8883333333333333,22033.346096012814,35.710015184457596,,0.0019996166229248047,True,2400,600
0.1,3,200,4,CQHR,Gaussian,cqr,native,0.5,0.0,0.9033333333333333,498304.59786532295,72.92080241455986,18.667256432533556,0.0,True,2400,600
0.1,3,200,4,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.94,28152.88008596929,37.03253262768825,,0.0020003318786621094,True,2400,600
0.1,3,200,4,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,35297.0037448419,34.55799101436757,,0.0,True,2400,600
0.1,3,200,4,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9333333333333333,27334.521669757294,36.88959080113637,,0.0010001659393310547,True,2400,600
0.1,3,200,5,CQHR,Gaussian,cqr,native,0.5,0.0,0.89,1222688.9744098848,71.07849332474626,15.647440520842848,0.0,True,2400,600
0.1,3,200,5,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.87,20904.310454922295,36.0748461453638,,0.00099945068359375,True,2400,600
0.1,3,200,5,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8616666666666667,25895.672033650415,31.302448759496148,,0.0,True,2400,600
0.1,3,200,5,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8366666666666667,20059.87133333685,38.31025961692821,,0.0020012855529785156,True,2400,600
0.1,3,200,6,CQHR,Gaussian,cqr,native,0.5,0.0,0.9283333333333333,717447.2737909139,81.75811784563754,25.0354950057356,0.0,True,2400,600
0.1,3,200,6,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.905,25642.962709195766,38.36020430117133,,0.0019948482513427734,True,2400,600
0.1,3,200,6,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9216666666666666,36067.99672697391,34.56547390200428,,0.0,True,2400,600
0.1,3,200,6,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.89,23770.078897650703,38.73549507357759,,0.002010345458984375,True,2400,600
0.1,3,200,7,CQHR,Gaussian,cqr,native,0.5,0.0,0.9233333333333333,761638.2553189638,78.80812273978584,18.96072783549101,0.0,True,2400,600
0.1,3,200,7,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.95,32234.437059938795,40.68144963616019,,0.0019931793212890625,True,2400,600
0.1,3,200,7,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9383333333333334,38076.14557650043,35.058600214118336,,0.0,True,2400,600
0.1,3,200,7,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9466666666666667,29664.590530681256,38.87616507212964,,0.0019991397857666016,True,2400,600
0.1,3,200,8,CQHR,Gaussian,cqr,native,0.5,0.0,0.8933333333333333,3122474.434140599,80.48872226958427,18.15296031885838,0.0,True,2400,600
0.1,3,200,8,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9383333333333334,31093.458511638277,39.006904141782066,,0.001001119613647461,True,2400,600
0.1,3,200,8,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9316666666666666,37469.88909991166,34.72247654863273,,0.0,True,2400,600
0.1,3,200,8,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.905,26615.280386239538,39.363283220836394,,0.0009999275207519531,True,2400,600
0.1,3,200,9,CQHR,Gaussian,cqr,native,0.5,0.0,0.9,349628.3772877313,73.76910243368414,18.923514377315783,0.0,True,2400,600
0.1,3,200,9,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.88,21993.92812267017,35.81613511436089,,0.0009937286376953125,True,2400,600
0.1,3,200,9,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.905,33142.501839655786,33.646533499962786,,0.0,True,2400,600
0.1,3,200,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.86,20038.239029620916,34.33351430731965,,0.001999378204345703,True,2400,600
0.1,3,200,10,CQHR,Gaussian,cqr,native,0.5,0.0,0.9333333333333333,345221.8969271245,75.08468455698788,18.588939624781617,0.0,True,2400,600
0.1,3,200,10,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.945,30965.084721219224,41.14945694663131,,0.0010001659393310547,True,2400,600
0.1,3,200,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9216666666666666,34102.386736736524,34.102222161595904,,0.0,True,2400,600
0.1,3,200,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9416666666666667,29381.991737521985,41.469823600060636,,0.0020029544830322266,True,2400,600
0.1,3,200,11,CQHR,Gaussian,cqr,native,0.5,0.0,0.8766666666666667,2214924.2925740792,84.09031848496552,16.599054462031777,0.0,True,2400,600
0.1,3,200,11,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8966666666666666,22973.69684485202,35.322211512234254,,0.0009965896606445312,True,2400,600
0.1,3,200,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8916666666666667,28330.084423854674,31.75708015803915,,0.0,True,2400,600
0.1,3,200,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,21193.845396354456,35.640816644975565,,0.0019981861114501953,True,2400,600
0.1,3,200,12,CQHR,Gaussian,cqr,native,0.5,0.0,0.9,770293.4691813034,70.7648307391695,17.69524843476664,0.0,True,2400,600
0.1,3,200,12,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8866666666666667,22319.799407932343,36.22853639307782,,0.0010004043579101562,True,2400,600
0.1,3,200,12,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,26332.106657516957,31.051753949364464,,0.0,True,2400,600
0.1,3,200,12,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,23120.310065753143,38.73989308306085,,0.002021312713623047,True,2400,600
0.1,3,200,13,CQHR,Gaussian,cqr,native,0.5,0.0,0.85,703465.7073150369,76.93927803845173,16.257216795103286,0.0,True,2400,600
0.1,3,200,13,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8883333333333333,24402.391024336535,35.0784541276381,,0.0009992122650146484,True,2400,600
0.1,3,200,13,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.88,29346.756776288687,32.308920322866534,,0.0,True,2400,600
0.1,3,200,13,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8833333333333333,23800.7297965755,34.90890812735938,,0.00099945068359375,True,2400,600
0.1,3,200,14,CQHR,Gaussian,cqr,native,0.5,0.0,0.86,90605.51754056619,59.09399030521468,14.663480571920921,0.0,True,2400,600
0.1,3,200,14,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8883333333333333,24573.319549946496,36.21392263379074,,0.0009996891021728516,True,2400,600
0.1,3,200,14,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.86,25748.838854796602,31.357473943506967,,0.0,True,2400,600
0.1,3,200,14,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,21141.49441392052,34.56991128109264,,0.0019948482513427734,True,2400,600
0.1,3,200,15,CQHR,Gaussian,cqr,native,0.5,0.0,0.9216666666666666,722413.8421337064,81.33570730693302,19.090743818840505,0.0,True,2400,600
0.1,3,200,15,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8983333333333333,26738.295317823045,39.587683642337176,,0.0010006427764892578,True,2400,600
0.1,3,200,15,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9,36226.32131314181,34.90400861502257,,0.0,True,2400,600
0.1,3,200,15,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8866666666666667,25158.209686224913,37.891369726854194,,0.001998424530029297,True,2400,600
0.1,3,200,16,CQHR,Gaussian,cqr,native,0.5,0.0,0.9366666666666666,6704531.265934023,124.50665270355111,23.35178348295373,0.0,True,2400,600
0.1,3,200,16,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9033333333333333,24369.06489104127,35.772414939409,,0.002000093460083008,True,2400,600
0.1,3,200,16,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,29920.855298169256,32.36377555279665,,0.0,True,2400,600
0.1,3,200,16,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,25333.195648105357,35.7119765270325,,0.0010001659393310547,True,2400,600
0.1,3,200,17,CQHR,Gaussian,cqr,native,0.5,0.0,0.88,183118.04453957317,65.79295113686942,16.899748236491714,0.0,True,2400,600
0.1,3,200,17,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.885,23982.719760846514,35.233055148810664,,0.0010025501251220703,True,2400,600
0.1,3,200,17,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8783333333333333,30713.7611277569,32.83735513560088,,0.0,True,2400,600
0.1,3,200,17,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8783333333333333,22044.119957470695,34.48647833585111,,0.0019960403442382812,True,2400,600
0.1,3,200,18,CQHR,Gaussian,cqr,native,0.5,0.0,0.8366666666666667,224257.2306341826,62.15135213649384,14.346548902982839,0.0,True,2400,600
0.1,3,200,18,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8866666666666667,22566.17613247074,34.45569364895302,,0.0020012855529785156,True,2400,600
0.1,3,200,18,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8833333333333333,27647.221319829914,31.949667574583515,,0.0,True,2400,600
0.1,3,200,18,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.885,22006.50307625824,33.73758042652893,,0.0019998550415039062,True,2400,600
0.1,3,200,19,CQHR,Gaussian,cqr,native,0.5,0.0,0.9116666666666666,932356.1242447515,82.85167645152414,18.88951046128179,0.0,True,2400,600
0.1,3,200,19,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9266666666666666,26156.14072811234,37.59391217798105,,0.0010001659393310547,True,2400,600
0.1,3,200,19,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.95,40816.04364434101,35.85419247424073,,0.0,True,2400,600
0.1,3,200,19,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.91,24627.15192627311,37.526481051439305,,0.00200653076171875,True,2400,600
0.1,3,200,20,CQHR,Gaussian,cqr,native,0.5,0.0,0.89,1518430.5967089718,80.21714769233587,16.72527177695789,0.0,True,2400,600
0.1,3,200,20,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.885,25465.730917611996,36.905318036655956,,0.0010001659393310547,True,2400,600
0.1,3,200,20,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8783333333333333,32367.442591959498,33.69276070303458,,0.0,True,2400,600
0.1,3,200,20,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,25606.5809262022,34.94730324834624,,0.0009987354278564453,True,2400,600
0.1,3,200,21,CQHR,Gaussian,cqr,native,0.5,0.0,0.88,1160272.8407656332,80.88321671576651,17.468395725824376,0.0,True,2400,600
0.1,3,200,21,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.905,28406.436823367527,38.77955166884917,,0.0010073184967041016,True,2400,600
0.1,3,200,21,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,37063.065421142266,35.01325788563735,,0.0,True,2400,600
0.1,3,200,21,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,27484.432594504367,38.26064389279881,,0.0019991397857666016,True,2400,600
0.1,3,200,22,CQHR,Gaussian,cqr,native,0.5,0.0,0.9116666666666666,525551.5718525469,77.42839171872976,19.503447392172014,0.0,True,2400,600
0.1,3,200,22,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8633333333333333,22449.583670996,33.554077428811354,,0.0019998550415039062,True,2400,600
0.1,3,200,22,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,25813.595140732556,31.18763082202002,,0.0,True,2400,600
0.1,3,200,22,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,21345.655046779524,33.13098146761831,,0.0019965171813964844,True,2400,600
0.1,3,200,23,CQHR,Gaussian,cqr,native,0.5,0.0,0.8883333333333333,3125829.2528902497,89.33917233634642,17.766509416012134,0.0,True,2400,600
0.1,3,200,23,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9066666666666666,25177.88592765466,36.92701330633821,,0.001004934310913086,True,2400,600
0.1,3,200,23,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9266666666666666,37910.438009547135,35.20537922403692,,0.0,True,2400,600
0.1,3,200,23,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9016666666666666,23476.747057610213,35.7474361323455,,0.0019989013671875,True,2400,600
0.1,3,200,24,CQHR,Gaussian,cqr,native,0.5,0.0,0.8983333333333333,4063869.3086363785,86.28290486211516,18.889441305073717,0.0,True,2400,600
0.1,3,200,24,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9016666666666666,23790.14833911564,35.75050546946381,,0.0010004043579101562,True,2400,600
0.1,3,200,24,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.885,29011.462832993864,32.12141223697123,,0.0,True,2400,600
0.1,3,200,24,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8866666666666667,22387.716162819863,35.22526333029072,,0.001994609832763672,True,2400,600
0.1,3,200,25,CQHR,Gaussian,cqr,native,0.5,0.0,0.9,1064253.5527987345,79.307627757056,19.450274005463555,0.0,True,2400,600
0.1,3,200,25,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9283333333333333,30687.091550147987,38.79551175234166,,0.0009975433349609375,True,2400,600
0.1,3,200,25,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9283333333333333,39978.02853007232,35.941214776966554,,0.0,True,2400,600
0.1,3,200,25,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9233333333333333,29532.133086848135,38.61928663915981,,0.00200653076171875,True,2400,600
0.1,3,200,26,CQHR,Gaussian,cqr,native,0.5,0.0,0.84,523174.27470284223,68.54471191533638,15.615822382720527,0.0,True,2400,600
0.1,3,200,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8633333333333333,24276.868079469685,38.384897563571236,,0.0009884834289550781,True,2400,600
0.1,3,200,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8783333333333333,33184.45579561713,33.65511207699611,,0.0,True,2400,600
0.1,3,200,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8716666666666667,24697.220337846484,38.990768376260995,,0.00200653076171875,True,2400,600
0.1,3,200,27,CQHR,Gaussian,cqr,native,0.5,0.0,0.9516666666666667,107453460.51722479,225.4339217387359,22.512186905070223,0.0,True,2400,600
0.1,3,200,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8916666666666667,26489.848552598833,35.65720063986228,,0.0020003318786621094,True,2400,600
0.1,3,200,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9133333333333333,36579.58938779606,34.90889062610779,,0.0,True,2400,600
0.1,3,200,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.89,25539.31577486007,35.68568924874822,,0.0020072460174560547,True,2400,600
0.1,3,200,28,CQHR,Gaussian,cqr,native,0.5,0.0,0.9266666666666666,522502.56272470334,73.56924204199474,21.75763501081053,0.0009996891021728516,True,2400,600
0.1,3,200,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8983333333333333,27492.59936868281,35.86241064638848,,0.0010001659393310547,True,2400,600
0.1,3,200,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8866666666666667,30233.593240155406,32.55949497154361,,0.0,True,2400,600
0.1,3,200,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.875,23842.54542500482,34.13164256980396,,0.001993417739868164,True,2400,600
0.1,3,200,29,CQHR,Gaussian,cqr,native,0.5,0.0,0.93,832019.2954686681,82.06813885465739,20.529106640463155,0.0,True,2400,600
0.1,3,200,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9066666666666666,28314.051261293043,36.510433493821395,,0.0010116100311279297,True,2400,600
0.1,3,200,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8916666666666667,31631.277194200604,32.852906346644616,,0.0,True,2400,600
0.1,3,200,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9,26540.702306269162,37.459804513950814,,0.001987934112548828,True,2400,600
