,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,10,Laplace,0.9051875,0.05201916880930635,23.592128302601942,12.98605740470148,6.7150718159932055,0.000202178955078125
1,0.1,3,30,10,Laplace,0.9243124999999999,0.04314708572944926,421.7752538475467,250.61852516759168,11.7787234261396,0.0001003265380859375
2,0.1,4,30,10,Laplace,0.9376875,0.04670018327646641,13202.237646506625,11371.326842183122,16.49298554722744,0.0
3,0.1,10,30,10,Laplace,0.8811249999999999,0.08147607436815082,100984149049290.5,127934606986771.72,58.01628595755024,0.00030040740966796875
4,0.1,20,30,10,Laplace,0.927375,0.05990574193403055,6.44449144631452e+35,1.4959390841736782e+36,150.12899153999655,0.00020029544830322266
5,0.1,50,30,10,Laplace,0.9294999999999998,0.03763840200587104,4.823295470220129e+110,1.0023116219132802e+111,482.35008535976993,0.00044977664947509766
