,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Laplace,0.9109406250000001,0.0475330071405491,21.304971899402275,8.228348668765216,6.350191704470232,5.008101463317871e-05
1,0.1,2,50,200,Laplace,0.9054875,0.038712757674750055,19.458612988581685,5.560047076509975,6.095785953105388,6.502866744995117e-05
2,0.1,2,100,200,Laplace,0.901796875,0.03120178048020738,18.369211188254706,4.114165209500947,6.006588581141076,8.007645606994629e-05
3,0.1,2,300,200,Laplace,0.9024375,0.016809441330371332,17.860870593134763,2.0677354214249135,5.943253941801814,0.000130387544631958
4,0.1,2,500,200,Laplace,0.9039250000000001,0.014903790073089248,17.97556520429482,1.796847873335492,5.983537345635126,7.00068473815918e-05
5,0.1,10,30,200,Laplace,0.8943906249999999,0.05728125167058695,48305596830055.98,117362679532977.9,46.38522618938861,5.540132522583008e-05
6,0.1,10,50,200,Laplace,0.8987625,0.042725484463175666,38295321288928.45,119144718614287.77,46.75827993559338,9.554028511047364e-05
7,0.1,10,100,200,Laplace,0.8942625,0.028169302070618088,18055665003884.656,11566550976618.553,45.589979399699196,8.54039192199707e-05
8,0.1,10,300,200,Laplace,0.896578125,0.016051275395384236,16109887895098.04,5612176742424.434,45.96330114457094,9.164094924926758e-05
9,0.1,10,500,200,Laplace,0.8954249999999999,0.014867473603702273,15497955452652.947,5078306501161.459,45.760823863740235,0.0001704847812652588
