,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Cauchy,0.8722249999999999,0.06166218095641369,419.4370774284171,1484.338527075436,16.97300774288457,0.000407487154006958
1,0.1,2,50,200,Cauchy,0.887159375,0.046196058686594155,273.18184543968744,270.43341582409937,18.36225364464484,0.0005578172206878663
2,0.1,2,100,200,Cauchy,0.888515625,0.03086601001678312,187.21560385557402,89.03726562953558,15.864070580533284,0.0012000906467437744
3,0.1,2,300,200,Cauchy,0.89535,0.017729409814255213,176.45923661896478,49.46230202121904,14.59921245772287,0.005492445230484009
4,0.1,2,500,200,Cauchy,0.9012749999999999,0.015207143834990526,187.0705025819334,44.6058578279657,14.759042632301252,0.015776056051254272
5,0.1,2,1000,200,Cauchy,0.90228125,0.011572490760398013,183.73876298696865,30.320629183630846,14.301353394397967,0.0699024224281311
6,0.1,10,30,200,Cauchy,0.7044624999999999,0.07610691327825429,1.446931468419686e+21,2.039223106370504e+22,288.3123034251041,0.0005774819850921631
7,0.1,10,50,200,Cauchy,0.8150718749999999,0.04790315790525562,7.033975015196701e+20,6.602295801046504e+21,487.75643634379674,0.001029578447341919
8,0.1,10,100,200,Cauchy,0.816471875,0.03850250725516515,1.6139568811254828e+18,5.139004709708705e+18,148.35799931571066,0.0026345694065093993
9,0.1,10,300,200,Cauchy,0.8710968750000001,0.021375855640916024,4.836514470140404e+18,2.569789197392683e+19,141.24486853652132,0.025034714937210083
10,0.1,10,500,200,Cauchy,0.8824000000000001,0.014964945429521044,2.5921555628968274e+18,3.8545208820699453e+18,131.87770875827565,0.07995615124702454
11,0.1,10,1000,200,Cauchy,0.891284375,0.012677322281757797,2.8013300827408937e+18,2.742040991848686e+18,129.52323729641284,0.3753847146034241
