,alpha,n_dim,n_cals,df,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,1.5,200,t,0.9096000000000001,0.04803732877700582,114.58110291315253,168.5246161093446,11.065516507344267,0.0005216193199157715
1,0.1,2,30,2.0,200,t,0.91213125,0.04705562728017931,41.00660820100185,53.83702378509078,6.4656707668242674,0.0005367803573608399
2,0.1,2,30,3.0,200,t,0.904434375,0.04974371336239156,15.048916385174593,10.450734760782062,4.105043562110729,0.0005380713939666748
3,0.1,2,30,10.0,200,t,0.9193375,0.04802689128428115,6.282572106843211,2.1454681414936956,2.719269956803679,0.0006139779090881348
4,0.1,2,30,30.0,200,t,0.913953125,0.049311287589945026,5.002267014732106,1.4024333342545197,2.39982809022271,0.0005382120609283448
5,0.1,2,30,100.0,200,t,0.9119968749999999,0.04974655842351606,4.628227813866321,1.2155076170317578,2.3074880717757056,0.0005480432510375976
6,0.1,2,500,1.5,200,t,0.8972187500000001,0.014601833055490053,44.398236705936206,25.918839012472592,7.473789805808908,0.0009953868389129638
7,0.1,2,500,2.0,200,t,0.90003125,0.014608821797429294,20.35987225311439,6.243800837530266,4.906496224852847,0.0010371863842010497
8,0.1,2,500,3.0,200,t,0.9028437500000002,0.01638170798390233,10.342318459281024,1.505368723016388,3.433768647622488,0.0011449849605560303
9,0.1,2,500,10.0,200,t,0.906509375,0.014612385776277216,4.962820892895702,0.3609101687999679,2.2862569868294997,0.0010901188850402832
10,0.1,2,500,30.0,200,t,0.90273125,0.013533777014896647,4.189628287322761,0.27534420761096157,2.085814961164359,0.0010748839378356934
11,0.1,2,500,100.0,200,t,0.9018312499999999,0.012920914191932257,3.949440456901508,0.23428984647971315,2.023710915438081,0.0010495328903198243
12,0.1,10,30,1.5,200,t,0.9065156250000002,0.05161377504218132,9.321665766942265e+18,8.145433601410153e+19,84.3705438242159,0.0018894338607788085
13,0.1,10,30,2.0,200,t,0.907784375,0.05213917934575321,163730164715600.38,1661393184020836.5,28.72710951710351,0.002014857530593872
14,0.1,10,30,3.0,200,t,0.916328125,0.050793133756378346,144870921028.1698,1142991561782.6316,11.786835297548325,0.0020897746086120605
15,0.1,10,30,10.0,200,t,0.913184375,0.05059804859470706,1051195.265506164,4504124.020185293,4.587887546112532,0.0021113836765289306
16,0.1,10,30,30.0,200,t,0.912934375,0.05566270028032111,118129.9696561839,210742.9547868021,3.7429373920105227,0.002122734785079956
17,0.1,10,30,100.0,200,t,0.9142718750000001,0.052759356438630556,63707.33805396393,102289.57426467184,3.5802440687245007,0.002252122163772583
18,0.1,10,500,1.5,200,t,0.8959,0.01507696440029087,58048184275638.95,301862952102366.06,55.741308213306795,0.004944692850112915
19,0.1,10,500,2.0,200,t,0.9001531250000001,0.015424466618385336,37603975301.869026,108526854100.6565,18.134258810003537,0.005287728309631348
20,0.1,10,500,3.0,200,t,0.90145625,0.014922342686177615,61924598.451725855,43571175.97652914,7.565633915810434,0.005363001823425293
21,0.1,10,500,10.0,200,t,0.906053125,0.01535253361996435,106769.19314701509,28621.28513497669,3.392776458818869,0.005572665929794312
22,0.1,10,500,30.0,200,t,0.9032468750000001,0.01642191358638109,25884.07975959687,6463.591916042233,2.910532360744198,0.005580511093139649
23,0.1,10,500,100.0,200,t,0.90514375,0.014407082671136615,16220.988985830794,3595.4933058016964,2.771254814475011,0.0058336973190307615
