alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,300,Empirical_copula,Gaussian,6,0.0,equicorrelated,absolute_residual,200,12.58437892093141,0.8778774867393043,12.528609705108318
0.1,10,300,Empirical_copula,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.028761757874074,0.7379229479883832,10.000657112986296
0.1,10,300,Empirical_copula,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.5449724361430945,0.5715540645967221,7.5225637851764535
0.1,10,300,Empirical_copula,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.052787596628106,0.37619467167766285,5.016539929580939
0.1,10,300,Empirical_copula,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.514654947654219,0.18144217222322592,2.5185514548014263
0.1,10,300,Point_CHR,Gaussian,1,0.0,equicorrelated,absolute_residual,200,26.103412179606888,2.257274734800464,25.956825995882156
0.1,10,300,Point_CHR,Gaussian,2,0.0,equicorrelated,absolute_residual,200,23.59624445812887,1.9132545877352942,23.529597728719654
0.1,10,300,Point_CHR,Gaussian,3,0.0,equicorrelated,absolute_residual,200,20.690182375524515,1.5119273396332187,20.652658700753577
0.1,10,300,Point_CHR,Gaussian,4,0.0,equicorrelated,absolute_residual,200,18.19340484422146,1.4159188900305117,18.17368938559325
0.1,10,300,Point_CHR,Gaussian,5,0.0,equicorrelated,absolute_residual,200,15.630372205503996,1.2221738351841256,15.633022648387367
0.1,10,300,Point_CHR,Gaussian,6,0.0,equicorrelated,absolute_residual,200,13.076743061701363,1.077882095077732,12.981171142722896
0.1,10,300,Point_CHR,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.495575143324825,0.84804981106531,10.417634248200716
0.1,10,300,Point_CHR,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.828605940488334,0.6199028677446784,7.836175619323693
0.1,10,300,Point_CHR,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.206974400724583,0.41866484325479175,5.164287028268435
0.1,10,300,Point_CHR,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.6120466967271923,0.20804415376227947,2.599416017847521
0.1,10,300,TSCP_R,Gaussian,1,0.0,equicorrelated,absolute_residual,200,25.68092751095307,1.410025819356658,25.69804227685956
0.1,10,300,TSCP_R,Gaussian,2,0.0,equicorrelated,absolute_residual,200,23.163189903395295,1.1329569545777052,23.209980612490686
0.1,10,300,TSCP_R,Gaussian,3,0.0,equicorrelated,absolute_residual,200,20.58025326223887,0.9962991854736577,20.62263007255122
0.1,10,300,TSCP_R,Gaussian,4,0.0,equicorrelated,absolute_residual,200,17.99276695467022,0.8507918591167836,18.018894872384557
0.1,10,300,TSCP_R,Gaussian,5,0.0,equicorrelated,absolute_residual,200,15.538959353843838,0.7857133913986976,15.510338683834552
0.1,10,300,TSCP_R,Gaussian,6,0.0,equicorrelated,absolute_residual,200,12.907810873918688,0.6372508737162529,12.888028467970365
0.1,10,300,TSCP_R,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.349306639663325,0.5409532147937578,10.333430487293512
0.1,10,300,TSCP_R,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.760089750808099,0.4043960891564431,7.776420485022934
0.1,10,300,TSCP_R,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.163773707788895,0.2545314345434088,5.161423103601653
0.1,10,300,TSCP_R,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.5849508937242383,0.12438391108170924,2.5964119278940108
0.1,10,300,Unscaled,Gaussian,1,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,2,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
