alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,noise_ratio
0.1,10,100,20,Point_CHR,Gaussian,absolute_residual,0.87,566762.7798128139,7.954760322390218,0.0,2
0.1,10,100,20,Unscaled,Gaussian,absolute_residual,0.925,1846785.6277144,4.2329354776908135,0.0,2
0.1,10,100,20,Empirical_copula,Gaussian,absolute_residual,0.849375,242243.16073864067,5.599273782051257,0.0010023117065429688,2
0.1,10,100,21,TSCP_R,Gaussian,absolute_residual,0.9225,574680.1039734253,5.2073305733090045,0.00299835205078125,2
0.1,10,100,21,Point_CHR,Gaussian,absolute_residual,0.91125,650802.5128154123,4.962681392395949,0.0010020732879638672,2
0.1,10,100,21,Unscaled,Gaussian,absolute_residual,0.886875,1053116.6831410322,4.001728767063289,0.0,2
0.1,10,100,21,Empirical_copula,Gaussian,absolute_residual,0.84625,289296.6998148686,5.542125982676651,0.0010004043579101562,2
0.1,10,100,22,TSCP_R,Gaussian,absolute_residual,0.89625,425821.67217597185,5.309128125916923,0.003999948501586914,2
0.1,10,100,22,Point_CHR,Gaussian,absolute_residual,0.89125,516733.00645669963,5.4574113157181925,0.0,2
0.1,10,100,22,Unscaled,Gaussian,absolute_residual,0.94625,4166647.1280718483,4.5917546257614,0.0,2
0.1,10,100,22,Empirical_copula,Gaussian,absolute_residual,0.815,190588.64567320864,5.137766011942194,0.0010068416595458984,2
0.1,10,100,23,TSCP_R,Gaussian,absolute_residual,0.916875,549165.0277291576,5.355958443173585,0.003268718719482422,2
0.1,10,100,23,Point_CHR,Gaussian,absolute_residual,0.881875,341448.1000568783,5.325271458590773,0.0,2
0.1,10,100,23,Unscaled,Gaussian,absolute_residual,0.91625,1671207.8826579805,4.190858982158296,0.0,2
0.1,10,100,23,Empirical_copula,Gaussian,absolute_residual,0.84375,252325.62669283862,4.543157664840823,0.0009999275207519531,2
0.1,10,100,24,TSCP_R,Gaussian,absolute_residual,0.870625,355306.24070894154,5.0268628570023735,0.004018545150756836,2
0.1,10,100,24,Point_CHR,Gaussian,absolute_residual,0.8725,325255.4165980167,4.772717745620596,0.0,2
0.1,10,100,24,Unscaled,Gaussian,absolute_residual,0.805,424780.8994966289,3.654403498718317,0.0,2
0.1,10,100,24,Empirical_copula,Gaussian,absolute_residual,0.8075,221775.610741378,4.721876556767555,0.0009996891021728516,2
0.1,10,100,25,TSCP_R,Gaussian,absolute_residual,0.9425,879078.53086717,5.718749488811958,0.004000425338745117,2
0.1,10,100,25,Point_CHR,Gaussian,absolute_residual,0.924375,897994.1163471035,5.802796188170524,0.0,2
0.1,10,100,25,Unscaled,Gaussian,absolute_residual,0.918125,1892662.246039735,4.243334925717272,0.0,2
0.1,10,100,25,Empirical_copula,Gaussian,absolute_residual,0.860625,265884.04586115375,5.476530744260511,0.0010077953338623047,2
0.1,10,100,26,TSCP_R,Gaussian,absolute_residual,0.900625,568249.9333935586,5.339341644408146,0.003007650375366211,2
0.1,10,100,26,Point_CHR,Gaussian,absolute_residual,0.913125,638806.249959749,5.740199451363781,0.0009989738464355469,2
0.1,10,100,26,Unscaled,Gaussian,absolute_residual,0.898125,1316987.9900979039,4.092212536082946,0.0,2
0.1,10,100,26,Empirical_copula,Gaussian,absolute_residual,0.81,201419.84636310965,5.608002725505772,0.0009999275207519531,2
0.1,10,100,27,TSCP_R,Gaussian,absolute_residual,0.893125,443873.3068555473,5.31655442061936,0.003987789154052734,2
0.1,10,100,27,Point_CHR,Gaussian,absolute_residual,0.9125,829433.5324845149,6.150688056138615,0.0,2
0.1,10,100,27,Unscaled,Gaussian,absolute_residual,0.89125,1203048.4359027836,4.055349710602196,0.0,2
0.1,10,100,27,Empirical_copula,Gaussian,absolute_residual,0.794375,190129.9565296174,5.037297844025957,0.0009999275207519531,2
0.1,10,100,28,TSCP_R,Gaussian,absolute_residual,0.92125,720863.1936507967,5.569517141551153,0.0040130615234375,2
0.1,10,100,28,Point_CHR,Gaussian,absolute_residual,0.9625,3466164.035256354,6.339868331516579,0.0,2
0.1,10,100,28,Unscaled,Gaussian,absolute_residual,0.94625,3038255.178850579,4.449000193995559,0.0,2
0.1,10,100,28,Empirical_copula,Gaussian,absolute_residual,0.8375,268126.6262682531,5.111689618372573,0.0009951591491699219,2
0.1,10,100,29,TSCP_R,Gaussian,absolute_residual,0.899375,448149.38429769437,5.073177221562576,0.002994060516357422,2
0.1,10,100,29,Point_CHR,Gaussian,absolute_residual,0.91375,670680.579278392,5.002536550111449,0.0,2
0.1,10,100,29,Unscaled,Gaussian,absolute_residual,0.869375,792712.6073002031,3.8896594246554077,0.0,2
0.1,10,100,29,Empirical_copula,Gaussian,absolute_residual,0.846875,244005.77371256813,5.071902277158959,0.0009982585906982422,2
0.1,10,100,30,TSCP_R,Gaussian,absolute_residual,0.915625,633956.4404516274,5.878939603790961,0.004006862640380859,2
0.1,10,100,30,Point_CHR,Gaussian,absolute_residual,0.895,657676.7113444203,6.226168563683271,0.0,2
0.1,10,100,30,Unscaled,Gaussian,absolute_residual,0.92875,1964282.1846259255,4.25912501485264,0.0,2
0.1,10,100,30,Empirical_copula,Gaussian,absolute_residual,0.810625,263999.53816959955,5.65789585063235,0.0010013580322265625,2
0.1,10,100,31,TSCP_R,Gaussian,absolute_residual,0.831875,205360.9287926714,4.890424737342697,0.004007101058959961,2
0.1,10,100,31,Point_CHR,Gaussian,absolute_residual,0.796875,190986.91878517118,4.897221475512875,0.0,2
0.1,10,100,31,Unscaled,Gaussian,absolute_residual,0.87375,992062.3525839675,3.977900326651362,0.0,2
0.1,10,100,31,Empirical_copula,Gaussian,absolute_residual,0.734375,92476.02964784791,4.846675123035048,0.0009932518005371094,2
0.1,10,100,32,TSCP_R,Gaussian,absolute_residual,0.87125,285236.6019089235,5.07013200822005,0.004001140594482422,2
0.1,10,100,32,Point_CHR,Gaussian,absolute_residual,0.889375,517576.02816755057,5.4947834771353365,0.001001119613647461,2
0.1,10,100,32,Unscaled,Gaussian,absolute_residual,0.880625,970391.2555938889,3.969124186962341,0.0,2
0.1,10,100,32,Empirical_copula,Gaussian,absolute_residual,0.788125,139898.6436472149,4.483350901564496,0.0009999275207519531,2
0.1,10,100,33,TSCP_R,Gaussian,absolute_residual,0.9375,1023149.7318023046,5.6833597764755694,0.00299835205078125,2
0.1,10,100,33,Point_CHR,Gaussian,absolute_residual,0.939375,1034981.6344842532,5.489777782928021,0.0,2
0.1,10,100,33,Unscaled,Gaussian,absolute_residual,0.96875,6866367.180917572,4.826948912715463,0.0,2
0.1,10,100,33,Empirical_copula,Gaussian,absolute_residual,0.84125,307738.90167195594,5.616065965811812,0.001001119613647461,2
0.1,10,100,34,TSCP_R,Gaussian,absolute_residual,0.933125,1064532.0645407762,5.656667458718419,0.00400543212890625,2
0.1,10,100,34,Point_CHR,Gaussian,absolute_residual,0.941875,1076977.9837264542,5.833870244841439,0.0,2
0.1,10,100,34,Unscaled,Gaussian,absolute_residual,0.93375,1978850.8891603712,4.262273432446691,0.0,2
0.1,10,100,34,Empirical_copula,Gaussian,absolute_residual,0.825625,260304.58766865736,5.337610179464621,0.000993490219116211,2
0.1,10,100,35,TSCP_R,Gaussian,absolute_residual,0.914375,630286.6016630876,6.209068472348897,0.0030028820037841797,2
0.1,10,100,35,Point_CHR,Gaussian,absolute_residual,0.944375,1446642.2097479342,7.025186958974075,0.0009968280792236328,2
0.1,10,100,35,Unscaled,Gaussian,absolute_residual,0.93875,2523125.140373292,4.367107464977835,0.0,2
0.1,10,100,35,Empirical_copula,Gaussian,absolute_residual,0.8675,332648.30213878554,6.366591063048675,0.0010099411010742188,2
0.1,10,100,36,TSCP_R,Gaussian,absolute_residual,0.909375,550013.1116229357,6.431737644664057,0.004003047943115234,2
0.1,10,100,36,Point_CHR,Gaussian,absolute_residual,0.90125,771123.276541779,7.789832810215898,0.0,2
0.1,10,100,36,Unscaled,Gaussian,absolute_residual,0.970625,6683630.83271722,4.813946344452845,0.0,2
0.1,10,100,36,Empirical_copula,Gaussian,absolute_residual,0.8375,302082.39003881277,6.030276753830592,0.0009999275207519531,2
0.1,10,100,37,TSCP_R,Gaussian,absolute_residual,0.9025,433393.7468364633,5.5097708716779055,0.00400090217590332,2
0.1,10,100,37,Point_CHR,Gaussian,absolute_residual,0.9025,501797.5384673992,5.43460496773454,0.001001119613647461,2
0.1,10,100,37,Unscaled,Gaussian,absolute_residual,0.9125,1494858.3779188613,4.144384158424349,0.0,2
0.1,10,100,37,Empirical_copula,Gaussian,absolute_residual,0.845625,270908.5545320629,6.21081238285988,0.0010006427764892578,2
0.1,10,100,38,TSCP_R,Gaussian,absolute_residual,0.88375,319011.79400377,4.909145307187419,0.0039920806884765625,2
0.1,10,100,38,Point_CHR,Gaussian,absolute_residual,0.90875,540056.8503698256,5.750714190411467,0.0,2
0.1,10,100,38,Unscaled,Gaussian,absolute_residual,0.870625,835689.9046200464,3.910249917902777,0.0010023117065429688,2
0.1,10,100,38,Empirical_copula,Gaussian,absolute_residual,0.77625,121751.14715715518,4.442592114984363,0.0009989738464355469,2
0.1,10,100,39,TSCP_R,Gaussian,absolute_residual,0.89625,425888.4344258782,4.988668325715794,0.0030059814453125,2
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,0.88,400360.0873671756,5.167876936230071,0.0010006427764892578,2
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,0.855625,729409.2206604325,3.857421749923706,0.0,2
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,0.783125,165746.56244902068,4.2699924387486226,0.0009927749633789062,2
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,0.915625,618475.4579650618,5.745581130409241,0.003000020980834961,2
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,0.931875,1124956.1904694312,6.778193578541652,0.0,2
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,0.910625,1783119.212670175,4.218111329154304,0.0,2
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,0.8275,220817.18108056855,5.096172948204366,0.0010075569152832031,2
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,0.87125,288464.2863506998,4.7401139795642395,0.0030074119567871094,2
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,0.835625,217625.04848183205,4.806843346491699,0.0009996891021728516,2
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,0.8725,1036436.4887976131,3.995344840159642,0.0,2
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,0.765625,121474.90376292156,4.651748268337734,0.0009992122650146484,2
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,0.88375,330970.7499233145,5.242174602304811,0.004006147384643555,2
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,0.8575,298253.4000359615,5.850369954486518,0.0,2
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,0.9275,2068056.7811710874,4.281108610198481,0.0,2
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,0.84625,216016.80299717485,4.865297383922448,0.0009999275207519531,2
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,0.886875,472836.36688997154,5.324760442614138,0.004000186920166016,2
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,0.845,316290.0292525542,5.245258439669469,0.0,2
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,0.91375,1762693.9514595342,4.2132544817441016,0.0,2
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,0.836875,266639.46806021855,4.7123148195937965,0.0010082721710205078,2
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,0.865,323596.64426881884,4.738205315177909,0.00400853157043457,2
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,0.90625,900959.5219693737,5.618029586861032,0.0009987354278564453,2
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,0.91625,1847798.737843253,4.233167630868962,0.0,2
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,0.784375,142444.70233356598,4.6953662143012735,0.0009999275207519531,2
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,0.918125,487165.94923731836,5.594221531641304,0.004006862640380859,2
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,0.9475,1118211.7552204882,6.696358943764631,0.0,2
0.1,10,100,45,Unscaled,Gaussian,absolute_residual,0.91,1329859.152424405,4.096194448610601,0.0,2
0.1,10,100,45,Empirical_copula,Gaussian,absolute_residual,0.848125,211947.77783767114,4.834020826961634,0.0009999275207519531,2
0.1,10,100,46,TSCP_R,Gaussian,absolute_residual,0.940625,996728.3068805698,5.849966839011732,0.004006385803222656,2
0.1,10,100,46,Point_CHR,Gaussian,absolute_residual,0.94125,902602.0426727239,5.649894498030756,0.0,2
0.1,10,100,46,Unscaled,Gaussian,absolute_residual,0.94375,2351515.0989086186,4.336454332512084,0.0,2
0.1,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.868125,329703.9664782996,5.245447343963267,0.0010004043579101562,2
0.1,10,100,47,TSCP_R,Gaussian,absolute_residual,0.8475,238870.35792116186,4.998871025576088,0.0030069351196289062,2
0.1,10,100,47,Point_CHR,Gaussian,absolute_residual,0.9175,887673.825136308,5.179223812105889,0.001001596450805664,2
0.1,10,100,47,Unscaled,Gaussian,absolute_residual,0.909375,1387234.7294434782,4.113533090800961,0.0,2
0.1,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.789375,129968.73610373875,4.634108777356644,0.0010001659393310547,2
0.1,10,100,48,TSCP_R,Gaussian,absolute_residual,0.92,578636.6687941022,5.112654924264619,0.005001544952392578,2
0.1,10,100,48,Point_CHR,Gaussian,absolute_residual,0.904375,645122.3785777355,5.611026644180322,0.0,2
0.1,10,100,48,Unscaled,Gaussian,absolute_residual,0.8475,552524.5884172419,3.7517609691451117,0.0,2
0.1,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.78875,170471.37264395185,5.106549987581243,0.001001596450805664,2
0.1,10,100,49,TSCP_R,Gaussian,absolute_residual,0.943125,923775.7526547076,5.890134440855192,0.004013776779174805,2
0.1,10,100,49,Point_CHR,Gaussian,absolute_residual,0.93875,998783.677384868,5.7739442919790935,0.0009999275207519531,2
0.1,10,100,49,Unscaled,Gaussian,absolute_residual,0.949375,3566755.776962007,4.520925364115264,0.0,2
0.1,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.8625,318908.5223016092,5.348533957410849,0.00099945068359375,2
0.1,10,100,50,TSCP_R,Gaussian,absolute_residual,0.9125,436815.7079764688,4.904450528355967,0.003998994827270508,2
0.1,10,100,50,Point_CHR,Gaussian,absolute_residual,0.948125,910642.2118626763,5.24702881883807,0.0,2
0.1,10,100,50,Unscaled,Gaussian,absolute_residual,0.928125,1723817.1727709665,4.203868478302402,0.0,2
0.1,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.824375,171868.3332240697,4.7051205007573085,0.0010085105895996094,2
0.1,10,100,51,TSCP_R,Gaussian,absolute_residual,0.8875,371726.87195534963,4.990384672869835,0.004009246826171875,2
0.1,10,100,51,Point_CHR,Gaussian,absolute_residual,0.870625,299319.4961920245,5.3622006999330285,0.0,2
0.1,10,100,51,Unscaled,Gaussian,absolute_residual,0.89,1097565.3526583503,4.018306305852914,0.0,2
0.1,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.779375,117218.46586111076,4.659523644468688,0.000997781753540039,2
0.1,10,100,52,TSCP_R,Gaussian,absolute_residual,0.891875,426374.7701624454,4.970951858152505,0.0040013790130615234,2
0.1,10,100,52,Point_CHR,Gaussian,absolute_residual,0.885,641776.9813371463,5.381385955044953,0.0,2
0.1,10,100,52,Unscaled,Gaussian,absolute_residual,0.88875,1119249.6996048773,4.026175471211208,0.0,2
0.1,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.8225,186694.01555824603,4.764241053240408,0.0010004043579101562,2
0.1,10,100,53,TSCP_R,Gaussian,absolute_residual,0.92125,565805.3530767589,5.0238818642539504,0.002997875213623047,2
0.1,10,100,53,Point_CHR,Gaussian,absolute_residual,0.905625,596050.0547219835,5.533470824643586,0.0010008811950683594,2
0.1,10,100,53,Unscaled,Gaussian,absolute_residual,0.90875,1613464.6001512064,4.176148603366288,0.0,2
0.1,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.87,284634.5585204119,5.023345479311558,0.00099945068359375,2
0.1,10,100,54,TSCP_R,Gaussian,absolute_residual,0.96375,1400724.3721645933,6.3727976955143895,0.0030007362365722656,2
0.1,10,100,54,Point_CHR,Gaussian,absolute_residual,0.963125,1997143.2928200571,5.933036039609334,0.0010101795196533203,2
0.1,10,100,54,Unscaled,Gaussian,absolute_residual,0.91625,1496673.9377292322,4.144887234047098,0.0,2
0.1,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.881875,401457.3131202903,6.491301652961916,0.0009961128234863281,2
0.1,10,100,55,TSCP_R,Gaussian,absolute_residual,0.848125,297564.2898902488,4.7123166759512785,0.003010272979736328,2
0.1,10,100,55,Point_CHR,Gaussian,absolute_residual,0.863125,421243.2248638692,4.932159112960371,0.0,2
0.1,10,100,55,Unscaled,Gaussian,absolute_residual,0.83125,578750.1140162065,3.7691993622069995,0.0,2
0.1,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.765,120350.15040980675,4.4454225341628755,0.00099945068359375,2
0.1,10,100,56,TSCP_R,Gaussian,absolute_residual,0.90125,484074.72299679695,5.0655801541470105,0.003006458282470703,2
0.1,10,100,56,Point_CHR,Gaussian,absolute_residual,0.93875,1484784.5997890218,6.146405684733761,0.0009999275207519531,2
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.89875,1503984.144268981,4.1469072859020075,0.0,2
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.84875,261966.94701791587,4.873524194783872,0.0009996891021728516,2
0.1,10,100,57,TSCP_R,Gaussian,absolute_residual,0.894375,440042.571639867,5.298012126909553,0.004000186920166016,2
0.1,10,100,57,Point_CHR,Gaussian,absolute_residual,0.93875,947602.8423512082,5.091836669647463,0.0,2
0.1,10,100,57,Unscaled,Gaussian,absolute_residual,0.934375,1931088.7504861,4.251872406389563,0.0,2
0.1,10,100,57,Empirical_copula,Gaussian,absolute_residual,0.79625,186601.63177756296,4.827078138545637,0.0010085105895996094,2
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,0.84125,269417.84045044426,5.112925492293897,0.00400090217590332,2
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,0.88125,616279.7461794463,5.755575908251312,0.0,2
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,0.93375,2484727.9985839454,4.360415606549678,0.0,2
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,0.794375,175668.75495950738,4.95566445162717,0.0020170211791992188,2
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,0.90625,527889.7333138665,5.077874764491085,0.0030062198638916016,2
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,0.89125,610933.7983454064,6.29095076579245,0.0010006427764892578,2
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,0.891875,1249695.1815315217,4.070806033504012,0.0,2
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,0.815,206413.67223618575,4.546672086204784,0.0009927749633789062,2
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,0.9125,505045.9686557864,5.239926882606166,0.0040035247802734375,2
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,0.905,696498.693079478,6.264012479027431,0.0,2
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,0.874375,867726.6793862589,3.924987654407712,0.0,2
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,0.8675,267909.2073187995,4.881771328913784,0.0009970664978027344,2
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,0.893125,427607.22584824916,4.799728581007696,0.004010677337646484,2
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,0.91625,635209.9149866755,5.186178421142829,0.0009968280792236328,2
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,0.880625,977223.4032947058,3.9719098785624882,0.0,2
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,0.81375,201434.54753586446,4.581581470091486,0.0009996891021728516,2
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,0.94375,875119.8140644969,5.365707836842047,0.0030057430267333984,2
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,0.923125,559006.1876739361,5.1833264695762775,0.0,2
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,0.913125,1604581.4811415323,4.173843659321342,0.0,2
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,0.879375,374735.44716609636,5.726322138311382,0.0009996891021728516,2
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,0.880625,314645.24156037765,5.550136362690891,0.0030012130737304688,2
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,0.904375,553849.3303048657,6.286096839373489,0.0010006427764892578,2
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,0.913125,1746342.0819834014,4.209329586674127,0.0,2
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,0.811875,141982.92538602118,4.982554768402485,0.0009930133819580078,2
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,0.915,571744.0444326117,5.331455384361202,0.004023551940917969,2
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,0.87375,446888.8146383351,5.4356348677655735,0.0,2
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,0.876875,1019725.9216091232,3.9888558862623436,0.00099945068359375,2
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,0.82875,226909.44889542175,5.130481052018331,0.0009980201721191406,2
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,0.886875,410280.4154918343,5.207512430801343,0.0040051937103271484,2
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,0.9325,1064114.4550967012,6.561577242729502,0.0,2
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,0.91625,1482833.7578184328,4.141038292265231,0.0,2
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,0.820625,201840.13317557602,5.388399363228601,0.002000570297241211,2
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,0.85375,230548.92384504294,4.832923099488252,0.002999544143676758,2
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,0.88,382096.16341598827,5.976742299977395,0.001007080078125,2
0.1,10,100,66,Unscaled,Gaussian,absolute_residual,0.890625,926251.2518142965,3.950689342233295,0.0,2
0.1,10,100,66,Empirical_copula,Gaussian,absolute_residual,0.78125,115371.29676514509,4.627573427784498,0.0010063648223876953,2
0.1,10,100,67,TSCP_R,Gaussian,absolute_residual,0.964375,1917633.9763915192,5.8665305827165195,0.004009246826171875,2
0.1,10,100,67,Point_CHR,Gaussian,absolute_residual,0.961875,1916622.0832430553,5.5817141849678436,0.0,2
0.1,10,100,67,Unscaled,Gaussian,absolute_residual,0.913125,1421119.7191426996,4.123472158445557,0.0,2
0.1,10,100,67,Empirical_copula,Gaussian,absolute_residual,0.9,472002.7710190122,5.019792257582352,0.0020003318786621094,2
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.868125,275427.4361348877,5.082213027857897,0.004033088684082031,2
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.825625,185401.93575188867,5.023049379103464,0.0009999275207519531,2
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.911875,1295163.3828484912,4.085379974305263,0.0,2
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.79,155769.14236739412,4.358092133596877,0.0009999275207519531,2
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.926875,809253.1244393437,5.358865896722544,0.004000663757324219,2
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.9025,527172.695890195,5.452292483273316,0.0,2
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.90125,1156702.53564321,4.039449366816951,0.0009999275207519531,2
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.86,310995.73131598317,4.67660400654125,0.0010099411010742188,2
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.909375,620923.760629039,4.868323951425872,0.004000186920166016,2
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.858125,349735.16329427046,4.281789634883813,0.0010075569152832031,2
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.848125,737721.4061019479,3.861795201153529,0.0,2
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.813125,240570.51926112588,4.151784128549146,0.0009996891021728516,2
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.954375,1091727.8873160568,5.394947026180232,0.004005908966064453,2
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.9175,535088.2190533712,5.311772523276283,0.0009937286376953125,2
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.950625,2998091.7493405663,4.443083671876825,0.0,2
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.90875,491561.7081801085,4.822610897881535,0.0010001659393310547,2
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.889375,416988.149710657,5.268453462419656,0.003998517990112305,2
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.84,385103.01560409646,6.145105831673058,0.0,2
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.890625,1341474.9505139638,4.099758328041905,0.0,2
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.813125,184715.91964455767,5.257967815555614,0.0019979476928710938,2
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.87625,309328.9887774842,5.238895547821547,0.004007816314697266,2
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.918125,615787.6035908276,5.338100405103536,0.0009982585906982422,2
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.883125,942237.3918712501,3.9574554397646464,0.0,2
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.7875,141564.0838997631,5.2769673552252705,0.0009927749633789062,2
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.911875,527102.6153738593,5.440183641709834,0.003008127212524414,2
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.8925,407437.01388668007,5.163875880186664,0.0,2
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.8825,1061988.8709045586,4.005087388512123,0.0,2
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.84125,226514.71841664633,5.067921042848629,0.0010004043579101562,2
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.9475,1115798.1946648746,6.028305355413121,0.004000425338745117,2
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.973125,3725701.1173606194,7.492045107831014,0.0010004043579101562,2
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.896875,1393083.6442429153,4.115264173285763,0.0,2
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.844375,335203.04038927756,5.29376725379863,0.0010013580322265625,2
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.95625,1180383.6558758728,5.668789642548356,0.0029976367950439453,2
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.9475,1431629.9881107882,5.9634178251632495,0.0,2
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.915625,1745523.4474529247,4.209132223871966,0.0,2
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.85875,312221.37908469466,5.432849021571018,0.0010013580322265625,2
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.835,206604.4094339122,4.759078197689563,0.004998445510864258,2
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.81,224208.32315304966,4.419120324177665,0.0,2
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.855,682444.7388825794,3.8318345504599978,0.0,2
