alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure
0.1,10,50,105,Point_CHR,Gaussian,absolute_residual,10,2.798726033115009,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,1,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,2,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,3,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,4,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,5,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,6,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,7,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,8,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,9,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,10,17.6255075612951,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,1,24.290466235518657,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,2,17.625507561256352,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,3,23.559293852807862,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,4,19.19506256902571,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,5,15.554440405620268,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,6,11.37318718217156,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,7,10.082587883056476,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,8,8.647060263438602,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,9,4.615573807663697,0.3,equicorrelated
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,10,2.736149579335058,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,1,28.595261334086487,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,2,21.286067065919294,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,3,19.479347446482635,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,4,15.793692394433592,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,5,17.468484648997375,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,6,12.244082778643756,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,7,11.009406610271402,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,8,8.832292107277343,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,9,4.0730468003628655,0.3,equicorrelated
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,10,2.8293208331241395,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,1,37.56652914547412,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,2,33.07016322361806,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,3,14.134877796687174,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,4,23.16105319706907,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,5,22.61695057593263,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,6,17.7593369146216,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,7,12.775054974123298,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,8,10.739284952974451,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,9,5.055696521400036,0.3,equicorrelated
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,10,3.4209135175811594,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,1,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,2,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,3,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,4,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,5,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,6,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,7,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,8,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,9,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,10,18.8053779315815,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,1,29.047455505346704,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,2,18.80537793153393,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,3,21.89025712800244,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,4,13.394216499842422,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,5,16.78962267717249,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,6,12.376029029507961,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,7,9.024764854606001,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,8,7.299720868508923,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,9,3.1050128045572762,0.3,equicorrelated
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,10,2.476090383187142,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,1,21.157357678419793,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,2,19.59597326064355,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,3,23.342994234429042,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,4,16.8229959651324,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,5,13.37139895916674,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,6,12.806814577776024,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,7,11.092691335363696,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,8,7.397272108862957,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,9,5.4405882922446125,0.3,equicorrelated
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,10,2.024206496129955,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,1,20.896345913599127,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,2,21.308912860794752,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,3,25.19980521831594,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,4,23.980356745264697,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,5,17.926279038509676,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,6,11.009323944511276,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,7,12.98416754482184,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,8,9.222506719610571,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,9,6.612832456713201,0.3,equicorrelated
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,10,2.3688056986941657,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,1,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,2,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,3,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,4,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,5,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,6,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,7,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,8,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,9,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,10,17.160424790055885,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,1,20.896345913599127,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,2,16.58566956413098,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,3,26.008419610301548,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,4,15.647279301768918,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,5,11.808233238359882,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,6,12.0091565070449,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,7,11.656374686652924,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,8,6.390407840857861,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,9,4.703110740006605,0.3,equicorrelated
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,10,1.790566332422614,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,1,21.06101715054219,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,2,21.94426907336942,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,3,22.080684835829377,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,4,20.34259910684876,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,5,16.86308183783155,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,6,13.926944296399087,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,7,11.996879491215408,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,8,9.131045821704829,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,9,5.669781628752173,0.3,equicorrelated
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,10,2.8870534382451947,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,1,30.65393469529524,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,2,23.366506565631987,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,3,25.029039026966164,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,4,19.707255375996592,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,5,16.42532969942192,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,6,16.277569959030636,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,7,13.645593613599399,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,8,10.450820025702717,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,9,8.318656753604541,0.3,equicorrelated
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,10,2.728152832649429,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,1,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,2,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,3,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,4,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,5,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,6,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,7,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,8,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,9,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,10,17.69333076699639,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,1,20.189215250436444,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,2,19.567289593679703,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,3,18.943280407408476,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,4,17.69333076699001,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,5,16.80370286269801,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,6,12.115701734110113,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,7,10.05827314942843,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,8,6.975611783988015,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,9,5.532252001142503,0.3,equicorrelated
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,10,2.2068375229951975,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,1,27.36468046721512,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,2,22.30859450656004,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,3,24.162985575456936,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,4,20.92120763586756,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,5,16.597534910842487,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,6,14.441512636489373,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,7,11.037019945505136,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,8,7.536120479282225,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,9,6.207946598054461,0.3,equicorrelated
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,10,2.9366315967815995,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,1,36.08079305652342,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,2,36.19391591027061,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,3,26.048186790796358,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,4,22.02444738399973,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,5,19.872601510575237,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,6,18.55356812195857,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,7,9.60599638085755,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,8,9.730344702365068,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,9,8.730996885107757,0.3,equicorrelated
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,10,3.277786256019178,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,1,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,2,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,3,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,4,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,5,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,6,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,7,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,8,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,9,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,10,20.18132112267724,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,1,23.691856412089717,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,2,21.828091186261616,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,3,26.048186790796354,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,4,17.43498928239059,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,5,16.55036627093468,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,6,11.881346217573395,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,7,10.697186609567504,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,8,7.150491684568669,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,9,6.138401851207636,0.3,equicorrelated
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,10,2.1702409893867483,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,1,25.290561067610092,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,2,14.879639030863034,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,3,15.605227425950918,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,4,15.888148210269723,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,5,13.939390315606364,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,6,12.007518165924381,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,7,9.81369152034329,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,8,7.062137459254888,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,9,4.7113445176605016,0.3,equicorrelated
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,10,2.8836309699058855,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,1,26.449060535282058,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,2,13.937177740349075,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,3,15.97127462912551,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,4,19.987144321773144,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,5,14.124410930404036,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,6,15.718853907414076,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,7,14.675048271134354,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,8,9.075176794386511,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,9,4.57371155626366,0.3,equicorrelated
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,10,2.982056061885154,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,1,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,2,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,3,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,4,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,5,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,6,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,7,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,8,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,9,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,10,18.469680128099316,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,1,21.517263272928613,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,2,13.958487759266287,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,3,14.437829645408153,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,4,15.422049691159234,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,5,13.18555444939044,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,6,11.274524277358028,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,7,11.170622978145701,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,8,7.638831041085467,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,9,4.413412501756218,0.3,equicorrelated
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,10,3.711566960416314,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,1,25.02089503466592,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,2,24.007384213397316,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,3,18.448616588204516,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,4,20.473238694437498,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,5,15.159795856323878,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,6,13.269730264245275,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,7,10.755701864868385,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,8,7.058529180640331,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,9,5.155687936131671,0.3,equicorrelated
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,10,2.3534582222696114,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,1,23.058788248535162,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,2,19.746406424778502,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,3,17.37916009754153,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,4,19.274572104670597,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,5,12.835242875805257,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,6,14.436690109221638,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,7,11.086108794551622,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,8,7.454187751564089,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,9,5.04318405864098,0.3,equicorrelated
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,10,2.1820161494680805,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,1,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,2,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,3,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,4,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,5,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,6,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,7,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,8,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,9,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,10,18.785577241584516,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,1,19.240839014899926,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,2,23.994099137835953,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,3,17.340754314348203,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,4,18.78557724151004,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,5,19.091561228764466,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,6,12.708398463102089,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,7,11.086108794551622,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,8,6.7404982950239525,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,9,4.613719668172449,0.3,equicorrelated
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,10,2.2901191830114023,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,1,25.899194798919968,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,2,22.277176580415507,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,3,24.272015593176658,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,4,17.34250193212048,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,5,14.790330415920366,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,6,11.680967933494209,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,7,10.271603336140766,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,8,8.375970622727408,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,9,5.820672571772347,0.3,equicorrelated
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,10,2.5193600316542764,0.3,equicorrelated
0.1,10,50,112,Point_CHR,Gaussian,absolute_residual,1,22.718559957590035,0.3,equicorrelated
0.1,10,50,112,Point_CHR,Gaussian,absolute_residual,2,20.781935392157,0.3,equicorrelated
