alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,10,24,Unscaled,Gaussian,absolute_residual,0.955625,27874003472675.543,22.106497271934533,0.0,0.0,equicorrelated
0.1,10,10,24,Empirical_copula,Gaussian,absolute_residual,0.58,3507778498.2772446,22.106497271848674,0.0010066032409667969,0.0,equicorrelated
0.1,10,10,25,TSCP_R,Gaussian,absolute_residual,0.9975,14217531595967.041,47.42550192240547,0.0009999275207519531,0.0,equicorrelated
0.1,10,10,25,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,25,Unscaled,Gaussian,absolute_residual,0.940625,20298406283346.96,21.416386409170837,0.0,0.0,equicorrelated
0.1,10,10,25,Empirical_copula,Gaussian,absolute_residual,0.5475,4024519665.3187847,21.416386409073276,0.0,0.0,equicorrelated
0.1,10,10,26,TSCP_R,Gaussian,absolute_residual,0.97875,7267162071717.607,50.52717611654826,0.0010001659393310547,0.0,equicorrelated
0.1,10,10,26,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.00099945068359375,0.0,equicorrelated
0.1,10,10,26,Unscaled,Gaussian,absolute_residual,0.846875,2416253284897.484,17.310684684780107,0.0,0.0,equicorrelated
0.1,10,10,26,Empirical_copula,Gaussian,absolute_residual,0.258125,787516537.4312437,17.3106846847015,0.0,0.0,equicorrelated
0.1,10,10,27,TSCP_R,Gaussian,absolute_residual,0.961875,13343267659795.889,50.33009815205123,0.002004861831665039,0.0,equicorrelated
0.1,10,10,27,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,27,Unscaled,Gaussian,absolute_residual,0.975625,93558361561338.05,24.95216656080947,0.0009996891021728516,0.0,equicorrelated
0.1,10,10,27,Empirical_copula,Gaussian,absolute_residual,0.3675,3126352417.833172,24.952166560765583,0.0,0.0,equicorrelated
0.1,10,10,28,TSCP_R,Gaussian,absolute_residual,0.995,4096893604629.4834,42.47031238890766,0.002004861831665039,0.0,equicorrelated
0.1,10,10,28,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,28,Unscaled,Gaussian,absolute_residual,0.924375,12555424986491.18,20.41188635839922,0.0,0.0,equicorrelated
0.1,10,10,28,Empirical_copula,Gaussian,absolute_residual,0.369375,1360672241.262112,20.41188635831336,0.0,0.0,equicorrelated
0.1,10,10,29,TSCP_R,Gaussian,absolute_residual,0.755,34280538545.25761,29.976260777197076,0.002000570297241211,0.0,equicorrelated
0.1,10,10,29,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,29,Unscaled,Gaussian,absolute_residual,0.851875,3503231773759.902,17.96581350355201,0.0,0.0,equicorrelated
0.1,10,10,29,Empirical_copula,Gaussian,absolute_residual,0.271875,454150727.4776425,17.96581350354259,0.0009984970092773438,0.0,equicorrelated
0.1,10,10,30,TSCP_R,Gaussian,absolute_residual,0.919375,602491652509.0295,41.16602276430691,0.002000570297241211,0.0,equicorrelated
0.1,10,10,30,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010159015655517578,0.0,equicorrelated
0.1,10,10,30,Unscaled,Gaussian,absolute_residual,0.90625,10495447901539.975,20.04934078363297,0.0,0.0,equicorrelated
0.1,10,10,30,Empirical_copula,Gaussian,absolute_residual,0.365625,1490791079.0086164,20.049340783589084,0.0,0.0,equicorrelated
0.1,10,10,31,TSCP_R,Gaussian,absolute_residual,0.78625,96438633288.68935,28.818127192996926,0.002004861831665039,0.0,equicorrelated
0.1,10,10,31,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010051727294921875,0.0,equicorrelated
0.1,10,10,31,Unscaled,Gaussian,absolute_residual,0.7475,1077819939141.7448,15.968150653100919,0.0,0.0,equicorrelated
0.1,10,10,31,Empirical_copula,Gaussian,absolute_residual,0.246875,551374952.7080353,15.96815065305703,0.0,0.0,equicorrelated
0.1,10,10,32,TSCP_R,Gaussian,absolute_residual,0.993125,8679080190246.494,43.86753793522918,0.0020170211791992188,0.0,equicorrelated
0.1,10,10,32,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,32,Unscaled,Gaussian,absolute_residual,0.965,41502457429401.83,23.004213059579435,0.0,0.0,equicorrelated
0.1,10,10,32,Empirical_copula,Gaussian,absolute_residual,0.508125,5084278367.430336,23.004213059493576,0.0010149478912353516,0.0,equicorrelated
0.1,10,10,33,TSCP_R,Gaussian,absolute_residual,1.0,59537858219207.61,62.87613116643913,0.0019941329956054688,0.0,equicorrelated
0.1,10,10,33,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010025501251220703,0.0,equicorrelated
0.1,10,10,33,Unscaled,Gaussian,absolute_residual,0.99,245120473242765.1,27.475016293338008,0.0,0.0,equicorrelated
0.1,10,10,33,Empirical_copula,Gaussian,absolute_residual,0.500625,3622695937.39688,27.4750162932594,0.0009982585906982422,0.0,equicorrelated
0.1,10,10,34,TSCP_R,Gaussian,absolute_residual,0.95,638249471870.2836,38.71341555640495,0.002008199691772461,0.0,equicorrelated
0.1,10,10,34,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,34,Unscaled,Gaussian,absolute_residual,0.97,82562001149133.38,24.642117330866313,0.0,0.0,equicorrelated
0.1,10,10,34,Empirical_copula,Gaussian,absolute_residual,0.426875,2324583072.1568375,24.64211733076875,0.0009982585906982422,0.0,equicorrelated
0.1,10,10,35,TSCP_R,Gaussian,absolute_residual,0.950625,863845723068.216,35.84055428246924,0.0019979476928710938,0.0,equicorrelated
0.1,10,10,35,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010006427764892578,0.0,equicorrelated
0.1,10,10,35,Unscaled,Gaussian,absolute_residual,0.9325,17076803816101.738,21.0494454561884,0.0,0.0,equicorrelated
0.1,10,10,35,Empirical_copula,Gaussian,absolute_residual,0.42,1589518222.8354142,21.049445456111005,0.0,0.0,equicorrelated
0.1,10,10,36,TSCP_R,Gaussian,absolute_residual,0.93625,190981594076.7461,39.68217649800325,0.0009987354278564453,0.0,equicorrelated
0.1,10,10,36,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010166168212890625,0.0,equicorrelated
0.1,10,10,36,Unscaled,Gaussian,absolute_residual,0.986875,272278791738243.97,27.765236780907493,0.0,0.0,equicorrelated
0.1,10,10,36,Empirical_copula,Gaussian,absolute_residual,0.474375,2078850867.907201,27.76523678083138,0.0,0.0,equicorrelated
0.1,10,10,37,TSCP_R,Gaussian,absolute_residual,0.98,1010851035201.1237,38.78603945708519,0.002459287643432617,0.0,equicorrelated
0.1,10,10,37,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0009999275207519531,0.0,equicorrelated
0.1,10,10,37,Unscaled,Gaussian,absolute_residual,0.88125,6155956870473.167,19.00769947445734,0.0,0.0,equicorrelated
0.1,10,10,37,Empirical_copula,Gaussian,absolute_residual,0.434375,1218052632.3104875,19.007699474379944,0.0,0.0,equicorrelated
0.1,10,10,38,TSCP_R,Gaussian,absolute_residual,0.995,6318762350651.399,43.625542780933586,0.0020341873168945312,0.0,equicorrelated
0.1,10,10,38,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,38,Unscaled,Gaussian,absolute_residual,0.870625,5812351353363.892,18.898841639840356,0.0,0.0,equicorrelated
