alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,0.681875,6796420982.805477,19.252732935743406,0.0010094642639160156,0.0,equicorrelated
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,0.90625,70817162471.64813,27.2983737052918,0.003006458282470703,0.0,equicorrelated
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,0.965,1196267787608.7488,38.55183055700458,0.0,0.0,equicorrelated
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,0.935625,14785409851222.928,20.748339076344006,0.0010001659393310547,0.0,equicorrelated
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,0.6825,10257094661.195396,23.403497631661264,0.0,0.0,equicorrelated
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,0.933125,119189653455.12157,28.18925880594072,0.0030074119567871094,0.0,equicorrelated
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,0.973125,1309005752874.9978,38.755286839202036,0.0009953975677490234,0.0,equicorrelated
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,0.9125,8357623550849.482,19.597843287621686,0.0,0.0,equicorrelated
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,0.650625,7740368935.175604,25.83198063160321,0.0,0.0,equicorrelated
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,0.90375,58133003746.299446,29.68689849470137,0.0030028820037841797,0.0,equicorrelated
0.1,10,30,12,Point_CHR,Gaussian,absolute_residual,0.9725,8085304649764.682,63.61477991147551,0.0,0.0,equicorrelated
0.1,10,30,12,Unscaled,Gaussian,absolute_residual,0.881875,5373204178064.607,18.75095253084208,0.0,0.0,equicorrelated
0.1,10,30,12,Empirical_copula,Gaussian,absolute_residual,0.606875,6056359714.299395,26.63351564930712,0.0010097026824951172,0.0,equicorrelated
0.1,10,30,13,TSCP_R,Gaussian,absolute_residual,0.983125,511860480253.40216,34.795351931067145,0.0030066967010498047,0.0,equicorrelated
0.1,10,30,13,Point_CHR,Gaussian,absolute_residual,0.985,14998201287013.273,44.592907374693624,0.0,0.0,equicorrelated
0.1,10,30,13,Unscaled,Gaussian,absolute_residual,0.974375,69094095612513.7,24.207174099087965,0.0,0.0,equicorrelated
