alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length,redraw_train_test,n_train,n_test
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.646933533555719,219.6067589399023,441.86045141335995,True,2400,600
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.3636393378533247,109.19722209235445,219.75808352256243,True,2400,600
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.3963700045422573,13.486207775807493,29.36878555615723,True,2400,600
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.646933533555719,14.080543371707162,30.808020276970044,True,2400,600
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.3636393378533247,7.216703558320049,15.79704645449342,True,2400,600
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.3963700045422573,12.301066603376395,26.998503211295066,True,2400,600
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.646933533555719,12.301066603376395,27.2490667403085,True,2400,600
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.3636393378533247,12.301066603376395,25.96577254460609,True,2400,600
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.3963700045422573,13.094663948935558,28.585697902413365,True,2400,600
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.646933533555719,12.888471800846194,28.423877135248105,True,2400,600
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.3636393378533247,7.181245701212763,15.726130740278853,True,2400,600
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.3520888061426986,55.79416965438661,113.94042811491721,True,2400,600
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5712421085179775,653.8109436530816,1310.1931294146825,True,2400,600
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4938387662028303,929.981755294762,1861.4573493557275,True,2400,600
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.3520888061426986,16.356100034666575,35.064288875475825,True,2400,600
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5712421085179775,16.493893997067573,35.559030102653125,True,2400,600
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4938387662028303,9.794183940824844,21.082206647852512,True,2400,600
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.3520888061426986,14.924318252401372,32.20072531094546,True,2400,600
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5712421085179775,14.924318252401372,32.41987861332072,True,2400,600
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4938387662028303,14.924318252401372,31.34247527100556,True,2400,600
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.3520888061426986,15.698796203069957,33.74968121228261,True,2400,600
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5712421085179775,14.638542671542684,31.84832745160335,True,2400,600
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4938387662028303,9.539743857898479,20.573326481999775,True,2400,600
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4368436374754947,27.523487162319853,57.48381796211575,True,2400,600
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.445551869481203,198.75540241286623,399.95635669521374,True,2400,600
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.3473218977343044,324.503341715484,650.3540053287024,True,2400,600
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4368436374754947,17.66407673692392,37.764997111323325,True,2400,600
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.445551869481203,16.501396838115735,35.44834554571267,True,2400,600
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.3473218977343044,10.456181484191971,22.259684866118246,True,2400,600
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4368436374754947,15.982507092940274,34.40185782335607,True,2400,600
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.445551869481203,15.982507092940274,34.410566055361734,True,2400,600
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.3473218977343044,15.982507092940274,33.31233608361482,True,2400,600
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4368436374754947,17.161120437868295,36.75908451321206,True,2400,600
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.445551869481203,16.68703834853593,35.81962856655305,True,2400,600
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.3473218977343044,9.529971731550603,20.407265360835503,True,2400,600
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.6267357228177866,44.27844877683927,91.18363327649507,True,2400,600
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5009205960998484,130.14414487732432,262.7892103507484,True,2400,600
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.369730401363423,74.7382957007562,150.84632180287576,True,2400,600
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.6267357228177866,16.47432527942552,35.575386281668834,True,2400,600
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5009205960998484,17.468981825439933,37.43888424697972,True,2400,600
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.369730401363423,9.511921954832282,20.39357431102799,True,2400,600
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.6267357228177866,15.833345295322879,34.29342631346353,True,2400,600
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5009205960998484,15.833345295322879,34.16761118674562,True,2400,600
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.369730401363423,15.833345295322879,33.03642099200918,True,2400,600
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.6267357228177866,16.388708052514076,35.40415182784593,True,2400,600
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5009205960998484,16.273297618990558,35.04751583408094,True,2400,600
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.369730401363423,9.54527783076065,20.46028606288473,True,2400,600
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4742570446414422,73.03978830072667,148.55383364609577,True,2400,600
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5697655559973542,554.4615022143337,1111.4927699846655,True,2400,600
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.413078268344003,413.19097392460776,827.7950261175594,True,2400,600
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4742570446414422,19.04824980129467,40.57075664723079,True,2400,600
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5697655559973542,16.920337043579323,36.41043964315603,True,2400,600
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.413078268344003,11.669005685795138,24.751089639934268,True,2400,600
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4742570446414422,16.91867271641694,36.311602477475326,True,2400,600
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5697655559973542,16.91867271641694,36.407110988831214,True,2400,600
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.413078268344003,16.91867271641694,35.250423701177894,True,2400,600
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4742570446414422,16.91867271636158,36.31160247736459,True,2400,600
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5697655559973542,18.118956427906078,38.80767841180952,True,2400,600
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.413078268344003,10.592815883697035,22.5987100357381,True,2400,600
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4410515708214637,57.22766477914737,116.89638112911543,True,2400,600
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.566112404482922,263.60916855622,529.7844495169231,True,2400,600
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.3432214197238088,180.3380656807331,362.01935278119,True,2400,600
0.1,3,100,21,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4410515708214637,21.478171017690535,45.397393606202556,True,2400,600
0.1,3,100,21,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.566112404482922,17.975411212132137,38.51693482874715,True,2400,600
0.1,3,100,21,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.3432214197238088,12.782074149205009,26.907369718133832,True,2400,600
0.1,3,100,21,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4410515708214637,19.70249766411964,41.84604689906075,True,2400,600
0.1,3,100,21,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.566112404482922,19.70249766411964,41.97110773272226,True,2400,600
0.1,3,100,21,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.3432214197238088,19.70249766411964,40.748216747963085,True,2400,600
0.1,3,100,21,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4410515708214637,20.756187829858487,43.95342723053843,True,2400,600
0.1,3,100,21,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.566112404482922,17.58258030686446,37.73127301821186,True,2400,600
0.1,3,100,21,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.3432214197238088,12.790716222490358,26.924653864704503,True,2400,600
0.1,3,100,22,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.5631883087038596,132.80691704593474,268.1770224005721,True,2400,600
0.1,3,100,22,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5388344120749236,913.1505995840548,1828.840033580187,True,2400,600
0.1,3,100,22,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4231438005922752,510.6487034296058,1022.7205506598045,True,2400,600
0.1,3,100,22,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.5631883087038596,16.97796176892028,36.51911184654444,True,2400,600
0.1,3,100,22,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5388344120749236,17.871287152419576,38.28140871691409,True,2400,600
0.1,3,100,22,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4231438005922752,11.023816517859933,23.470776836312155,True,2400,600
0.1,3,100,22,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.5631883087038596,17.41253426129725,37.38825683129838,True,2400,600
0.1,3,100,22,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5388344120749236,17.41253426129725,37.363902934669426,True,2400,600
0.1,3,100,22,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4231438005922752,17.41253426129725,36.24821232318682,True,2400,600
0.1,3,100,22,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.5631883087038596,16.15299062768311,34.86916956407009,True,2400,600
0.1,3,100,22,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5388344120749236,19.209250928574097,40.9573362692231,True,2400,600
0.1,3,100,22,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4231438005922752,9.886713993963772,21.19657178851984,True,2400,600
0.1,3,100,23,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4775723269707655,87.04852612904278,176.5746245850541,True,2400,600
0.1,3,100,23,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5373371755638456,232.7431869685935,468.02371111275124,True,2400,600
0.1,3,100,23,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4136299075273837,137.99990708037868,277.41344406828466,True,2400,600
0.1,3,100,23,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4775723269707655,13.672613812464457,29.8227999518997,True,2400,600
0.1,3,100,23,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5373371755638456,15.053442534771724,32.64422224510727,True,2400,600
0.1,3,100,23,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4136299075273837,7.293989049338833,16.00160800620506,True,2400,600
0.1,3,100,23,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4775723269707655,13.764192577886789,30.005957482744332,True,2400,600
0.1,3,100,23,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5373371755638456,13.764192577886789,30.06572233133742,True,2400,600
0.1,3,100,23,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4136299075273837,13.764192577886789,28.94201506330095,True,2400,600
0.1,3,100,23,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4775723269707655,13.555405578595334,29.58838348416141,True,2400,600
0.1,3,100,23,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5373371755638456,14.515169176412446,31.567675528388712,True,2400,600
0.1,3,100,23,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4136299075273837,7.136622548281441,15.686875004090249,True,2400,600
0.1,3,100,24,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4326149698154325,55.4529819049278,113.33857877967198,True,2400,600
0.1,3,100,24,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.622303057844402,248.53292147145083,499.6881460007457,True,2400,600
0.1,3,100,24,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.3697236528942056,126.25320389689055,253.87613144667517,True,2400,600
0.1,3,100,24,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4326149698154325,20.955330807298875,44.343276584413196,True,2400,600
0.1,3,100,24,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.622303057844402,16.885152117180045,36.392607292204474,True,2400,600
0.1,3,100,24,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.3697236528942056,9.80931621144286,20.988356075779905,True,2400,600
0.1,3,100,24,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4326149698154325,16.205521715267043,34.84365840034954,True,2400,600
0.1,3,100,24,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.622303057844402,16.205521715267043,35.03334648837846,True,2400,600
0.1,3,100,24,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.3697236528942056,16.205521715267043,33.780767083428294,True,2400,600
0.1,3,100,24,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4326149698154325,21.385327772869374,45.203270515554195,True,2400,600
0.1,3,100,24,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.622303057844402,16.205521715184766,35.03334648821391,True,2400,600
0.1,3,100,24,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.3697236528942056,11.180396756277874,23.730517165449953,True,2400,600
0.1,3,100,25,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.366735343063335,59.34142806524972,121.0495914735614,True,2400,600
0.1,3,100,25,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.483000206489818,306.7372391872592,615.957478581007,True,2400,600
0.1,3,100,25,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.2880372299026346,157.32562154313402,315.9392803161711,True,2400,600
0.1,3,100,25,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.366735343063335,15.550742375262717,33.46822009358879,True,2400,600
0.1,3,100,25,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.483000206489818,18.65041777730862,39.78383576110702,True,2400,600
0.1,3,100,25,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.2880372299026346,8.53083425518231,18.349705740267225,True,2400,600
0.1,3,100,25,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.366735343063335,14.021647980221513,30.410031303506372,True,2400,600
0.1,3,100,25,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.483000206489818,14.021647980221513,30.526296166932855,True,2400,600
0.1,3,100,25,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.2880372299026346,14.021647980221513,29.331333190345656,True,2400,600
0.1,3,100,25,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.366735343063335,14.021647980147037,30.410031303357403,True,2400,600
0.1,3,100,25,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.483000206489818,15.922022691367989,34.3270455892258,True,2400,600
0.1,3,100,25,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.2880372299026346,7.802032677173381,16.892102584249404,True,2400,600
0.1,3,100,26,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.442909020790831,47.72087176009615,97.88465254098385,True,2400,600
0.1,3,100,26,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.45789273508468,147.4305020682215,297.3188968715277,True,2400,600
0.1,3,100,26,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4088768998554546,90.5711188515249,182.55111460290559,True,2400,600
0.1,3,100,26,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.442909020790831,17.6891855428561,37.82128010650309,True,2400,600
0.1,3,100,26,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.45789273508468,16.710363054952083,35.87861884498886,True,2400,600
0.1,3,100,26,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4088768998554546,10.09391663402845,21.596710167912345,True,2400,600
0.1,3,100,26,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.442909020790831,15.858950518475245,34.16081005774134,True,2400,600
0.1,3,100,26,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.45789273508468,15.858950518475245,34.17579377203516,True,2400,600
0.1,3,100,26,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4088768998554546,15.858950518475245,33.12677793680593,True,2400,600
0.1,3,100,26,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.442909020790831,16.068822225415392,34.58055347162162,True,2400,600
0.1,3,100,26,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.45789273508468,15.858950518463445,34.17579377201156,True,2400,600
0.1,3,100,26,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4088768998554546,10.622899526686012,22.65467595322749,True,2400,600
0.1,3,100,27,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.4346828120765722,65.56157602094527,133.55783485396805,True,2400,600
0.1,3,100,27,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.4309802716087057,255.07929461524353,512.5895695020959,True,2400,600
0.1,3,100,27,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4386992112217574,339.0526236120369,679.5439464352957,True,2400,600
0.1,3,100,27,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.4346828120765722,15.107743780002053,32.6501703720807,True,2400,600
0.1,3,100,27,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.4309802716087057,17.096066295194262,36.6231128619972,True,2400,600
0.1,3,100,27,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4386992112217574,8.601414875775921,18.6415289627736,True,2400,600
0.1,3,100,27,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.4346828120765722,15.879166663581545,34.19301613923965,True,2400,600
0.1,3,100,27,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.4309802716087057,15.879166663581545,34.18931359877183,True,2400,600
0.1,3,100,27,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4386992112217574,15.879166663581545,33.19703253838484,True,2400,600
0.1,3,100,27,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.4346828120765722,15.854682755871462,34.14404832381947,True,2400,600
0.1,3,100,27,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.4309802716087057,16.623156095845765,35.67729246330021,True,2400,600
0.1,3,100,27,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4386992112217574,8.437464999538786,18.313629210299318,True,2400,600
0.1,3,100,28,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.5125543828430543,85.8994287159003,174.311411814644,True,2400,600
0.1,3,100,28,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5695940532706207,405.44876097965783,813.4671160125856,True,2400,600
0.1,3,100,28,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.4492992781660827,152.32187384207373,306.0930469623133,True,2400,600
0.1,3,100,28,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.5125543828430543,17.99822203297815,38.50899844879934,True,2400,600
0.1,3,100,28,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5695940532706207,21.160096852027173,44.88978775732496,True,2400,600
0.1,3,100,28,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.4492992781660827,12.278267365520593,26.005834009207266,True,2400,600
0.1,3,100,28,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.5125543828430543,17.600563178434967,37.713680739713006,True,2400,600
0.1,3,100,28,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5695940532706207,17.600563178434967,37.77072041014055,True,2400,600
0.1,3,100,28,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.4492992781660827,17.600563178434967,36.650425635036015,True,2400,600
0.1,3,100,28,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.5125543828430543,17.05602750212926,36.62460938710154,True,2400,600
0.1,3,100,28,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5695940532706207,19.39545769029238,41.360509433855356,True,2400,600
0.1,3,100,28,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.4492992781660827,13.066089441179612,27.5814781605253,True,2400,600
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.9,0.0,1,2.50153627555131,93.0263504585402,188.55423719263325,True,2400,600
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.9,0.0,2,2.5619415259820317,369.46939862030456,741.5007387665912,True,2400,600
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.9,0.0,3,1.3399436709007295,253.78844801402263,508.91683969894694,True,2400,600
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.9,0.0,1,2.50153627555131,16.696611627422676,35.89475953039665,True,2400,600
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.9,0.0,2,2.5619415259820317,20.394506123395427,43.35095377277286,True,2400,600
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.9,0.0,3,1.3399436709007295,11.456385208423143,24.252714087747005,True,2400,600
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.9,0.0,1,2.50153627555131,16.11519246860331,34.73192121275793,True,2400,600
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.9,0.0,2,2.5619415259820317,16.11519246860331,34.7923264631887,True,2400,600
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.9,0.0,3,1.3399436709007295,16.11519246860331,33.57032860810736,True,2400,600
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,1,2.50153627555131,16.1151924685905,34.73192121273229,True,2400,600
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,2,2.5619415259820317,16.92266294024325,36.407267406468584,True,2400,600
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.9,0.0,3,1.3399436709007295,13.252019018869827,27.843981708640356,True,2400,600
0.1,3,100,0,CQHR,Gaussian,cqr,native,0.7,0.0,1,5.785167701193132,39.59773814671039,84.98064399461482,True,2400,600
0.1,3,100,0,CQHR,Gaussian,cqr,native,0.7,0.0,2,5.89943198265415,97.00112131709109,199.90167461683623,True,2400,600
0.1,3,100,0,CQHR,Gaussian,cqr,native,0.7,0.0,3,3.2798009534704406,50.07826422492928,103.43632940332904,True,2400,600
0.1,3,100,0,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,5.785167701193132,17.941375614734717,41.66791893066252,True,2400,600
0.1,3,100,0,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,5.89943198265415,13.005726586301913,31.910885155257922,True,2400,600
0.1,3,100,0,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,3.2798009534704406,9.268417173575756,21.816635300621954,True,2400,600
0.1,3,100,0,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,5.785167701193132,13.14712533514677,32.07941837148669,True,2400,600
0.1,3,100,0,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,5.89943198265415,13.14712533514677,32.19368265294764,True,2400,600
0.1,3,100,0,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,3.2798009534704406,13.14712533514677,29.57405162376399,True,2400,600
0.1,3,100,0,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,5.785167701193132,17.90015202802216,41.58547175723749,True,2400,600
0.1,3,100,0,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,5.89943198265415,11.82532879715027,29.550089576954736,True,2400,600
0.1,3,100,0,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,3.2798009534704406,8.195926739587039,19.671654432644516,True,2400,600
0.1,3,100,1,CQHR,Gaussian,cqr,native,0.7,0.0,1,5.7040428068007465,32.07384258689451,69.85172798058872,True,2400,600
0.1,3,100,1,CQHR,Gaussian,cqr,native,0.7,0.0,2,5.840390098777304,80.85032834548282,167.54104678974304,True,2400,600
0.1,3,100,1,CQHR,Gaussian,cqr,native,0.7,0.0,3,3.242413123091819,46.970098404291335,97.18260993167443,True,2400,600
0.1,3,100,1,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,5.7040428068007465,15.193480372532502,36.09100355186574,True,2400,600
0.1,3,100,1,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,5.840390098777304,15.070228719144083,35.98084753706546,True,2400,600
0.1,3,100,1,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,3.242413123091819,8.238700596674395,19.71981431644063,True,2400,600
0.1,3,100,1,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,5.7040428068007465,13.333081685319524,32.37020617743976,True,2400,600
0.1,3,100,1,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,5.840390098777304,13.333081685319524,32.50655346941637,True,2400,600
0.1,3,100,1,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,3.242413123091819,13.333081685319524,29.908576493730845,True,2400,600
0.1,3,100,1,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,5.7040428068007465,12.255349959551973,30.21474272590469,True,2400,600
0.1,3,100,1,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,5.840390098777304,14.988665677639766,35.81772145405686,True,2400,600
0.1,3,100,1,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,3.242413123091819,8.273284862509039,19.788982848109903,True,2400,600
0.1,3,100,2,CQHR,Gaussian,cqr,native,0.7,0.0,1,5.515001674068072,42.49778168878378,90.51056505163486,True,2400,600
0.1,3,100,2,CQHR,Gaussian,cqr,native,0.7,0.0,2,6.17725371523461,308.05646000330813,622.2901737218516,True,2400,600
0.1,3,100,2,CQHR,Gaussian,cqr,native,0.7,0.0,3,3.3830044350748314,188.1840973295982,379.75119909427076,True,2400,600
0.1,3,100,2,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,5.515001674068072,14.799927291235942,35.11485625653995,True,2400,600
0.1,3,100,2,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,6.17725371523461,15.355704517526199,36.88866275028701,True,2400,600
