alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test
0.1,2,30,98,Unscaled,Gaussian,absolute_residual,2,4.050570113364656,True,2400,600
0.1,2,30,99,TSCP_R,Gaussian,absolute_residual,1,3.373267269910118,True,2400,600
0.1,2,30,99,TSCP_R,Gaussian,absolute_residual,2,2.174802976420504,True,2400,600
0.1,2,30,99,Point_CHR,Gaussian,absolute_residual,1,4.196599996521942,True,2400,600
0.1,2,30,99,Point_CHR,Gaussian,absolute_residual,2,4.2502742493905625,True,2400,600
0.1,2,30,99,Unscaled,Gaussian,absolute_residual,1,2.5438374940409467,True,2400,600
0.1,2,30,99,Unscaled,Gaussian,absolute_residual,2,2.5438374940409467,True,2400,600
0.1,2,50,0,TSCP_R,Gaussian,absolute_residual,1,4.384993729694623,True,2400,600
0.1,2,50,0,TSCP_R,Gaussian,absolute_residual,2,1.7978212478947975,True,2400,600
0.1,2,50,0,Point_CHR,Gaussian,absolute_residual,1,4.336999592957454,True,2400,600
0.1,2,50,0,Point_CHR,Gaussian,absolute_residual,2,1.9139999664971798,True,2400,600
0.1,2,50,0,Unscaled,Gaussian,absolute_residual,1,3.7961938090739364,True,2400,600
0.1,2,50,0,Unscaled,Gaussian,absolute_residual,2,3.7961938090739364,True,2400,600
0.1,2,50,1,TSCP_R,Gaussian,absolute_residual,1,3.1450934395028116,True,2400,600
0.1,2,50,1,TSCP_R,Gaussian,absolute_residual,2,1.7664253915516424,True,2400,600
0.1,2,50,1,Point_CHR,Gaussian,absolute_residual,1,4.3379143937415074,True,2400,600
0.1,2,50,1,Point_CHR,Gaussian,absolute_residual,2,2.1554819831549707,True,2400,600
0.1,2,50,1,Unscaled,Gaussian,absolute_residual,1,2.380636468935341,True,2400,600
0.1,2,50,1,Unscaled,Gaussian,absolute_residual,2,2.380636468935341,True,2400,600
0.1,2,50,2,TSCP_R,Gaussian,absolute_residual,1,4.053236201491901,True,2400,600
0.1,2,50,2,TSCP_R,Gaussian,absolute_residual,2,1.721909106299782,True,2400,600
0.1,2,50,2,Point_CHR,Gaussian,absolute_residual,1,4.558409112458617,True,2400,600
0.1,2,50,2,Point_CHR,Gaussian,absolute_residual,2,1.6810743459807398,True,2400,600
0.1,2,50,2,Unscaled,Gaussian,absolute_residual,1,3.834765545775778,True,2400,600
0.1,2,50,2,Unscaled,Gaussian,absolute_residual,2,3.834765545775778,True,2400,600
0.1,2,50,3,TSCP_R,Gaussian,absolute_residual,1,3.618470264306862,True,2400,600
0.1,2,50,3,TSCP_R,Gaussian,absolute_residual,2,1.6300631167616222,True,2400,600
0.1,2,50,3,Point_CHR,Gaussian,absolute_residual,1,3.522134657466408,True,2400,600
0.1,2,50,3,Point_CHR,Gaussian,absolute_residual,2,1.8081337608703028,True,2400,600
0.1,2,50,3,Unscaled,Gaussian,absolute_residual,1,3.354102792768912,True,2400,600
0.1,2,50,3,Unscaled,Gaussian,absolute_residual,2,3.354102792768912,True,2400,600
0.1,2,50,4,TSCP_R,Gaussian,absolute_residual,1,3.6843000112539874,True,2400,600
0.1,2,50,4,TSCP_R,Gaussian,absolute_residual,2,2.0785265406912057,True,2400,600
0.1,2,50,4,Point_CHR,Gaussian,absolute_residual,1,3.8690830554809064,True,2400,600
0.1,2,50,4,Point_CHR,Gaussian,absolute_residual,2,2.337004314659225,True,2400,600
0.1,2,50,4,Unscaled,Gaussian,absolute_residual,1,3.1399396391728445,True,2400,600
0.1,2,50,4,Unscaled,Gaussian,absolute_residual,2,3.1399396391728445,True,2400,600
0.1,2,50,5,TSCP_R,Gaussian,absolute_residual,1,3.6601261126291984,True,2400,600
0.1,2,50,5,TSCP_R,Gaussian,absolute_residual,2,1.543768576169433,True,2400,600
0.1,2,50,5,Point_CHR,Gaussian,absolute_residual,1,5.093826967187349,True,2400,600
0.1,2,50,5,Point_CHR,Gaussian,absolute_residual,2,1.7053200109645026,True,2400,600
0.1,2,50,5,Unscaled,Gaussian,absolute_residual,1,3.5257046835962,True,2400,600
0.1,2,50,5,Unscaled,Gaussian,absolute_residual,2,3.5257046835962,True,2400,600
0.1,2,50,6,TSCP_R,Gaussian,absolute_residual,1,4.4490657852514826,True,2400,600
0.1,2,50,6,TSCP_R,Gaussian,absolute_residual,2,2.1930600394526873,True,2400,600
0.1,2,50,6,Point_CHR,Gaussian,absolute_residual,1,6.207867636508721,True,2400,600
0.1,2,50,6,Point_CHR,Gaussian,absolute_residual,2,2.183770361457345,True,2400,600
0.1,2,50,6,Unscaled,Gaussian,absolute_residual,1,3.8739120857945735,True,2400,600
0.1,2,50,6,Unscaled,Gaussian,absolute_residual,2,3.8739120857945735,True,2400,600
0.1,2,50,7,TSCP_R,Gaussian,absolute_residual,1,4.180148874417652,True,2400,600
0.1,2,50,7,TSCP_R,Gaussian,absolute_residual,2,1.921110779543861,True,2400,600
0.1,2,50,7,Point_CHR,Gaussian,absolute_residual,1,3.8747750680703126,True,2400,600
0.1,2,50,7,Point_CHR,Gaussian,absolute_residual,2,2.1668281557097178,True,2400,600
0.1,2,50,7,Unscaled,Gaussian,absolute_residual,1,3.514175543392286,True,2400,600
0.1,2,50,7,Unscaled,Gaussian,absolute_residual,2,3.514175543392286,True,2400,600
0.1,2,50,8,TSCP_R,Gaussian,absolute_residual,1,3.2143087043286496,True,2400,600
0.1,2,50,8,TSCP_R,Gaussian,absolute_residual,2,2.0063750150185875,True,2400,600
0.1,2,50,8,Point_CHR,Gaussian,absolute_residual,1,3.708299164803381,True,2400,600
0.1,2,50,8,Point_CHR,Gaussian,absolute_residual,2,2.875663578395421,True,2400,600
0.1,2,50,8,Unscaled,Gaussian,absolute_residual,1,3.0105711441677805,True,2400,600
0.1,2,50,8,Unscaled,Gaussian,absolute_residual,2,3.0105711441677805,True,2400,600
0.1,2,50,9,TSCP_R,Gaussian,absolute_residual,1,3.7090471620725793,True,2400,600
0.1,2,50,9,TSCP_R,Gaussian,absolute_residual,2,1.7648982173403742,True,2400,600
0.1,2,50,9,Point_CHR,Gaussian,absolute_residual,1,3.768020018390584,True,2400,600
0.1,2,50,9,Point_CHR,Gaussian,absolute_residual,2,1.8126689449270792,True,2400,600
0.1,2,50,9,Unscaled,Gaussian,absolute_residual,1,3.092055354440117,True,2400,600
0.1,2,50,9,Unscaled,Gaussian,absolute_residual,2,3.092055354440117,True,2400,600
0.1,2,50,10,TSCP_R,Gaussian,absolute_residual,1,4.259045534466271,True,2400,600
0.1,2,50,10,TSCP_R,Gaussian,absolute_residual,2,2.2964957896889526,True,2400,600
0.1,2,50,10,Point_CHR,Gaussian,absolute_residual,1,7.179907363941442,True,2400,600
0.1,2,50,10,Point_CHR,Gaussian,absolute_residual,2,1.9147376331768697,True,2400,600
0.1,2,50,10,Unscaled,Gaussian,absolute_residual,1,2.7282956308431365,True,2400,600
0.1,2,50,10,Unscaled,Gaussian,absolute_residual,2,2.7282956308431365,True,2400,600
0.1,2,50,11,TSCP_R,Gaussian,absolute_residual,1,4.484409313320826,True,2400,600
0.1,2,50,11,TSCP_R,Gaussian,absolute_residual,2,2.443529889079482,True,2400,600
0.1,2,50,11,Point_CHR,Gaussian,absolute_residual,1,5.15954225306785,True,2400,600
0.1,2,50,11,Point_CHR,Gaussian,absolute_residual,2,2.7194173464367797,True,2400,600
0.1,2,50,11,Unscaled,Gaussian,absolute_residual,1,3.3186148411731518,True,2400,600
0.1,2,50,11,Unscaled,Gaussian,absolute_residual,2,3.3186148411731518,True,2400,600
0.1,2,50,12,TSCP_R,Gaussian,absolute_residual,1,3.851193153390905,True,2400,600
0.1,2,50,12,TSCP_R,Gaussian,absolute_residual,2,1.9760471803786075,True,2400,600
0.1,2,50,12,Point_CHR,Gaussian,absolute_residual,1,3.4163096911547153,True,2400,600
0.1,2,50,12,Point_CHR,Gaussian,absolute_residual,2,2.1706541971849624,True,2400,600
0.1,2,50,12,Unscaled,Gaussian,absolute_residual,1,3.295119925233688,True,2400,600
0.1,2,50,12,Unscaled,Gaussian,absolute_residual,2,3.295119925233688,True,2400,600
0.1,2,50,13,TSCP_R,Gaussian,absolute_residual,1,4.683485099603551,True,2400,600
0.1,2,50,13,TSCP_R,Gaussian,absolute_residual,2,2.112719126180311,True,2400,600
0.1,2,50,13,Point_CHR,Gaussian,absolute_residual,1,4.46731258662863,True,2400,600
0.1,2,50,13,Point_CHR,Gaussian,absolute_residual,2,1.4059924594002275,True,2400,600
0.1,2,50,13,Unscaled,Gaussian,absolute_residual,1,3.461467839291837,True,2400,600
0.1,2,50,13,Unscaled,Gaussian,absolute_residual,2,3.461467839291837,True,2400,600
0.1,2,50,14,TSCP_R,Gaussian,absolute_residual,1,4.7826390344278,True,2400,600
0.1,2,50,14,TSCP_R,Gaussian,absolute_residual,2,1.9518593270045064,True,2400,600
0.1,2,50,14,Point_CHR,Gaussian,absolute_residual,1,5.085710774083957,True,2400,600
0.1,2,50,14,Point_CHR,Gaussian,absolute_residual,2,1.9755327137640402,True,2400,600
0.1,2,50,14,Unscaled,Gaussian,absolute_residual,1,3.943257362754902,True,2400,600
0.1,2,50,14,Unscaled,Gaussian,absolute_residual,2,3.943257362754902,True,2400,600
0.1,2,50,15,TSCP_R,Gaussian,absolute_residual,1,3.4031073248478174,True,2400,600
0.1,2,50,15,TSCP_R,Gaussian,absolute_residual,2,2.336470174688999,True,2400,600
0.1,2,50,15,Point_CHR,Gaussian,absolute_residual,1,3.6746600874149085,True,2400,600
0.1,2,50,15,Point_CHR,Gaussian,absolute_residual,2,2.240390118640317,True,2400,600
0.1,2,50,15,Unscaled,Gaussian,absolute_residual,1,2.8138029688755863,True,2400,600
0.1,2,50,15,Unscaled,Gaussian,absolute_residual,2,2.8138029688755863,True,2400,600
0.1,2,50,16,TSCP_R,Gaussian,absolute_residual,1,4.214520174155674,True,2400,600
0.1,2,50,16,TSCP_R,Gaussian,absolute_residual,2,1.5622882688532616,True,2400,600
0.1,2,50,16,Point_CHR,Gaussian,absolute_residual,1,4.826699092725187,True,2400,600
0.1,2,50,16,Point_CHR,Gaussian,absolute_residual,2,1.8494081299708314,True,2400,600
0.1,2,50,16,Unscaled,Gaussian,absolute_residual,1,3.9296246387890954,True,2400,600
0.1,2,50,16,Unscaled,Gaussian,absolute_residual,2,3.9296246387890954,True,2400,600
0.1,2,50,17,TSCP_R,Gaussian,absolute_residual,1,4.326329397465317,True,2400,600
0.1,2,50,17,TSCP_R,Gaussian,absolute_residual,2,2.2277253892660323,True,2400,600
0.1,2,50,17,Point_CHR,Gaussian,absolute_residual,1,4.400528645669086,True,2400,600
0.1,2,50,17,Point_CHR,Gaussian,absolute_residual,2,2.5231720392294648,True,2400,600
0.1,2,50,17,Unscaled,Gaussian,absolute_residual,1,3.739264352963232,True,2400,600
0.1,2,50,17,Unscaled,Gaussian,absolute_residual,2,3.739264352963232,True,2400,600
0.1,2,50,18,TSCP_R,Gaussian,absolute_residual,1,3.4158618456675827,True,2400,600
0.1,2,50,18,TSCP_R,Gaussian,absolute_residual,2,2.184121788814721,True,2400,600
0.1,2,50,18,Point_CHR,Gaussian,absolute_residual,1,3.9128414088275747,True,2400,600
0.1,2,50,18,Point_CHR,Gaussian,absolute_residual,2,2.151794144796497,True,2400,600
0.1,2,50,18,Unscaled,Gaussian,absolute_residual,1,2.7126140943044494,True,2400,600
0.1,2,50,18,Unscaled,Gaussian,absolute_residual,2,2.7126140943044494,True,2400,600
0.1,2,50,19,TSCP_R,Gaussian,absolute_residual,1,4.707667349783648,True,2400,600
0.1,2,50,19,TSCP_R,Gaussian,absolute_residual,2,1.9416700269848033,True,2400,600
0.1,2,50,19,Point_CHR,Gaussian,absolute_residual,1,4.0269993719962365,True,2400,600
0.1,2,50,19,Point_CHR,Gaussian,absolute_residual,2,1.6955549989824927,True,2400,600
0.1,2,50,19,Unscaled,Gaussian,absolute_residual,1,4.026999372079504,True,2400,600
0.1,2,50,19,Unscaled,Gaussian,absolute_residual,2,4.026999372079504,True,2400,600
0.1,2,50,20,TSCP_R,Gaussian,absolute_residual,1,3.4083790552718947,True,2400,600
0.1,2,50,20,TSCP_R,Gaussian,absolute_residual,2,2.1809100157116856,True,2400,600
0.1,2,50,20,Point_CHR,Gaussian,absolute_residual,1,3.3517516057254593,True,2400,600
0.1,2,50,20,Point_CHR,Gaussian,absolute_residual,2,2.7805364543615037,True,2400,600
0.1,2,50,20,Unscaled,Gaussian,absolute_residual,1,2.8291119848090567,True,2400,600
0.1,2,50,20,Unscaled,Gaussian,absolute_residual,2,2.8291119848090567,True,2400,600
0.1,2,50,21,TSCP_R,Gaussian,absolute_residual,1,4.0273340694393776,True,2400,600
0.1,2,50,21,TSCP_R,Gaussian,absolute_residual,2,2.060205326278097,True,2400,600
0.1,2,50,21,Point_CHR,Gaussian,absolute_residual,1,3.269820834811244,True,2400,600
0.1,2,50,21,Point_CHR,Gaussian,absolute_residual,2,2.032271971490978,True,2400,600
0.1,2,50,21,Unscaled,Gaussian,absolute_residual,1,2.8967245680377762,True,2400,600
0.1,2,50,21,Unscaled,Gaussian,absolute_residual,2,2.8967245680377762,True,2400,600
0.1,2,50,22,TSCP_R,Gaussian,absolute_residual,1,4.020275947012236,True,2400,600
0.1,2,50,22,TSCP_R,Gaussian,absolute_residual,2,2.0561827797204377,True,2400,600
0.1,2,50,22,Point_CHR,Gaussian,absolute_residual,1,3.577340981560943,True,2400,600
0.1,2,50,22,Point_CHR,Gaussian,absolute_residual,2,2.053929723979003,True,2400,600
0.1,2,50,22,Unscaled,Gaussian,absolute_residual,1,3.2127337806094105,True,2400,600
0.1,2,50,22,Unscaled,Gaussian,absolute_residual,2,3.2127337806094105,True,2400,600
0.1,2,50,23,TSCP_R,Gaussian,absolute_residual,1,3.352156384464713,True,2400,600
0.1,2,50,23,TSCP_R,Gaussian,absolute_residual,2,1.917843559537975,True,2400,600
0.1,2,50,23,Point_CHR,Gaussian,absolute_residual,1,3.0455059227551726,True,2400,600
0.1,2,50,23,Point_CHR,Gaussian,absolute_residual,2,1.9281828495709394,True,2400,600
0.1,2,50,23,Unscaled,Gaussian,absolute_residual,1,2.906423211074885,True,2400,600
0.1,2,50,23,Unscaled,Gaussian,absolute_residual,2,2.906423211074885,True,2400,600
0.1,2,50,24,TSCP_R,Gaussian,absolute_residual,1,4.489529578284854,True,2400,600
0.1,2,50,24,TSCP_R,Gaussian,absolute_residual,2,2.133547460545901,True,2400,600
0.1,2,50,24,Point_CHR,Gaussian,absolute_residual,1,4.318775676892127,True,2400,600
0.1,2,50,24,Point_CHR,Gaussian,absolute_residual,2,2.5104148487484657,True,2400,600
0.1,2,50,24,Unscaled,Gaussian,absolute_residual,1,3.6439835106566676,True,2400,600
0.1,2,50,24,Unscaled,Gaussian,absolute_residual,2,3.6439835106566676,True,2400,600
0.1,2,50,25,TSCP_R,Gaussian,absolute_residual,1,4.225276928292592,True,2400,600
0.1,2,50,25,TSCP_R,Gaussian,absolute_residual,2,2.0733928540638074,True,2400,600
0.1,2,50,25,Point_CHR,Gaussian,absolute_residual,1,4.666597303750736,True,2400,600
0.1,2,50,25,Point_CHR,Gaussian,absolute_residual,2,2.0254833807971693,True,2400,600
0.1,2,50,25,Unscaled,Gaussian,absolute_residual,1,3.442338460181653,True,2400,600
0.1,2,50,25,Unscaled,Gaussian,absolute_residual,2,3.442338460181653,True,2400,600
0.1,2,50,26,TSCP_R,Gaussian,absolute_residual,1,3.654841478079655,True,2400,600
0.1,2,50,26,TSCP_R,Gaussian,absolute_residual,2,2.576597798388138,True,2400,600
0.1,2,50,26,Point_CHR,Gaussian,absolute_residual,1,4.739154346180962,True,2400,600
0.1,2,50,26,Point_CHR,Gaussian,absolute_residual,2,2.322906313243781,True,2400,600
0.1,2,50,26,Unscaled,Gaussian,absolute_residual,1,3.0884674673688752,True,2400,600
0.1,2,50,26,Unscaled,Gaussian,absolute_residual,2,3.0884674673688752,True,2400,600
0.1,2,50,27,TSCP_R,Gaussian,absolute_residual,1,4.2881570491474506,True,2400,600
0.1,2,50,27,TSCP_R,Gaussian,absolute_residual,2,2.129320199605113,True,2400,600
0.1,2,50,27,Point_CHR,Gaussian,absolute_residual,1,4.8558198184663794,True,2400,600
0.1,2,50,27,Point_CHR,Gaussian,absolute_residual,2,2.2313944505048227,True,2400,600
0.1,2,50,27,Unscaled,Gaussian,absolute_residual,1,3.6379525647223874,True,2400,600
0.1,2,50,27,Unscaled,Gaussian,absolute_residual,2,3.6379525647223874,True,2400,600
0.1,2,50,28,TSCP_R,Gaussian,absolute_residual,1,3.623474053068911,True,2400,600
0.1,2,50,28,TSCP_R,Gaussian,absolute_residual,2,1.8336574938353545,True,2400,600
0.1,2,50,28,Point_CHR,Gaussian,absolute_residual,1,4.294071462506988,True,2400,600
0.1,2,50,28,Point_CHR,Gaussian,absolute_residual,2,2.267721155152694,True,2400,600
0.1,2,50,28,Unscaled,Gaussian,absolute_residual,1,2.8370569226086926,True,2400,600
0.1,2,50,28,Unscaled,Gaussian,absolute_residual,2,2.8370569226086926,True,2400,600
0.1,2,50,29,TSCP_R,Gaussian,absolute_residual,1,3.5615441423606775,True,2400,600
0.1,2,50,29,TSCP_R,Gaussian,absolute_residual,2,2.208696319750303,True,2400,600
0.1,2,50,29,Point_CHR,Gaussian,absolute_residual,1,3.271698173930382,True,2400,600
0.1,2,50,29,Point_CHR,Gaussian,absolute_residual,2,2.3475971389472776,True,2400,600
0.1,2,50,29,Unscaled,Gaussian,absolute_residual,1,3.140694857647324,True,2400,600
0.1,2,50,29,Unscaled,Gaussian,absolute_residual,2,3.140694857647324,True,2400,600
0.1,2,50,30,TSCP_R,Gaussian,absolute_residual,1,4.282903219114063,True,2400,600
0.1,2,50,30,TSCP_R,Gaussian,absolute_residual,2,1.8877220624806248,True,2400,600
0.1,2,50,30,Point_CHR,Gaussian,absolute_residual,1,6.104090569001186,True,2400,600
0.1,2,50,30,Point_CHR,Gaussian,absolute_residual,2,2.217272373570337,True,2400,600
0.1,2,50,30,Unscaled,Gaussian,absolute_residual,1,3.836437904757311,True,2400,600
0.1,2,50,30,Unscaled,Gaussian,absolute_residual,2,3.836437904757311,True,2400,600
0.1,2,50,31,TSCP_R,Gaussian,absolute_residual,1,4.5552503564086795,True,2400,600
0.1,2,50,31,TSCP_R,Gaussian,absolute_residual,2,1.939388634406245,True,2400,600
0.1,2,50,31,Point_CHR,Gaussian,absolute_residual,1,4.755219291193644,True,2400,600
0.1,2,50,31,Point_CHR,Gaussian,absolute_residual,2,2.1701403055980615,True,2400,600
0.1,2,50,31,Unscaled,Gaussian,absolute_residual,1,4.068203883087373,True,2400,600
0.1,2,50,31,Unscaled,Gaussian,absolute_residual,2,4.068203883087373,True,2400,600
0.1,2,50,32,TSCP_R,Gaussian,absolute_residual,1,4.431913915231416,True,2400,600
0.1,2,50,32,TSCP_R,Gaussian,absolute_residual,2,1.9811164187362051,True,2400,600
0.1,2,50,32,Point_CHR,Gaussian,absolute_residual,1,4.979721902044301,True,2400,600
0.1,2,50,32,Point_CHR,Gaussian,absolute_residual,2,1.961922398016548,True,2400,600
0.1,2,50,32,Unscaled,Gaussian,absolute_residual,1,3.733782316766426,True,2400,600
0.1,2,50,32,Unscaled,Gaussian,absolute_residual,2,3.733782316766426,True,2400,600
0.1,2,50,33,TSCP_R,Gaussian,absolute_residual,1,4.853470946225128,True,2400,600
0.1,2,50,33,TSCP_R,Gaussian,absolute_residual,2,2.107285703098009,True,2400,600
0.1,2,50,33,Point_CHR,Gaussian,absolute_residual,1,5.328657509893549,True,2400,600
0.1,2,50,33,Point_CHR,Gaussian,absolute_residual,2,2.337557433776041,True,2400,600
0.1,2,50,33,Unscaled,Gaussian,absolute_residual,1,4.288830948245625,True,2400,600
0.1,2,50,33,Unscaled,Gaussian,absolute_residual,2,4.288830948245625,True,2400,600
0.1,2,50,34,TSCP_R,Gaussian,absolute_residual,1,3.6049422207761754,True,2400,600
0.1,2,50,34,TSCP_R,Gaussian,absolute_residual,2,1.956243829467453,True,2400,600
0.1,2,50,34,Point_CHR,Gaussian,absolute_residual,1,4.497452993380771,True,2400,600
0.1,2,50,34,Point_CHR,Gaussian,absolute_residual,2,1.8822101298564347,True,2400,600
0.1,2,50,34,Unscaled,Gaussian,absolute_residual,1,3.223699668142446,True,2400,600
0.1,2,50,34,Unscaled,Gaussian,absolute_residual,2,3.223699668142446,True,2400,600
0.1,2,50,35,TSCP_R,Gaussian,absolute_residual,1,3.7530372013156654,True,2400,600
0.1,2,50,35,TSCP_R,Gaussian,absolute_residual,2,1.7417564228173559,True,2400,600
0.1,2,50,35,Point_CHR,Gaussian,absolute_residual,1,4.114352012616617,True,2400,600
0.1,2,50,35,Point_CHR,Gaussian,absolute_residual,2,2.409963259903617,True,2400,600
0.1,2,50,35,Unscaled,Gaussian,absolute_residual,1,3.2076143824439094,True,2400,600
0.1,2,50,35,Unscaled,Gaussian,absolute_residual,2,3.2076143824439094,True,2400,600
0.1,2,50,36,TSCP_R,Gaussian,absolute_residual,1,3.707230404733866,True,2400,600
0.1,2,50,36,TSCP_R,Gaussian,absolute_residual,2,1.9347876169531588,True,2400,600
0.1,2,50,36,Point_CHR,Gaussian,absolute_residual,1,4.291535052756353,True,2400,600
0.1,2,50,36,Point_CHR,Gaussian,absolute_residual,2,2.011932006164826,True,2400,600
0.1,2,50,36,Unscaled,Gaussian,absolute_residual,1,3.292702121337359,True,2400,600
0.1,2,50,36,Unscaled,Gaussian,absolute_residual,2,3.292702121337359,True,2400,600
0.1,2,50,37,TSCP_R,Gaussian,absolute_residual,1,3.5005300740358662,True,2400,600
0.1,2,50,37,TSCP_R,Gaussian,absolute_residual,2,2.5413635425244516,True,2400,600
0.1,2,50,37,Point_CHR,Gaussian,absolute_residual,1,3.102067031292865,True,2400,600
0.1,2,50,37,Point_CHR,Gaussian,absolute_residual,2,2.453287055444797,True,2400,600
0.1,2,50,37,Unscaled,Gaussian,absolute_residual,1,3.1020670313673415,True,2400,600
0.1,2,50,37,Unscaled,Gaussian,absolute_residual,2,3.1020670313673415,True,2400,600
0.1,2,50,38,TSCP_R,Gaussian,absolute_residual,1,3.1848278848812166,True,2400,600
0.1,2,50,38,TSCP_R,Gaussian,absolute_residual,2,1.475801253713795,True,2400,600
0.1,2,50,38,Point_CHR,Gaussian,absolute_residual,1,3.8306819615028624,True,2400,600
0.1,2,50,38,Point_CHR,Gaussian,absolute_residual,2,1.8200703696784328,True,2400,600
0.1,2,50,38,Unscaled,Gaussian,absolute_residual,1,2.963899827360101,True,2400,600
0.1,2,50,38,Unscaled,Gaussian,absolute_residual,2,2.963899827360101,True,2400,600
0.1,2,50,39,TSCP_R,Gaussian,absolute_residual,1,4.1586237801915,True,2400,600
0.1,2,50,39,TSCP_R,Gaussian,absolute_residual,2,1.8096528163715293,True,2400,600
0.1,2,50,39,Point_CHR,Gaussian,absolute_residual,1,5.009512800579552,True,2400,600
0.1,2,50,39,Point_CHR,Gaussian,absolute_residual,2,2.169510714475501,True,2400,600
0.1,2,50,39,Unscaled,Gaussian,absolute_residual,1,3.466371876332694,True,2400,600
0.1,2,50,39,Unscaled,Gaussian,absolute_residual,2,3.466371876332694,True,2400,600
0.1,2,50,40,TSCP_R,Gaussian,absolute_residual,1,3.944986385886037,True,2400,600
0.1,2,50,40,TSCP_R,Gaussian,absolute_residual,2,1.8867190791909603,True,2400,600
0.1,2,50,40,Point_CHR,Gaussian,absolute_residual,1,3.84390880498622,True,2400,600
0.1,2,50,40,Point_CHR,Gaussian,absolute_residual,2,2.1480833327178166,True,2400,600
0.1,2,50,40,Unscaled,Gaussian,absolute_residual,1,3.3917006293259937,True,2400,600
0.1,2,50,40,Unscaled,Gaussian,absolute_residual,2,3.3917006293259937,True,2400,600
0.1,2,50,41,TSCP_R,Gaussian,absolute_residual,1,4.29769934609226,True,2400,600
0.1,2,50,41,TSCP_R,Gaussian,absolute_residual,2,2.3239829079884458,True,2400,600
0.1,2,50,41,Point_CHR,Gaussian,absolute_residual,1,4.24690538939083,True,2400,600
0.1,2,50,41,Point_CHR,Gaussian,absolute_residual,2,3.5938683337923294,True,2400,600
0.1,2,50,41,Unscaled,Gaussian,absolute_residual,1,3.1656289075424637,True,2400,600
0.1,2,50,41,Unscaled,Gaussian,absolute_residual,2,3.1656289075424637,True,2400,600
0.1,2,50,42,TSCP_R,Gaussian,absolute_residual,1,3.7561954985383004,True,2400,600
0.1,2,50,42,TSCP_R,Gaussian,absolute_residual,2,2.142673132874335,True,2400,600
0.1,2,50,42,Point_CHR,Gaussian,absolute_residual,1,3.7687226797273627,True,2400,600
0.1,2,50,42,Point_CHR,Gaussian,absolute_residual,2,2.6985400029174373,True,2400,600
0.1,2,50,42,Unscaled,Gaussian,absolute_residual,1,3.2797517822109175,True,2400,600
0.1,2,50,42,Unscaled,Gaussian,absolute_residual,2,3.2797517822109175,True,2400,600
0.1,2,50,43,TSCP_R,Gaussian,absolute_residual,1,4.585668432979873,True,2400,600
0.1,2,50,43,TSCP_R,Gaussian,absolute_residual,2,1.9060898128896109,True,2400,600
0.1,2,50,43,Point_CHR,Gaussian,absolute_residual,1,4.060700135638787,True,2400,600
0.1,2,50,43,Point_CHR,Gaussian,absolute_residual,2,1.6785614780904172,True,2400,600
0.1,2,50,43,Unscaled,Gaussian,absolute_residual,1,3.9617162659506704,True,2400,600
0.1,2,50,43,Unscaled,Gaussian,absolute_residual,2,3.9617162659506704,True,2400,600
0.1,2,50,44,TSCP_R,Gaussian,absolute_residual,1,3.366349534198128,True,2400,600
0.1,2,50,44,TSCP_R,Gaussian,absolute_residual,2,1.9328394540276808,True,2400,600
0.1,2,50,44,Point_CHR,Gaussian,absolute_residual,1,3.8098350367045426,True,2400,600
0.1,2,50,44,Point_CHR,Gaussian,absolute_residual,2,3.0488543095312712,True,2400,600
0.1,2,50,44,Unscaled,Gaussian,absolute_residual,1,2.8399381741118135,True,2400,600
0.1,2,50,44,Unscaled,Gaussian,absolute_residual,2,2.8399381741118135,True,2400,600
0.1,2,50,45,TSCP_R,Gaussian,absolute_residual,1,5.1073196792901925,True,2400,600
0.1,2,50,45,TSCP_R,Gaussian,absolute_residual,2,2.1569644618253796,True,2400,600
0.1,2,50,45,Point_CHR,Gaussian,absolute_residual,1,5.1639707797875865,True,2400,600
0.1,2,50,45,Point_CHR,Gaussian,absolute_residual,2,1.9738208120808158,True,2400,600
0.1,2,50,45,Unscaled,Gaussian,absolute_residual,1,3.955657854900618,True,2400,600
0.1,2,50,45,Unscaled,Gaussian,absolute_residual,2,3.955657854900618,True,2400,600
0.1,2,50,46,TSCP_R,Gaussian,absolute_residual,1,4.432074443076555,True,2400,600
0.1,2,50,46,TSCP_R,Gaussian,absolute_residual,2,2.2417597466411,True,2400,600
0.1,2,50,46,Point_CHR,Gaussian,absolute_residual,1,4.089550309526361,True,2400,600
0.1,2,50,46,Point_CHR,Gaussian,absolute_residual,2,2.0998621285188808,True,2400,600
0.1,2,50,46,Unscaled,Gaussian,absolute_residual,1,3.877704186426539,True,2400,600
0.1,2,50,46,Unscaled,Gaussian,absolute_residual,2,3.877704186426539,True,2400,600
0.1,2,50,47,TSCP_R,Gaussian,absolute_residual,1,4.694130590492641,True,2400,600
0.1,2,50,47,TSCP_R,Gaussian,absolute_residual,2,2.2110555732756296,True,2400,600
0.1,2,50,47,Point_CHR,Gaussian,absolute_residual,1,4.79762365159954,True,2400,600
0.1,2,50,47,Point_CHR,Gaussian,absolute_residual,2,2.1337069009629728,True,2400,600
0.1,2,50,47,Unscaled,Gaussian,absolute_residual,1,3.9135669312999286,True,2400,600
0.1,2,50,47,Unscaled,Gaussian,absolute_residual,2,3.9135669312999286,True,2400,600
