alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,redraw_train_test,n_train,n_test,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,500,TSCP_R,Gaussian,1,0.0,equicorrelated,absolute_residual,True,7200,800,200,25.763829236186698,0.9863631192261467,25.807719640848262
0.1,10,500,TSCP_R,Gaussian,2,0.0,equicorrelated,absolute_residual,True,7200,800,200,23.195190761606526,0.8320112572073818,23.176168635491916
0.1,10,500,TSCP_R,Gaussian,3,0.0,equicorrelated,absolute_residual,True,7200,800,200,20.60483351726773,0.8374576752211961,20.597246376222387
0.1,10,500,TSCP_R,Gaussian,4,0.0,equicorrelated,absolute_residual,True,7200,800,200,17.99417863521769,0.6922424337235851,18.051840045600716
0.1,10,500,TSCP_R,Gaussian,5,0.0,equicorrelated,absolute_residual,True,7200,800,200,15.420355764087596,0.571660323601023,15.414278499665201
0.1,10,500,TSCP_R,Gaussian,6,0.0,equicorrelated,absolute_residual,True,7200,800,200,12.885482979885872,0.4953566033467484,12.875925109927945
0.1,10,500,TSCP_R,Gaussian,7,0.0,equicorrelated,absolute_residual,True,7200,800,200,10.29876584416004,0.36277000067581266,10.303965936063488
0.1,10,500,TSCP_R,Gaussian,8,0.0,equicorrelated,absolute_residual,True,7200,800,200,7.778101448047836,0.30026303101418456,7.783202422939149
0.1,10,500,TSCP_R,Gaussian,9,0.0,equicorrelated,absolute_residual,True,7200,800,200,5.164087052805805,0.19579221367678903,5.1692521014101604
0.1,10,500,TSCP_R,Gaussian,10,0.0,equicorrelated,absolute_residual,True,7200,800,200,2.5862132182638073,0.09448232013135051,2.5931441335835315
0.1,10,500,Unscaled,Gaussian,1,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,2,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,3,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,4,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,5,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,6,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,7,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,8,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,9,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,500,Unscaled,Gaussian,10,0.0,equicorrelated,absolute_residual,True,7200,800,200,19.502826010658406,0.5340945568751453,19.437076158092943
0.1,10,30,Empirical_copula,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.753160712178275,4.254435150087833,22.130619302809528
0.1,10,30,Empirical_copula,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.68420685267589,4.038948839290817,20.237777108131183
0.1,10,30,Empirical_copula,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.33471017290775,3.2421493038476745,18.182178000820116
0.1,10,30,Empirical_copula,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,16.512687725866428,3.1847573520991883,16.277331874311557
0.1,10,30,Empirical_copula,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,13.80109506375991,2.569765542880713,13.667592656806386
0.1,10,30,Empirical_copula,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,11.728929045652315,2.1664513878440657,11.540620223089928
0.1,10,30,Empirical_copula,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,9.676698648916027,1.7989850744767804,9.459219390238914
0.1,10,30,Empirical_copula,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,6.898490307588993,1.3419338141710861,6.824093003794632
0.1,10,30,Empirical_copula,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,4.680893453293337,0.9251358775922122,4.537066639159137
0.1,10,30,Empirical_copula,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.3366343319070015,0.5323356523148253,2.2626289871948386
0.1,10,30,Point_CHR,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,35.4340848389705,10.38894924469341,33.62679153766238
0.1,10,30,Point_CHR,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,30.814269276414457,9.957769631652974,28.730254780160198
0.1,10,30,Point_CHR,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,27.575536340727776,7.750033471769498,26.648490330186014
0.1,10,30,Point_CHR,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,24.889461367424946,7.123272547831624,23.725420289283733
0.1,10,30,Point_CHR,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.88674621552551,5.873040912861965,19.469697138040296
0.1,10,30,Point_CHR,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.568767384711613,4.966420234746007,16.809633677148337
0.1,10,30,Point_CHR,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,14.12179203244042,4.365426490543262,13.121026463642805
0.1,10,30,Point_CHR,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.549434006014735,2.883981282477202,10.484538031341643
0.1,10,30,Point_CHR,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,6.775824412939703,1.986803870900734,6.3442179766547095
0.1,10,30,Point_CHR,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,3.537786721741759,1.1002199706188216,3.3341253109110656
0.1,10,30,TSCP_R,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,27.84734931064554,4.535850288425276,27.29705152714549
0.1,10,30,TSCP_R,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.359720489101615,4.384540261750785,25.211291653496144
0.1,10,30,TSCP_R,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.18492567253314,3.3814401356383197,22.006870790265378
0.1,10,30,TSCP_R,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.874654317709684,3.078783690563598,19.702146117451363
0.1,10,30,TSCP_R,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,16.645777184398796,2.5447320135461973,16.509438796331715
0.1,10,30,TSCP_R,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,14.153198652758403,2.127077951819977,14.055835470224142
0.1,10,30,TSCP_R,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,11.423342129172932,1.6869041825028328,11.342423348062688
0.1,10,30,TSCP_R,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,8.394507332173681,1.3867372889155265,8.26294964369051
0.1,10,30,TSCP_R,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.6848110957402005,0.9644563534200081,5.604644639859139
0.1,10,30,TSCP_R,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.810382857652512,0.5079127687288206,2.8126004028265985
0.1,10,30,Unscaled,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,30,Unscaled,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.914085004021196,2.1435182083674302,19.804049636489516
0.1,10,50,Empirical_copula,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,24.574175997526346,4.205887926531947,24.06496759352848
0.1,10,50,Empirical_copula,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.370673487702334,3.745739969444833,21.79949525992474
0.1,10,50,Empirical_copula,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.343545622828746,3.540827938449256,19.827304649906278
0.1,10,50,Empirical_copula,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.327424971471444,3.0442314086383004,17.06110075775849
0.1,10,50,Empirical_copula,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,14.955463543684717,2.5041966007349425,14.585175029178902
0.1,10,50,Empirical_copula,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.433589551968446,2.073770750403858,12.2659727861728
0.1,10,50,Empirical_copula,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.090639120046426,1.6261988993943048,9.951649314568217
0.1,10,50,Empirical_copula,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.50966484695303,1.3191140721545043,7.427736945377206
0.1,10,50,Empirical_copula,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,4.989064599290607,0.8425400741189847,4.9839532205526975
0.1,10,50,Empirical_copula,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.5435797962254285,0.4500052991467274,2.4989889043930438
0.1,10,50,Point_CHR,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,29.883035970938618,6.849786408674847,28.88171894514649
0.1,10,50,Point_CHR,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,26.510511341622593,5.919482401748924,25.501585906649858
0.1,10,50,Point_CHR,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,23.950712080038503,5.10091989588355,23.156528580253656
0.1,10,50,Point_CHR,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.64325426208272,4.36547813794242,20.395659271139586
0.1,10,50,Point_CHR,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.03229215677358,3.9972692180734533,17.54480152342009
0.1,10,50,Point_CHR,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,15.175214750018501,3.1491493364601797,14.886667529305099
0.1,10,50,Point_CHR,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.165166142168369,2.5978323379959267,12.076395071300697
0.1,10,50,Point_CHR,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,8.964263947315343,1.8369760142564426,8.489617632208018
0.1,10,50,Point_CHR,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,6.047447613291225,1.2336848261877114,5.82953231641365
0.1,10,50,Point_CHR,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.998692335022221,0.6308129166539387,2.919903061898526
0.1,10,50,TSCP_R,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,26.76853001960431,2.955878141579216,26.704007376496513
0.1,10,50,TSCP_R,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,24.288722160039953,2.9170243936900317,24.017858397971104
0.1,10,50,TSCP_R,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,21.568068890560703,2.6912333210848547,21.60492986619108
0.1,10,50,TSCP_R,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.58150822062118,2.403164095295719,18.44233640444088
0.1,10,50,TSCP_R,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,16.123701789248376,1.9537050219688339,15.96181177095957
0.1,10,50,TSCP_R,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,13.535906310744526,1.6731359683029567,13.346041594218939
0.1,10,50,TSCP_R,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.801659190312524,1.2522716156622935,10.71495945424473
0.1,10,50,TSCP_R,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,8.079339499339817,1.0048407300480762,8.033395119564968
0.1,10,50,TSCP_R,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.394199119022886,0.6079968975746439,5.3509625008673245
0.1,10,50,TSCP_R,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.696485310904354,0.33104722287862176,2.7051055318927175
0.1,10,50,Unscaled,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,50,Unscaled,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.70508080938157,1.5392410054586367,19.53293355735034
0.1,10,100,Empirical_copula,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,24.066948105136863,2.8719552400674986,23.706383620547022
0.1,10,100,Empirical_copula,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,21.92822608662941,2.394686289986018,21.855273581458057
0.1,10,100,Empirical_copula,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.36240343916278,2.234514436448246,19.100410517167376
0.1,10,100,Empirical_copula,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.00756218034269,1.9271503911765056,16.712990212856333
0.1,10,100,Empirical_copula,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,14.500026424726757,1.7218141155367028,14.429511924522153
0.1,10,100,Empirical_copula,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.141632657957581,1.5279085714528156,12.025074766630626
0.1,10,100,Empirical_copula,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,9.642669034896867,1.1300127833441378,9.588781328226235
0.1,10,100,Empirical_copula,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.325197578134901,0.9052942491386679,7.171554007673636
0.1,10,100,Empirical_copula,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,4.914868479527586,0.5332231354064377,4.859118086681377
0.1,10,100,Empirical_copula,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.4244419241875104,0.29329702078401665,2.4007840843435746
0.1,10,100,Point_CHR,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,26.745633575749967,3.667356437601994,26.22787623427175
0.1,10,100,Point_CHR,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,24.419465289960414,3.3677199175149903,24.04052722934531
0.1,10,100,Point_CHR,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,21.384133530400227,3.042085317204539,21.266471912654367
0.1,10,100,Point_CHR,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.856894415526224,2.2872807550991943,18.939822727480596
0.1,10,100,Point_CHR,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,16.272330321617037,2.115952996348255,16.020173348474323
0.1,10,100,Point_CHR,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,13.383047274993357,2.009116342169168,13.121946698766207
0.1,10,100,Point_CHR,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.822297907925277,1.4953556423503191,10.691067297698213
0.1,10,100,Point_CHR,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,8.03438039014259,1.1130799358839742,7.968794718663335
0.1,10,100,Point_CHR,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.389721787592959,0.7545345305573149,5.350472390033808
0.1,10,100,Point_CHR,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.656945580039095,0.35536348807001594,2.6165346783423304
0.1,10,100,TSCP_R,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.900185139895076,2.2468079557204708,25.754062249791126
0.1,10,100,TSCP_R,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,23.52255748222503,1.8958318285815308,23.655829350736134
0.1,10,100,TSCP_R,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.914424378239882,1.6848805957811384,20.77837622689909
0.1,10,100,TSCP_R,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.238590282898468,1.5102090589568558,18.227501159914453
0.1,10,100,TSCP_R,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,15.64001153877286,1.3546611618450015,15.601315650002032
0.1,10,100,TSCP_R,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,13.014997145557704,1.1655932432439764,12.97032211358595
0.1,10,100,TSCP_R,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.374854705675702,0.9327409536162984,10.341815837714297
0.1,10,100,TSCP_R,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.800646481450875,0.6202621533393654,7.803612404451677
0.1,10,100,TSCP_R,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.2470648208258694,0.4107792203605866,5.2723851585669035
0.1,10,100,TSCP_R,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.5965846493842872,0.2082846829285383,2.6024773247659674
0.1,10,100,Unscaled,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,100,Unscaled,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.524414895569038,1.190104804137394,19.53106799002271
0.1,10,300,Empirical_copula,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.13392615753813,1.9296168053906884,25.06823556283321
0.1,10,300,Empirical_copula,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.63566277712898,1.5751506506986976,22.440824250574288
0.1,10,300,Empirical_copula,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.217692302768274,1.4761882982839882,20.05751800385634
0.1,10,300,Empirical_copula,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.639562034772744,1.3289906250710877,17.478185358294436
0.1,10,300,Empirical_copula,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,15.126706862699393,1.1761393698383142,15.013340645753303
0.1,10,300,Empirical_copula,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.5824309917305,0.8992042601582739,12.550314557700721
0.1,10,300,Empirical_copula,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.056461743061822,0.6917330849358969,10.063406842271021
0.1,10,300,Empirical_copula,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.580247283216493,0.5397627891740587,7.525450837195274
0.1,10,300,Empirical_copula,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.033122251613887,0.36807032638255627,4.989464618418237
0.1,10,300,Empirical_copula,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.5103914407568984,0.17620212237341776,2.5186637370837435
0.1,10,300,Point_CHR,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.706725117371274,1.8747574779115916,25.636945173657292
0.1,10,300,Point_CHR,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,23.05212636693429,1.8909689324913972,22.95075502402879
0.1,10,300,Point_CHR,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.66524845608472,1.587901351801318,20.646097816284286
0.1,10,300,Point_CHR,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,18.072569403279964,1.3665306976838325,18.056718454742978
0.1,10,300,Point_CHR,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,15.55679666920184,1.2307887317610806,15.577545937596877
0.1,10,300,Point_CHR,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.955112345294832,1.0303754589394567,12.937593628973431
0.1,10,300,Point_CHR,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.315680818576546,0.815359826663044,10.34592977882803
0.1,10,300,Point_CHR,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.7959253291719435,0.5850915745696182,7.762938202199475
0.1,10,300,Point_CHR,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.132032597056663,0.39615948643590265,5.122231560003109
0.1,10,300,Point_CHR,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.579836720376636,0.21376826741688554,2.56916690341181
0.1,10,300,TSCP_R,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.57005187068451,1.2850812762071282,25.51432837703032
0.1,10,300,TSCP_R,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.924258130957192,1.0044245590294878,22.856635460630034
0.1,10,300,TSCP_R,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.434451241380216,0.9701238461944651,20.412245192790124
0.1,10,300,TSCP_R,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.832660334760828,0.8894972605222414,17.76410155261639
0.1,10,300,TSCP_R,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,15.372146068925593,0.7467260127326515,15.382247610793565
0.1,10,300,TSCP_R,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,12.80378526983,0.6226553184347042,12.780163570653936
0.1,10,300,TSCP_R,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,10.218813614503299,0.5040535715253388,10.25277501294723
0.1,10,300,TSCP_R,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,7.691430849591186,0.3549053786889119,7.705191325525167
0.1,10,300,TSCP_R,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,5.104529058890934,0.23636414911402406,5.11221075594842
0.1,10,300,TSCP_R,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,2.5504565107797688,0.11577173207040777,2.55906580071787
0.1,10,300,Unscaled,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,6,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,7,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,8,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,9,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,300,Unscaled,Gaussian,10,0.3,equicorrelated,absolute_residual,True,7200,800,200,19.406659238601186,0.6717673335762541,19.389660850586175
0.1,10,500,Empirical_copula,Gaussian,1,0.3,equicorrelated,absolute_residual,True,7200,800,200,25.10752204141978,1.3911196648576893,25.064430050371662
0.1,10,500,Empirical_copula,Gaussian,2,0.3,equicorrelated,absolute_residual,True,7200,800,200,22.63602939144672,1.2777260841933362,22.56923524220821
0.1,10,500,Empirical_copula,Gaussian,3,0.3,equicorrelated,absolute_residual,True,7200,800,200,20.062053594559274,1.099104592084678,20.03622002400937
0.1,10,500,Empirical_copula,Gaussian,4,0.3,equicorrelated,absolute_residual,True,7200,800,200,17.647923563129144,0.9425301497910212,17.59706855432796
0.1,10,500,Empirical_copula,Gaussian,5,0.3,equicorrelated,absolute_residual,True,7200,800,200,14.992431710169878,0.8904458343180514,14.917199157108596
