alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,50,76,Unscaled,Gaussian,absolute_residual,0.93,38860427377351.41,22.853396640528395,0.0,0.5,1.5,True,7200,800
0.1,10,50,76,Empirical_copula,Gaussian,absolute_residual,0.8325,49431785176.795715,29.7396940629163,0.0,0.5,1.5,True,7200,800
0.1,10,50,77,TSCP_R,Gaussian,absolute_residual,0.96125,484101608970.8975,35.1842000848814,0.003000974655151367,0.5,1.5,True,7200,800
0.1,10,50,77,Point_CHR,Gaussian,absolute_residual,0.9625,992884279156.2218,30.110739172526912,0.0010020732879638672,0.5,1.5,True,7200,800
0.1,10,50,77,Unscaled,Gaussian,absolute_residual,0.94125,36869642477459.47,22.733530817460107,0.0,0.5,1.5,True,7200,800
0.1,10,50,77,Empirical_copula,Gaussian,absolute_residual,0.85375,77243013832.43385,33.17261862616547,0.0009968280792236328,0.5,1.5,True,7200,800
0.1,10,50,78,TSCP_R,Gaussian,absolute_residual,0.78375,20561257305.87738,18.031385080553516,0.003007650375366211,0.5,1.5,True,7200,800
0.1,10,50,78,Point_CHR,Gaussian,absolute_residual,0.7625,36760707111.386086,20.543687783801516,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,50,78,Unscaled,Gaussian,absolute_residual,0.73125,284286422306.90234,13.975765719222979,0.0,0.5,1.5,True,7200,800
0.1,10,50,78,Empirical_copula,Gaussian,absolute_residual,0.72,14682473406.798634,23.15582823720142,0.0,0.5,1.5,True,7200,800
0.1,10,50,79,TSCP_R,Gaussian,absolute_residual,0.91,179812903244.56668,37.355325488930966,0.0029990673065185547,0.5,1.5,True,7200,800
0.1,10,50,79,Point_CHR,Gaussian,absolute_residual,0.9475,404843038273.2996,31.021377334688296,0.0,0.5,1.5,True,7200,800
0.1,10,50,79,Unscaled,Gaussian,absolute_residual,0.9125,27643211551830.555,22.08812491678161,0.0,0.5,1.5,True,7200,800
0.1,10,50,79,Empirical_copula,Gaussian,absolute_residual,0.85875,107046897843.01564,48.2461743878928,0.0009942054748535156,0.5,1.5,True,7200,800
0.1,10,50,80,TSCP_R,Gaussian,absolute_residual,0.91875,178856833496.2996,30.159714741360435,0.002999544143676758,0.5,1.5,True,7200,800
0.1,10,50,80,Point_CHR,Gaussian,absolute_residual,0.9725,1556060450320.6042,40.13414008022305,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,50,80,Unscaled,Gaussian,absolute_residual,0.91375,16644241944553.014,20.99550871926416,0.0,0.5,1.5,True,7200,800
0.1,10,50,80,Empirical_copula,Gaussian,absolute_residual,0.85875,59271927836.36872,24.042348762483947,0.001001119613647461,0.5,1.5,True,7200,800
0.1,10,50,81,TSCP_R,Gaussian,absolute_residual,0.89875,114928863928.68967,33.367590498124855,0.0030066967010498047,0.5,1.5,True,7200,800
0.1,10,50,81,Point_CHR,Gaussian,absolute_residual,0.96,390732091362.461,35.941695347511,0.0,0.5,1.5,True,7200,800
0.1,10,50,81,Unscaled,Gaussian,absolute_residual,0.90375,10476696180336.586,20.045755779315858,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,0.77375,47885003733.03646,36.828656396981906,0.0009946823120117188,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,0.915,175308551125.78345,33.29795467722263,0.003990888595581055,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,0.965,1514634663159.453,44.22213127659542,0.0,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,0.93,67706355158421.82,24.158109392418734,0.0,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,0.86375,144813156466.70883,39.68086639591407,0.0010061264038085938,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,0.9,243840004925.42014,36.8939428991268,0.004006862640380859,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,0.99,28678265100437.895,54.69248209900694,0.0,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,0.91125,21115869490258.027,21.501110785182956,0.0,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,0.83125,117617630836.50784,47.318450770676975,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,0.92125,145109464835.60806,31.260184616070163,0.002995014190673828,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,0.915,397902226266.11145,40.21140098078355,0.0,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,0.885,9323963292556.154,19.813447820657938,0.0,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,0.9025,178525675642.66873,47.76752073865959,0.0010080337524414062,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,0.84375,48065253361.21062,25.501900371316587,0.002993345260620117,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,0.985,9124195688796.855,42.32088769670712,0.0,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,0.865,4569118269303.278,18.449442188311316,0.0,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,0.80875,47612078120.463394,28.252793780980365,0.001001119613647461,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,0.9,123317311738.98471,30.53385617609299,0.0030066967010498047,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,0.9725,5514234432285.901,42.25431503234933,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,0.885,7397941018696.058,19.36025558896391,0.0,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,0.80625,45202665287.74999,37.42863610930085,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,0.91,114167039417.10332,25.020012514027925,0.003006458282470703,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,0.88125,189039665226.3073,33.81297956733098,0.0009949207305908203,0.5,1.5,True,7200,800
0.1,10,50,87,Unscaled,Gaussian,absolute_residual,0.88625,11004018319817.111,20.144436828992074,0.0,0.5,1.5,True,7200,800
0.1,10,50,87,Empirical_copula,Gaussian,absolute_residual,0.83875,50180536018.73153,24.8855568373088,0.000997304916381836,0.5,1.5,True,7200,800
0.1,10,50,88,TSCP_R,Gaussian,absolute_residual,0.91625,341512446350.58826,45.898709242689364,0.0029990673065185547,0.5,1.5,True,7200,800
0.1,10,50,88,Point_CHR,Gaussian,absolute_residual,0.93,1253841058456.4375,40.99152751127836,0.0,0.5,1.5,True,7200,800
0.1,10,50,88,Unscaled,Gaussian,absolute_residual,0.885,10259466965288.916,20.00379889290558,0.0,0.5,1.5,True,7200,800
0.1,10,50,88,Empirical_copula,Gaussian,absolute_residual,0.84875,263335992688.02982,61.89529147810934,0.0009989738464355469,0.5,1.5,True,7200,800
0.1,10,50,89,TSCP_R,Gaussian,absolute_residual,0.895,110787402230.25684,27.62000522386244,0.003007650375366211,0.5,1.5,True,7200,800
0.1,10,50,89,Point_CHR,Gaussian,absolute_residual,0.94375,740252470245.3672,34.765647982660155,0.0,0.5,1.5,True,7200,800
0.1,10,50,89,Unscaled,Gaussian,absolute_residual,0.89625,11819496069439.076,20.28896514488595,0.0,0.5,1.5,True,7200,800
0.1,10,50,89,Empirical_copula,Gaussian,absolute_residual,0.805,48524963985.86091,27.320263953627833,0.0,0.5,1.5,True,7200,800
0.1,10,50,90,TSCP_R,Gaussian,absolute_residual,0.96125,693313436478.0415,38.16629505230609,0.004002094268798828,0.5,1.5,True,7200,800
0.1,10,50,90,Point_CHR,Gaussian,absolute_residual,0.955,634433787013.0618,49.55113291743909,0.0,0.5,1.5,True,7200,800
0.1,10,50,90,Unscaled,Gaussian,absolute_residual,0.91875,26263392221062.848,21.975313627254355,0.0,0.5,1.5,True,7200,800
0.1,10,50,90,Empirical_copula,Gaussian,absolute_residual,0.8675,164112232139.86014,40.79172393670885,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,50,91,TSCP_R,Gaussian,absolute_residual,0.90875,114805440620.63495,27.872781661630352,0.002999544143676758,0.5,1.5,True,7200,800
0.1,10,50,91,Point_CHR,Gaussian,absolute_residual,0.94375,449200598215.2499,41.22866992759685,0.0010013580322265625,0.5,1.5,True,7200,800
0.1,10,50,91,Unscaled,Gaussian,absolute_residual,0.91375,20462943557069.645,21.433683362283638,0.0,0.5,1.5,True,7200,800
0.1,10,50,91,Empirical_copula,Gaussian,absolute_residual,0.9,109727809837.92429,29.87252902290738,0.0,0.5,1.5,True,7200,800
0.1,10,50,92,TSCP_R,Gaussian,absolute_residual,0.80125,19749306367.55413,23.954913296162033,0.0030062198638916016,0.5,1.5,True,7200,800
0.1,10,50,92,Point_CHR,Gaussian,absolute_residual,0.835,25224506235.384995,21.15539275934237,0.0,0.5,1.5,True,7200,800
0.1,10,50,92,Unscaled,Gaussian,absolute_residual,0.81,1664213638301.9614,16.677114391428614,0.0,0.5,1.5,True,7200,800
0.1,10,50,92,Empirical_copula,Gaussian,absolute_residual,0.79,42097952582.67492,37.79923721029141,0.0,0.5,1.5,True,7200,800
0.1,10,50,93,TSCP_R,Gaussian,absolute_residual,0.93,313391558818.5288,31.971744086764065,0.0030012130737304688,0.5,1.5,True,7200,800
0.1,10,50,93,Point_CHR,Gaussian,absolute_residual,0.97375,3312975126560.0137,36.28429283545417,0.0010008811950683594,0.5,1.5,True,7200,800
0.1,10,50,93,Unscaled,Gaussian,absolute_residual,0.885,6645953284148.76,19.153834406099534,0.0,0.5,1.5,True,7200,800
0.1,10,50,93,Empirical_copula,Gaussian,absolute_residual,0.91125,233289290786.00592,28.570184981934137,0.0,0.5,1.5,True,7200,800
0.1,10,50,94,TSCP_R,Gaussian,absolute_residual,0.9525,1037347127321.9584,33.722070869705654,0.0030062198638916016,0.5,1.5,True,7200,800
0.1,10,50,94,Point_CHR,Gaussian,absolute_residual,0.98375,10626762269007.125,44.538458952712666,0.0,0.5,1.5,True,7200,800
0.1,10,50,94,Unscaled,Gaussian,absolute_residual,0.9575,236624402211020.72,27.378266902326434,0.0,0.5,1.5,True,7200,800
0.1,10,50,94,Empirical_copula,Gaussian,absolute_residual,0.88,306369076899.98724,40.10192396307998,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,50,95,TSCP_R,Gaussian,absolute_residual,0.9225,145634845246.487,34.84126636040908,0.0030062198638916016,0.5,1.5,True,7200,800
0.1,10,50,95,Point_CHR,Gaussian,absolute_residual,0.91625,248833969429.70737,34.4957407402956,0.0,0.5,1.5,True,7200,800
0.1,10,50,95,Unscaled,Gaussian,absolute_residual,0.94125,47791801139499.87,23.33110669903506,0.0009953975677490234,0.5,1.5,True,7200,800
0.1,10,50,95,Empirical_copula,Gaussian,absolute_residual,0.895,128909738715.54166,37.98002474806817,0.0,0.5,1.5,True,7200,800
0.1,10,50,96,TSCP_R,Gaussian,absolute_residual,0.935,162592606676.08945,28.458533262757285,0.0030078887939453125,0.5,1.5,True,7200,800
0.1,10,50,96,Point_CHR,Gaussian,absolute_residual,0.885,72753860756.69211,28.16435196210403,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,50,96,Unscaled,Gaussian,absolute_residual,0.9125,11207996122599.873,20.18147002479397,0.0,0.5,1.5,True,7200,800
0.1,10,50,96,Empirical_copula,Gaussian,absolute_residual,0.89375,119182990408.07878,30.992471667585768,0.0,0.5,1.5,True,7200,800
0.1,10,50,97,TSCP_R,Gaussian,absolute_residual,0.94625,734347052465.6028,31.14806753048241,0.0030057430267333984,0.5,1.5,True,7200,800
0.1,10,50,97,Point_CHR,Gaussian,absolute_residual,0.95875,1370316001968.7827,36.36176789890506,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,50,97,Unscaled,Gaussian,absolute_residual,0.915,24895978407870.363,21.858125736509283,0.0,0.5,1.5,True,7200,800
0.1,10,50,97,Empirical_copula,Gaussian,absolute_residual,0.92125,375773113835.5462,36.173159659434404,0.0009987354278564453,0.5,1.5,True,7200,800
0.1,10,50,98,TSCP_R,Gaussian,absolute_residual,0.9375,372953831080.0135,33.927497605315395,0.0030069351196289062,0.5,1.5,True,7200,800
0.1,10,50,98,Point_CHR,Gaussian,absolute_residual,0.9175,271244839477.85886,34.424279623316366,0.0009953975677490234,0.5,1.5,True,7200,800
0.1,10,50,98,Unscaled,Gaussian,absolute_residual,0.92875,35449403995410.93,22.644403960063528,0.0,0.5,1.5,True,7200,800
0.1,10,50,98,Empirical_copula,Gaussian,absolute_residual,0.84,57373490959.62287,23.89513164738663,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,50,99,TSCP_R,Gaussian,absolute_residual,0.94,253820155201.52887,27.900154247673683,0.004008054733276367,0.5,1.5,True,7200,800
0.1,10,50,99,Point_CHR,Gaussian,absolute_residual,0.81625,35481849299.51894,28.896329654724006,0.0,0.5,1.5,True,7200,800
0.1,10,50,99,Unscaled,Gaussian,absolute_residual,0.89625,16010718474682.531,20.914191587309872,0.0,0.5,1.5,True,7200,800
0.1,10,50,99,Empirical_copula,Gaussian,absolute_residual,0.875,200051081147.6905,34.02605151692897,0.0009982585906982422,0.5,1.5,True,7200,800
0.1,10,50,100,TSCP_R,Gaussian,absolute_residual,0.89375,132114993909.5458,36.3674017867267,0.0030062198638916016,0.5,1.5,True,7200,800
0.1,10,50,100,Point_CHR,Gaussian,absolute_residual,0.95625,859924849941.1858,49.55207434280261,0.0,0.5,1.5,True,7200,800
0.1,10,50,100,Unscaled,Gaussian,absolute_residual,0.96625,223679061210957.66,27.224664289932427,0.0,0.5,1.5,True,7200,800
0.1,10,50,100,Empirical_copula,Gaussian,absolute_residual,0.8225,68413779624.71335,36.79334828891474,0.0,0.5,1.5,True,7200,800
0.1,10,50,101,TSCP_R,Gaussian,absolute_residual,0.94625,250181775543.88068,31.068111798368307,0.0030181407928466797,0.5,1.5,True,7200,800
0.1,10,50,101,Point_CHR,Gaussian,absolute_residual,0.9475,480774414996.5208,30.246075405162607,0.0,0.5,1.5,True,7200,800
0.1,10,50,101,Unscaled,Gaussian,absolute_residual,0.885,5549475007355.501,18.81157636815304,0.0,0.5,1.5,True,7200,800
0.1,10,50,101,Empirical_copula,Gaussian,absolute_residual,0.86875,50287971860.54779,26.625599409961854,0.0,0.5,1.5,True,7200,800
0.1,10,50,102,TSCP_R,Gaussian,absolute_residual,0.845,55093723590.63576,30.129828596646753,0.0030083656311035156,0.5,1.5,True,7200,800
0.1,10,50,102,Point_CHR,Gaussian,absolute_residual,0.78625,34920136901.26812,27.326733663476773,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,50,102,Unscaled,Gaussian,absolute_residual,0.9225,18951362221076.527,21.269831197204816,0.0,0.5,1.5,True,7200,800
0.1,10,50,102,Empirical_copula,Gaussian,absolute_residual,0.78,73341773168.0067,43.845474406019896,0.0010018348693847656,0.5,1.5,True,7200,800
0.1,10,50,103,TSCP_R,Gaussian,absolute_residual,0.85625,38866371433.626945,25.287404003291314,0.0029990673065185547,0.5,1.5,True,7200,800
0.1,10,50,103,Point_CHR,Gaussian,absolute_residual,0.87875,100381106799.26553,30.82458742874563,0.0,0.5,1.5,True,7200,800
0.1,10,50,103,Unscaled,Gaussian,absolute_residual,0.87,6459088808369.22,19.099285715209316,0.0,0.5,1.5,True,7200,800
0.1,10,50,103,Empirical_copula,Gaussian,absolute_residual,0.80125,27819509730.45035,25.099094997385716,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,50,104,TSCP_R,Gaussian,absolute_residual,0.87375,63005071256.97733,32.097604366441566,0.004005908966064453,0.5,1.5,True,7200,800
0.1,10,50,104,Point_CHR,Gaussian,absolute_residual,0.91625,390202738269.63007,35.60999496508721,0.0010030269622802734,0.5,1.5,True,7200,800
0.1,10,50,104,Unscaled,Gaussian,absolute_residual,0.85875,5205071358453.2705,18.69143603183336,0.0,0.5,1.5,True,7200,800
0.1,10,50,104,Empirical_copula,Gaussian,absolute_residual,0.83875,67700302243.58757,55.980809014005544,0.0,0.5,1.5,True,7200,800
0.1,10,50,105,TSCP_R,Gaussian,absolute_residual,0.945,234058227101.07803,34.14163422778514,0.0029985904693603516,0.5,1.5,True,7200,800
0.1,10,50,105,Point_CHR,Gaussian,absolute_residual,0.97875,49149050788434.07,76.14478015108574,0.0,0.5,1.5,True,7200,800
0.1,10,50,105,Unscaled,Gaussian,absolute_residual,0.95375,67698880109047.984,24.157842664085212,0.0,0.5,1.5,True,7200,800
0.1,10,50,105,Empirical_copula,Gaussian,absolute_residual,0.875,127438932058.43013,35.97315928932164,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,50,106,TSCP_R,Gaussian,absolute_residual,0.88,139175893052.60873,33.89659692103613,0.00400233268737793,0.5,1.5,True,7200,800
0.1,10,50,106,Point_CHR,Gaussian,absolute_residual,0.9,207376696740.21014,34.362146212129225,0.0,0.5,1.5,True,7200,800
0.1,10,50,106,Unscaled,Gaussian,absolute_residual,0.88375,7344705935098.378,19.34627876061906,0.0,0.5,1.5,True,7200,800
0.1,10,50,106,Empirical_copula,Gaussian,absolute_residual,0.785,44901017178.37972,34.349723295188355,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,50,107,TSCP_R,Gaussian,absolute_residual,0.895,98673594025.29988,31.59431922053297,0.002988576889038086,0.5,1.5,True,7200,800
0.1,10,50,107,Point_CHR,Gaussian,absolute_residual,0.885,122203468506.4189,36.044570327209996,0.0009965896606445312,0.5,1.5,True,7200,800
0.1,10,50,107,Unscaled,Gaussian,absolute_residual,0.905,21261541474119.3,21.51589790239452,0.0,0.5,1.5,True,7200,800
0.1,10,50,107,Empirical_copula,Gaussian,absolute_residual,0.77875,24373349199.413986,30.04745874199025,0.0,0.5,1.5,True,7200,800
0.1,10,50,108,TSCP_R,Gaussian,absolute_residual,0.9625,502212554065.0279,31.224681318391244,0.003007173538208008,0.5,1.5,True,7200,800
0.1,10,50,108,Point_CHR,Gaussian,absolute_residual,0.9675,1067278396419.2446,39.09920961615586,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,50,108,Unscaled,Gaussian,absolute_residual,0.92375,18816557887553.094,21.254652948502052,0.0,0.5,1.5,True,7200,800
0.1,10,50,108,Empirical_copula,Gaussian,absolute_residual,0.91125,136145324697.61963,32.29693654892021,0.000993967056274414,0.5,1.5,True,7200,800
0.1,10,50,109,TSCP_R,Gaussian,absolute_residual,0.90125,105773923172.2324,25.52010049297357,0.0029900074005126953,0.5,1.5,True,7200,800
0.1,10,50,109,Point_CHR,Gaussian,absolute_residual,0.895,135554599629.276,26.63227815529933,0.0,0.5,1.5,True,7200,800
0.1,10,50,109,Unscaled,Gaussian,absolute_residual,0.86875,5887511349063.06,18.92313883610811,0.0010008811950683594,0.5,1.5,True,7200,800
0.1,10,50,109,Empirical_copula,Gaussian,absolute_residual,0.8,23022837565.354877,22.194568741668004,0.0,0.5,1.5,True,7200,800
0.1,10,50,110,TSCP_R,Gaussian,absolute_residual,0.965,501167059764.57416,30.29030761041783,0.0030052661895751953,0.5,1.5,True,7200,800
0.1,10,50,110,Point_CHR,Gaussian,absolute_residual,0.9775,2994121694179.5503,35.70522958830439,0.0,0.5,1.5,True,7200,800
0.1,10,50,110,Unscaled,Gaussian,absolute_residual,0.91375,13324157076854.232,20.533546894443344,0.0,0.5,1.5,True,7200,800
0.1,10,50,110,Empirical_copula,Gaussian,absolute_residual,0.92625,306765349475.674,35.35933713808734,0.0009925365447998047,0.5,1.5,True,7200,800
0.1,10,50,111,TSCP_R,Gaussian,absolute_residual,0.9025,118435550493.3527,31.517937660903428,0.003006458282470703,0.5,1.5,True,7200,800
0.1,10,50,111,Point_CHR,Gaussian,absolute_residual,0.9725,3896862001155.987,65.85073726164218,0.0009942054748535156,0.5,1.5,True,7200,800
0.1,10,50,111,Unscaled,Gaussian,absolute_residual,0.93125,24649819182238.332,21.836416726107057,0.0,0.5,1.5,True,7200,800
0.1,10,50,111,Empirical_copula,Gaussian,absolute_residual,0.7875,38377112007.01557,31.526560338874884,0.0010068416595458984,0.5,1.5,True,7200,800
0.1,10,50,112,TSCP_R,Gaussian,absolute_residual,0.97375,821268529474.8778,45.176668196915955,0.004007816314697266,0.5,1.5,True,7200,800
0.1,10,50,112,Point_CHR,Gaussian,absolute_residual,0.96125,1653441303907.9565,41.11310291944608,0.0,0.5,1.5,True,7200,800
0.1,10,50,112,Unscaled,Gaussian,absolute_residual,0.945,63951261064295.67,24.02065862968587,0.0,0.5,1.5,True,7200,800
0.1,10,50,112,Empirical_copula,Gaussian,absolute_residual,0.85625,284826286875.60126,49.21700724399942,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,50,113,TSCP_R,Gaussian,absolute_residual,0.9075,190091952051.3617,36.16067529311153,0.003162384033203125,0.5,1.5,True,7200,800
0.1,10,50,113,Point_CHR,Gaussian,absolute_residual,0.9475,1160540240792.9653,36.435223301296,0.0,0.5,1.5,True,7200,800
0.1,10,50,113,Unscaled,Gaussian,absolute_residual,0.95125,114488500807805.9,25.4610427941128,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,50,113,Empirical_copula,Gaussian,absolute_residual,0.79,98513075159.33546,48.83237009618926,0.0009932518005371094,0.5,1.5,True,7200,800
0.1,10,50,114,TSCP_R,Gaussian,absolute_residual,0.925,226443853737.6516,28.5647533438117,0.0039997100830078125,0.5,1.5,True,7200,800
0.1,10,50,114,Point_CHR,Gaussian,absolute_residual,0.89125,663518992581.4191,33.16001246649968,0.0,0.5,1.5,True,7200,800
0.1,10,50,114,Unscaled,Gaussian,absolute_residual,0.88125,8450049619498.664,19.619409227225507,0.0,0.5,1.5,True,7200,800
0.1,10,50,114,Empirical_copula,Gaussian,absolute_residual,0.8025,52692614725.45529,28.419875513067925,0.0010068416595458984,0.5,1.5,True,7200,800
0.1,10,50,115,TSCP_R,Gaussian,absolute_residual,0.9375,230703285275.17862,35.31252118552645,0.0040073394775390625,0.5,1.5,True,7200,800
0.1,10,50,115,Point_CHR,Gaussian,absolute_residual,0.96,589772219479.0297,50.957019708580255,0.0,0.5,1.5,True,7200,800
0.1,10,50,115,Unscaled,Gaussian,absolute_residual,0.96,247227880903713.53,27.49854687034285,0.0,0.5,1.5,True,7200,800
0.1,10,50,115,Empirical_copula,Gaussian,absolute_residual,0.82125,85511239382.0632,33.36153617045877,0.0009975433349609375,0.5,1.5,True,7200,800
0.1,10,50,116,TSCP_R,Gaussian,absolute_residual,0.95125,946796672119.5862,59.23647851295874,0.004000663757324219,0.5,1.5,True,7200,800
0.1,10,50,116,Point_CHR,Gaussian,absolute_residual,0.94375,1445655933476.7764,70.80575325121649,0.0010101795196533203,0.5,1.5,True,7200,800
0.1,10,50,116,Unscaled,Gaussian,absolute_residual,0.94375,95104489266330.42,24.993098556345164,0.0,0.5,1.5,True,7200,800
0.1,10,50,116,Empirical_copula,Gaussian,absolute_residual,0.865,197729547722.45038,74.31585608948293,0.0009963512420654297,0.5,1.5,True,7200,800
0.1,10,50,117,TSCP_R,Gaussian,absolute_residual,0.88875,110628991654.02216,35.889063624468676,0.0029976367950439453,0.5,1.5,True,7200,800
0.1,10,50,117,Point_CHR,Gaussian,absolute_residual,0.97125,1295876140263.1143,33.34400432239616,0.0,0.5,1.5,True,7200,800
0.1,10,50,117,Unscaled,Gaussian,absolute_residual,0.92875,31511114973133.03,22.379293758709483,0.0,0.5,1.5,True,7200,800
0.1,10,50,117,Empirical_copula,Gaussian,absolute_residual,0.84375,66802585258.681694,37.25104378132784,0.0010018348693847656,0.5,1.5,True,7200,800
0.1,10,50,118,TSCP_R,Gaussian,absolute_residual,0.95,434388302617.7259,39.69835830180989,0.002999544143676758,0.5,1.5,True,7200,800
0.1,10,50,118,Point_CHR,Gaussian,absolute_residual,0.93,311440969218.4391,28.627267847534043,0.0009987354278564453,0.5,1.5,True,7200,800
0.1,10,50,118,Unscaled,Gaussian,absolute_residual,0.9425,62827188765157.195,23.97809976061903,0.0,0.5,1.5,True,7200,800
0.1,10,50,118,Empirical_copula,Gaussian,absolute_residual,0.86625,135211104533.42511,43.587301394505225,0.0010073184967041016,0.5,1.5,True,7200,800
0.1,10,50,119,TSCP_R,Gaussian,absolute_residual,0.91,123419397291.63885,27.18837032735454,0.0030050277709960938,0.5,1.5,True,7200,800
0.1,10,50,119,Point_CHR,Gaussian,absolute_residual,0.9375,319454938082.63904,30.456902503958027,0.0,0.5,1.5,True,7200,800
0.1,10,50,119,Unscaled,Gaussian,absolute_residual,0.91,11762759284748.691,20.279204789546913,0.0,0.5,1.5,True,7200,800
0.1,10,50,119,Empirical_copula,Gaussian,absolute_residual,0.865,78750070500.94511,28.019181797476705,0.0010013580322265625,0.5,1.5,True,7200,800
0.1,10,50,120,TSCP_R,Gaussian,absolute_residual,0.885,75568037337.14388,26.795642001851913,0.004003047943115234,0.5,1.5,True,7200,800
0.1,10,50,120,Point_CHR,Gaussian,absolute_residual,0.8875,103167775212.71819,31.445105561597146,0.0,0.5,1.5,True,7200,800
0.1,10,50,120,Unscaled,Gaussian,absolute_residual,0.895,11934632626274.479,20.308643008544504,0.0,0.5,1.5,True,7200,800
0.1,10,50,120,Empirical_copula,Gaussian,absolute_residual,0.78,22852795387.572735,24.383013114105495,0.0,0.5,1.5,True,7200,800
0.1,10,50,121,TSCP_R,Gaussian,absolute_residual,0.89625,154159547727.0446,27.892487486093444,0.0030050277709960938,0.5,1.5,True,7200,800
0.1,10,50,121,Point_CHR,Gaussian,absolute_residual,0.885,255398137270.91666,36.314692474230846,0.0,0.5,1.5,True,7200,800
0.1,10,50,121,Unscaled,Gaussian,absolute_residual,0.89,17354848044968.07,21.083469574520045,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,50,121,Empirical_copula,Gaussian,absolute_residual,0.84,95702852982.46716,24.24606340072802,0.0,0.5,1.5,True,7200,800
0.1,10,50,122,TSCP_R,Gaussian,absolute_residual,0.89625,157604163952.46472,28.9477657307153,0.0030002593994140625,0.5,1.5,True,7200,800
0.1,10,50,122,Point_CHR,Gaussian,absolute_residual,0.9275,425125368189.4667,33.00532860146311,0.0010025501251220703,0.5,1.5,True,7200,800
0.1,10,50,122,Unscaled,Gaussian,absolute_residual,0.9225,77186975042260.55,24.476786636164523,0.0,0.5,1.5,True,7200,800
0.1,10,50,122,Empirical_copula,Gaussian,absolute_residual,0.79125,63992046117.53305,32.52550367654738,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,50,123,TSCP_R,Gaussian,absolute_residual,0.965,1020556066490.9901,44.159093288383794,0.00299835205078125,0.5,1.5,True,7200,800
0.1,10,50,123,Point_CHR,Gaussian,absolute_residual,0.97875,3023070922537.152,50.09285278965703,0.0010018348693847656,0.5,1.5,True,7200,800
0.1,10,50,123,Unscaled,Gaussian,absolute_residual,0.96,95840926124605.05,25.012384728626547,0.0,0.5,1.5,True,7200,800
0.1,10,50,123,Empirical_copula,Gaussian,absolute_residual,0.91125,258263707436.97385,42.874920496934294,0.0009992122650146484,0.5,1.5,True,7200,800
0.1,10,50,124,TSCP_R,Gaussian,absolute_residual,0.84125,39568736671.85228,27.993254118092032,0.002997159957885742,0.5,1.5,True,7200,800
