,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,500,Gamma,0.93965375,0.05625232085782135,2.4517303620930026e-13,3.6921099268324293e-13,2.562827866341833,0.0004161505699157715
1,0.1,2,50,500,Gamma,0.9215699999999999,0.0520482800812749,1.2630144933259778e-13,1.2088766868420195e-13,2.2179204948831615,0.00037194156646728517
2,0.1,2,100,500,Gamma,0.9077574999999999,0.040897269830750545,9.655818074576736e-14,7.601471065288932e-14,2.0607469975388537,0.0004048352241516113
3,0.1,2,300,500,Gamma,0.9047625,0.025319102623618608,8.730852897500871e-14,5.778832572309327e-14,2.011082842604023,0.00033104896545410156
4,0.1,2,500,500,Gamma,0.9027937500000001,0.020941907605942958,8.760647912401865e-14,6.2733941898944e-14,2.0142112491031323,0.000472811222076416
5,0.1,4,30,500,Gamma,0.9391637500000001,0.05720865266344448,1.38406042759574e-10,2.6027453764426177e-10,11.78931118757897,0.0004103555679321289
6,0.1,4,50,500,Gamma,0.92177875,0.053901537140416504,5.0706303482931484e-11,1.4475421814649424e-10,9.809220396911435,0.00035446882247924805
7,0.1,4,100,500,Gamma,0.90128625,0.0406036277796114,1.8244097259585105e-11,2.0557405580535228e-11,8.306650225411904,0.0003928084373474121
8,0.1,4,300,500,Gamma,0.8993525000000001,0.024847218401152053,1.2698883055455636e-11,9.208545810812222e-12,7.8057328796064205,0.0004588809013366699
9,0.1,4,500,500,Gamma,0.8981387500000001,0.020819394180320694,1.255291911211034e-11,8.186741838836556e-12,7.6470255099717725,0.0004889707565307617
10,0.1,10,30,500,Gamma,0.9338474999999998,0.06019586585291022,784.7922246643197,6248.373865027627,67.82162900558626,0.00042876625061035156
11,0.1,10,50,500,Gamma,0.92245625,0.05146384334200626,12.976024004764579,62.768821486984685,52.69014119135187,0.00046756553649902346
12,0.1,10,100,500,Gamma,0.9018325,0.04141681223756657,0.9516597288584437,2.0154239042804196,44.2441507565797,0.00041222381591796874
13,0.1,10,300,500,Gamma,0.898295,0.025309844209869325,0.3283806542627997,0.3308347507305277,39.31083896590354,0.00043263530731201173
14,0.1,10,500,500,Gamma,0.89827125,0.020309356393093884,0.2832682699866184,0.21838957806238593,38.09741482849263,0.00043991851806640626
15,0.1,15,30,500,Gamma,0.9357075,0.060147270986839696,8.166349667918998e+16,1.2115119331134548e+18,132.62050646336118,0.00041420316696166994
16,0.1,15,50,500,Gamma,0.9215862499999999,0.05427141330656577,59492310545400.09,751206866432801.4,106.73712592161132,0.00044366455078125
17,0.1,15,100,500,Gamma,0.90461375,0.041728002973444624,154296323138.04584,462634804969.1062,86.9148110145681,0.00046001195907592775
18,0.1,15,300,500,Gamma,0.9019762499999999,0.024322931354317342,30174009630.37965,36895197284.690796,77.14195078990338,0.0005285243988037109
19,0.1,15,500,500,Gamma,0.9019962499999999,0.019866006357713403,21757452197.53467,20149218284.263885,74.79653699720532,0.0004379773139953613
20,0.1,20,30,500,Gamma,0.93430125,0.0630394060339541,1.8692556759949362e+30,2.141773655249508e+31,214.99307633989662,0.00043709468841552734
21,0.1,20,50,500,Gamma,0.9201812500000001,0.05502570557235018,6.526537515876842e+27,1.3270870470925204e+29,171.34205953097234,0.0004337830543518066
22,0.1,20,100,500,Gamma,0.90181875,0.04229404363431549,3.19907871585761e+23,8.648475358374853e+23,141.76441659901803,0.00043590736389160156
23,0.1,20,300,500,Gamma,0.9018375,0.025671624088020477,4.0257823742857165e+22,6.536345756556173e+22,124.74859310854043,0.0005014271736145019
24,0.1,20,500,500,Gamma,0.89927125,0.022310161727789875,2.4756538394409234e+22,2.9614978343858285e+22,119.91248421119218,0.0005768218040466309
