,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Gamma,0.911165625,0.048869790552318854,1.0499462275156421e-13,8.903216154096443e-14,2.1157996329979314,0.0001224374771118164
1,0.1,2,50,200,Gamma,0.9053718749999998,0.03892009078797345,9.136513009700164e-14,6.387728778522889e-14,2.0507914800367884,6.028175354003906e-05
2,0.1,2,100,200,Gamma,0.90471875,0.031172942053467528,8.766419073904084e-14,6.286100460773109e-14,2.0359576700541155,8.972406387329101e-05
3,0.1,2,300,200,Gamma,0.9045625000000002,0.020630186267388273,9.092822714088388e-14,6.393003451092804e-14,2.0254041546518726,8.980751037597656e-05
4,0.1,2,500,200,Gamma,0.9022156250000001,0.016219627285507483,8.896394922785209e-14,6.835784664601503e-14,2.000820634701174,0.0001372528076171875
5,0.1,10,30,200,Gamma,0.90001875,0.05598092784466194,0.9195319662883616,2.909802770173566,36.897126029354766,0.00010480046272277832
6,0.1,10,50,200,Gamma,0.904290625,0.04323102442225215,0.5851672681504982,0.9987018958190111,37.00623501558522,0.00010462999343872071
7,0.1,10,100,200,Gamma,0.898375,0.031725032718738444,0.36833583003308507,0.45778275349226455,36.09240604279249,0.0001346147060394287
8,0.1,10,300,200,Gamma,0.8976531249999999,0.018002204627953447,0.24865505780020467,0.1617351203255619,36.07448752659429,0.00013023614883422852
9,0.1,10,500,200,Gamma,0.896428125,0.016155793012062825,0.22414704849533373,0.12241044785588433,35.8667485240082,0.00010465383529663086
