,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,500,Gaussian,0.93534625,0.060279139044078014,12.445679919850155,5.895055062399611,4.700505828343589,0.00044215297698974607
1,0.1,2,50,500,Gaussian,0.92034875,0.052870236106143303,9.803212328784571,3.327413667797349,4.241144991216844,0.0004120607376098633
2,0.1,2,100,500,Gaussian,0.9028525,0.03966498996732782,8.22459103497937,1.6799989549959764,3.9818534961760763,0.0004428982734680176
3,0.1,2,300,500,Gaussian,0.90178,0.026116633964568987,7.826609777454603,0.9101550316976583,3.9704742758263984,0.0004800047874450684
4,0.1,2,500,500,Gaussian,0.9002725,0.01929791764675666,7.684372556523074,0.6484743849792513,3.918831542367408,0.0004425220489501953
5,0.1,4,30,500,Gaussian,0.9350525000000001,0.06443151710959542,1975.679433892578,2209.8000062536526,11.290118476998927,0.0004158749580383301
6,0.1,4,50,500,Gaussian,0.926045,0.05151434684494916,1152.2680379634899,721.2415800181305,10.186774280051836,0.00042633295059204103
7,0.1,4,100,500,Gaussian,0.906105,0.03911927575340502,735.7422408187042,260.54057441499845,9.311839842008546,0.000388002872467041
8,0.1,4,300,500,Gaussian,0.9033450000000001,0.023627267786735993,629.0707789747647,111.90201508042796,8.993183143319866,0.0004546675682067871
9,0.1,4,500,500,Gaussian,0.90240625,0.019484722888447225,611.4568467556866,85.85346256309155,8.980606178549305,0.0003947997093200684
10,0.1,10,30,500,Gaussian,0.93488375,0.0637485123382356,7782211962162.04,56487409758172.54,35.87985439818017,0.00039902019500732424
11,0.1,10,50,500,Gaussian,0.91907625,0.05526523849001483,485989827941.195,1763985917608.484,31.094843763916153,0.00044376373291015624
12,0.1,10,100,500,Gaussian,0.9008512499999999,0.04355107472159915,95154689797.75275,86542503171.80292,27.606933637798328,0.00043578004837036135
13,0.1,10,300,500,Gaussian,0.8990062499999999,0.025255814023140158,55683453890.31569,20684885300.420147,26.209479396250607,0.00042267227172851563
14,0.1,10,500,500,Gaussian,0.89968625,0.021711996425133967,51210995405.76353,15984210358.958122,25.989599180046866,0.0004626708030700684
15,0.1,15,30,500,Gaussian,0.9377112500000001,0.060191457473574156,4.755824413338862e+22,6.956783691551247e+23,61.11237676068362,0.00042195796966552733
16,0.1,15,50,500,Gaussian,0.91941875,0.05253279755853625,1.9560764187408282e+20,8.48128829442094e+20,51.04135918851338,0.0003849391937255859
17,0.1,15,100,500,Gaussian,0.8976324999999999,0.04322492605215686,1.4291767430959567e+19,1.8414801024046928e+19,44.670683410143354,0.0004170570373535156
18,0.1,15,300,500,Gaussian,0.89342375,0.026136683409085273,5.381640824895108e+18,3.02124164061387e+18,41.68656625110651,0.0004920854568481446
19,0.1,15,500,500,Gaussian,0.895415,0.02085386006136317,4.891469372856192e+18,1.9942050496454548e+18,41.11860799073057,0.00044514989852905275
20,0.1,20,30,500,Gaussian,0.936885,0.060996558286066364,2.0581372250006794e+33,2.740069877834277e+34,88.28123421079441,0.0004545564651489258
21,0.1,20,50,500,Gaussian,0.92024625,0.053653816091213856,1.1608418420906242e+32,2.5815569373452555e+33,72.32303338842848,0.0004665799140930176
22,0.1,20,100,500,Gaussian,0.9012974999999999,0.040655127105568616,1.33505634071566e+28,2.8056027715926323e+28,63.02059573755616,0.00046786022186279296
23,0.1,20,300,500,Gaussian,0.90240375,0.025567781289498614,3.7069095756419904e+27,2.626309652031703e+27,58.130006139879555,0.000533545970916748
24,0.1,20,500,500,Gaussian,0.9007000000000001,0.020130787919117547,2.792197055158171e+27,1.3134135491146755e+27,57.10046972634411,0.0005503005981445313
