,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Gaussian,0.9358937500000001,0.060774662764247735,6.136269982213496,2.8592923990185675,2.680633977319663,0.00047680616378784177
1,0.1,2,50,200,Gaussian,0.921803125,0.053318988029894515,4.882112584590341,1.6535158073661926,2.3285127900627858,0.00042087435722351076
2,0.1,2,100,200,Gaussian,0.905075,0.03842180272479566,4.12805976903535,0.7951321729741453,2.1231242536447428,0.0005267870426177979
3,0.1,2,300,200,Gaussian,0.9016625,0.026144157278424462,3.907156280569044,0.45696525885363,2.0446009813981036,0.00038648605346679687
4,0.1,2,500,200,Gaussian,0.9023375000000001,0.018788511538414796,3.8609298588024523,0.31235653131118907,2.014514269015492,0.0005091059207916259
5,0.1,10,30,200,Gaussian,0.931975,0.06516969176599174,661348.8454880432,2000248.7879047252,4.2607708175486865,0.0004143714904785156
6,0.1,10,50,200,Gaussian,0.9188218750000001,0.05911230825339676,141682.49966996972,679141.3876288709,3.645164548777128,0.0004472506046295166
7,0.1,10,100,200,Gaussian,0.8983187499999999,0.046244541220026754,24797.836005439545,28614.576800728475,3.1299028194196032,0.0004476332664489746
8,0.1,10,300,200,Gaussian,0.89830625,0.02468119512710051,14722.048964909642,5179.821433860334,2.837359960192532,0.00046838045120239257
9,0.1,10,500,200,Gaussian,0.899934375,0.021919991196500243,13874.497493766043,4207.049107019447,2.778021357693203,0.0005322635173797607
